,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.011531110224314,0,0,0,0
3,3.0,1,0.0,0.0,1.9250742418924347,0,0,0,0
4,4.0,1,0.0,0.0,2.7303425474325196,0,0,0,0
5,5.0,1,0.0,0.0,3.6835192959103735,0,0,1,0
6,6.0,1,0.0,0.0,4.650595896481537,0,0,0,0
7,7.0,1,0.0,0.0,5.558698526979424,0,0,0,0
8,8.0,1,0.0,0.0,6.455670627809013,0,0,0,0
9,9.0,1,0.0,0.0,7.424002949163938,0,0,0,1
10,10.0,2,0.0,0.0,7.591399235087871,0,0,0,0
11,11.0,1,0.0,0.0,8.630905078635527,0,0,0,0
12,12.0,1,0.0,0.0,9.17050488460341,0,0,0,0
13,13.0,1,0.0,0.0,9.262303547706411,1,0,0,0
14,14.0,1,0.0,0.0,9.373164563840682,0,0,0,0
15,15.0,1,0.0,0.0,9.9396291607338,0,0,0,0
16,16.0,1,0.0,0.0,10.211048045809495,0,0,0,0
17,17.0,1,0.0,0.0,10.191561658942144,0,0,0,0
18,18.0,2,1.0,0.05263157894736842,10.375848593389724,0,0,1,0
19,19.0,2,2.0,0.1,10.598516887750566,0,0,1,0
20,20.0,2,3.0,0.14285714285714285,10.875797476234638,0,0,1,0
21,21.0,2,4.0,0.18181818181818182,11.56941497982431,0,0,1,0
22,22.0,2,5.0,0.21739130434782608,12.084017003559035,0,0,1,0
23,23.0,3,7.0,0.2916666666666667,12.309142528925287,0,0,1,1
24,24.0,3,9.0,0.36,12.629027848550232,0,0,2,1
25,25.0,3,11.0,0.4230769230769231,12.878335765534795,0,0,1,1
26,26.0,2,13.0,0.5,13.574453129954348,0,0,1,1
27,27.0,4,16.0,0.5925925925925926,13.475042623731701,1,0,1,1
28,28.0,4,19.0,0.6785714285714286,13.43263947711499,1,0,1,1
29,29.0,4,22.0,0.7586206896551724,13.39421401376645,1,0,2,1
30,30.0,4,25.0,0.8333333333333334,13.370731860431876,1,0,1,1
31,31.0,6,30.0,0.967741935483871,13.580731748033356,1,1,1,1
32,32.0,5,33.0,1.03125,13.606527413838228,1,1,2,1
33,33.0,5,37.0,1.121212121212121,13.63686145074705,1,1,1,1
34,34.0,5,41.0,1.2058823529411764,13.361063077123163,1,1,1,1
35,35.0,5,45.0,1.2857142857142858,13.025380883365974,1,1,1,1
36,36.0,4,43.0,1.1944444444444444,13.003160616694831,1,0,1,1
37,37.0,5,46.0,1.2432432432432432,12.438023234050098,1,0,1,1
38,38.0,5,49.0,1.2894736842105263,12.11609714434863,1,0,1,1
39,39.0,5,37.0,0.9487179487179487,12.511085979789474,1,0,3,0
40,40.0,6,42.0,1.05,12.840893550774329,1,0,3,0
41,41.0,6,46.0,1.15,12.837644107951453,1,0,4,0
42,42.0,6,51.0,1.2439024390243902,12.977882510626332,1,0,4,0
43,43.0,7,57.0,1.3571428571428572,12.91086948970452,1,0,5,0
44,44.0,7,63.0,1.4651162790697674,13.035507716593992,1,0,5,0
45,45.0,7,69.0,1.5681818181818181,13.115908619132249,1,0,5,0
46,46.0,6,75.0,1.7045454545454546,13.224327044812291,1,0,5,0
47,47.0,9,82.0,1.7826086956521738,12.709846881937779,1,0,6,0
48,48.0,8,54.0,1.148936170212766,12.528467337679169,3,0,4,1
49,49.0,8,50.0,1.0416666666666667,11.902957189416535,3,0,3,0
50,50.0,5,46.0,0.9583333333333334,11.90985168689758,3,0,2,0
51,51.0,5,48.0,1.0,12.569050251057346,2,0,3,0
52,52.0,8,54.0,1.08,12.760413152307594,3,0,4,0
53,53.0,8,61.0,1.196078431372549,13.024503238594297,4,0,3,0
54,54.0,9,68.0,1.2830188679245282,12.976924435722767,4,0,3,0
55,55.0,8,76.0,1.4339622641509433,13.387570127461014,4,0,3,0
56,56.0,9,84.0,1.5555555555555556,13.482734799765156,4,0,3,0
57,57.0,10,92.0,1.6428571428571428,13.244837911318674,4,0,3,0
58,58.0,9,97.0,1.7017543859649122,13.272707578502716,4,0,3,1
59,59.0,10,105.0,1.7796610169491525,12.846065829401768,4,1,3,1
60,60.0,8,113.0,1.9152542372881356,12.66642591605259,4,0,3,1
61,61.0,11,122.0,2.0,12.162181636041426,5,1,3,1
62,62.0,12,133.0,2.1451612903225805,11.93935708120838,7,0,3,1
63,63.0,12,144.0,2.2857142857142856,11.851458051570141,7,0,3,2
64,64.0,15,157.0,2.4153846153846152,11.602611907720565,8,0,5,1
65,65.0,14,171.0,2.6307692307692307,11.840152390082975,8,0,5,1
66,66.0,15,185.0,2.803030303030303,11.763420572075338,8,0,5,1
67,67.0,17,201.0,3.0,11.677414236172247,9,0,7,1
68,68.0,18,218.0,3.2058823529411766,11.461039908324627,9,0,6,2
69,69.0,18,228.0,3.3043478260869565,11.256793917490834,8,1,7,2
70,70.0,18,239.0,3.414285714285714,11.045160677144324,8,0,7,2
71,71.0,17,252.0,3.6,11.155653160654943,7,0,7,3
72,72.0,17,261.0,3.7285714285714286,10.991444635109202,6,1,8,1
73,73.0,19,278.0,3.861111111111111,10.927991730283159,7,1,8,1
74,74.0,19,296.0,4.111111111111111,11.063553962687037,7,3,8,1
75,75.0,16,228.0,3.1232876712328768,11.003195553570215,7,3,4,1
76,76.0,16,210.0,2.8378378378378377,10.570979121935752,7,3,3,2
77,77.0,16,219.0,2.92,10.427803658121055,7,3,3,1
78,78.0,14,230.0,3.066666666666667,10.237623673339392,7,3,2,1
79,79.0,13,240.0,3.1578947368421053,10.269040204140776,7,3,1,1
80,80.0,15,254.0,3.3421052631578947,10.196148773034592,9,3,1,1
81,81.0,18,270.0,3.4615384615384617,10.242342290029484,10,3,3,1
82,82.0,19,288.0,3.6455696202531644,10.41578236271621,10,4,3,1
83,83.0,18,306.0,3.8734177215189876,10.545857523356228,10,4,3,1
84,84.0,19,303.0,3.8354430379746836,10.707395116265307,12,3,3,1
85,85.0,21,312.0,3.8518518518518516,10.725444549180585,12,2,4,1
