,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.2162408449919895,0,0,0,0
3,3.0,1,0.0,0.0,2.060706050662945,0,0,0,0
4,4.0,1,0.0,0.0,3.049505761626642,0,0,0,0
5,5.0,1,0.0,0.0,4.146024859687314,0,0,1,0
6,6.0,1,0.0,0.0,5.065138691256289,0,0,0,0
7,7.0,1,0.0,0.0,5.994069730477143,0,0,0,0
8,8.0,1,0.0,0.0,7.042642003469518,0,0,0,0
9,9.0,1,0.0,0.0,8.062943783720645,0,0,0,1
10,10.0,2,0.0,0.0,8.092599288710732,0,0,0,0
11,11.0,1,0.0,0.0,9.07591960488724,0,0,0,0
12,12.0,1,0.0,0.0,9.60623281313242,0,0,0,0
13,13.0,1,0.0,0.0,9.53481668391615,1,0,0,0
14,14.0,1,0.0,0.0,9.590883685760902,0,0,0,0
15,15.0,1,0.0,0.0,10.10837712852506,0,0,0,0
16,16.0,1,0.0,0.0,10.371010032978134,0,0,0,0
17,17.0,1,0.0,0.0,10.68983036070266,0,0,0,0
18,18.0,1,0.0,0.0,11.253109556743892,0,0,0,0
19,19.0,1,0.0,0.0,11.645545078536774,0,0,0,0
20,20.0,1,0.0,0.0,11.861110106086004,0,0,0,0
21,21.0,1,0.0,0.0,12.720222704512857,0,0,0,0
22,22.0,1,0.0,0.0,13.232490818250582,0,0,0,0
23,23.0,1,0.0,0.0,13.240902397337656,0,0,0,0
24,24.0,1,0.0,0.0,13.144526520784876,0,0,1,0
25,25.0,1,0.0,0.0,13.235265908909906,0,0,0,0
26,26.0,1,1.0,0.038461538461538464,14.104568969989854,1,0,0,0
27,27.0,3,3.0,0.1111111111111111,14.044640562734717,1,1,0,0
28,28.0,3,5.0,0.17857142857142858,14.116908168988383,1,1,0,0
29,29.0,3,7.0,0.2413793103448276,13.921144415479587,1,1,1,0
30,30.0,4,10.0,0.3333333333333333,14.021808119553802,1,1,0,0
31,31.0,3,11.0,0.3548387096774194,14.048992706934133,1,1,0,0
32,32.0,4,14.0,0.4375,13.981948003743785,1,2,1,0
33,33.0,4,17.0,0.5151515151515151,13.96667763435319,1,2,0,0
34,34.0,4,20.0,0.5882352941176471,13.809334113855318,1,2,0,0
35,35.0,5,24.0,0.6857142857142857,13.524684136356926,2,2,0,0
36,36.0,3,26.0,0.7428571428571429,13.704283156437201,1,2,0,0
37,37.0,6,30.0,0.8108108108108109,13.187978188715883,1,2,1,0
38,38.0,7,34.0,0.85,12.726316270399703,1,2,1,0
39,39.0,6,39.0,0.9512195121951219,13.081374687816963,1,3,1,0
40,40.0,8,46.0,1.0952380952380953,13.356049528503625,1,3,2,0
41,41.0,7,51.0,1.186046511627907,13.469792640568762,1,3,2,0
42,42.0,7,57.0,1.3255813953488371,13.594328047718873,1,3,2,0
43,43.0,6,63.0,1.4651162790697674,13.854991116340166,1,3,2,0
44,44.0,8,69.0,1.5333333333333334,13.654162667788311,1,3,2,0
45,45.0,7,56.0,1.2173913043478262,13.80591188166737,0,3,2,0
46,46.0,7,63.0,1.3695652173913044,14.022506488836742,0,3,3,0
47,47.0,9,70.0,1.4583333333333333,13.503654307163144,0,3,3,0
48,48.0,7,74.0,1.510204081632653,13.617476095633732,0,3,2,1
49,49.0,7,80.0,1.6,13.643202559228767,0,3,2,0
50,50.0,7,86.0,1.72,13.364294634615897,0,3,2,0
51,51.0,7,93.0,1.86,13.71845029563567,0,4,2,0
52,52.0,9,100.0,1.9230769230769231,13.633603185289585,0,4,3,0
53,53.0,9,108.0,2.0377358490566038,13.82598204264501,1,4,2,0
54,54.0,9,114.0,2.0727272727272728,13.666074899596767,0,4,2,0
55,55.0,8,121.0,2.1607142857142856,13.751323212557484,0,4,2,0
56,56.0,9,128.0,2.206896551724138,13.605515119310112,0,4,2,0
57,57.0,5,59.0,1.0,13.691599751962695,0,1,2,0
58,58.0,5,56.0,0.9333333333333333,13.752918459107635,1,0,2,0
59,59.0,6,61.0,1.0,13.584766385939849,1,1,2,1
60,60.0,5,66.0,1.0819672131147542,13.744484698361198,1,0,2,1
61,61.0,7,71.0,1.126984126984127,13.240030110536543,1,1,2,1
62,62.0,7,77.0,1.203125,12.993423168743114,2,0,2,1
63,63.0,8,84.0,1.3125,12.759568278898335,2,0,2,2
64,64.0,10,92.0,1.4153846153846155,12.544658480338628,2,0,4,1
65,65.0,10,102.0,1.5692307692307692,12.92358327351511,3,0,4,1
66,66.0,11,112.0,1.696969696969697,12.8365567424524,3,0,4,1
67,67.0,11,122.0,1.8208955223880596,12.821395220218463,3,0,5,1
68,68.0,12,133.0,1.9558823529411764,12.905538182665332,4,0,4,1
69,69.0,12,140.0,2.028985507246377,13.134291871127417,5,1,3,1
70,70.0,13,152.0,2.1714285714285713,13.232023386100312,6,0,3,1
71,71.0,13,165.0,2.391304347826087,13.2709041558696,7,0,3,1
72,72.0,12,157.0,2.242857142857143,13.317923504562113,6,0,3,1
73,73.0,12,159.0,2.2714285714285714,12.913217726486215,5,0,3,1
74,74.0,10,162.0,2.3142857142857145,12.765533426695319,4,1,3,1
75,75.0,10,166.0,2.3714285714285714,12.543456093063373,4,0,3,1
76,76.0,11,170.0,2.361111111111111,12.085618965538016,3,1,3,2
77,77.0,13,182.0,2.5277777777777777,11.918048533328022,4,1,4,1
78,78.0,12,173.0,2.3698630136986303,11.89782520347214,4,2,4,0
79,79.0,12,182.0,2.5277777777777777,11.853628375526856,4,3,3,0
80,80.0,11,157.0,2.1805555555555554,11.84527588616949,4,3,3,0
81,81.0,11,163.0,2.2027027027027026,11.825158556271429,4,2,4,0
82,82.0,10,172.0,2.356164383561644,11.794175865179934,4,2,3,0
83,83.0,10,178.0,2.4722222222222223,12.174063793822512,4,1,4,1
84,84.0,11,189.0,2.625,12.569046390036561,4,2,4,1
85,85.0,15,202.0,2.72972972972973,12.470790113416474,5,2,4,2
86,86.0,16,216.0,2.88,12.326206333608363,5,2,6,2
