,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_0,phase_1,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9
0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,0,0.0,0.0,13.659008750000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,0,0.0,0.0,13.269417963998357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,0,0.0,0.0,13.132327167622497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.0,0,0.0,0.0,13.565756486886551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.0,0,0.0,0.0,13.114627770679984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.0,0,0.0,0.0,13.536811196567472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.0,0,0.0,0.0,13.01238706664663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8.0,0,0.0,0.0,12.664515188175093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.0,0,0.0,0.0,12.728962111674184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10.0,0,0.0,0.0,12.325052228525191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11.0,0,0.0,0.0,12.043612665529688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12.0,0,0.0,0.0,11.552006209076389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13.0,0,0.0,0.0,11.581525583894594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14.0,0,0.0,0.0,10.77423329996423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15.0,0,0.0,0.0,10.857833575457272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16.0,1,1.0,0.022727272727272728,10.555816434725891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,17.0,3,4.0,0.08333333333333333,10.428927424428897,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
18,18.0,4,8.0,0.16666666666666666,10.129568182575598,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19,19.0,5,13.0,0.23214285714285715,10.309306542032115,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
20,20.0,7,20.0,0.35714285714285715,9.890942301031101,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
21,21.0,6,21.0,0.35,10.064316435315353,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
22,22.0,8,29.0,0.48333333333333334,9.74828251299039,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
23,23.0,10,39.0,0.609375,9.88863059832912,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
24,24.0,10,49.0,0.765625,9.470802680427603,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
25,25.0,13,62.0,0.8611111111111112,9.6488728710704,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
26,26.0,14,76.0,1.0555555555555556,9.236095428154592,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1
27,27.0,16,92.0,1.2105263157894737,9.134842698134982,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1
28,28.0,19,111.0,1.4605263157894737,8.687534359034359,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2
29,29.0,20,131.0,1.6375,8.563260237146352,8,0,0,0,9,0,0,0,0,0,1,0,0,0,0,2
30,30.0,22,147.0,1.8375,8.316030544100423,10,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1
31,31.0,23,169.0,1.9204545454545454,8.698627647726102,11,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0
32,32.0,24,193.0,2.1931818181818183,8.28456067219892,11,0,0,0,11,0,0,0,0,0,1,1,0,0,0,0
33,33.0,25,214.0,2.3260869565217392,8.0999119073365,11,0,0,0,12,0,0,0,0,0,1,1,0,0,0,0
34,34.0,28,242.0,2.630434782608696,7.642842214906342,12,0,0,0,12,0,0,0,0,0,2,1,0,0,1,0
35,35.0,30,272.0,2.8333333333333335,7.532463447489197,13,0,0,0,13,0,0,0,0,0,2,1,0,0,1,0
36,36.0,29,266.0,2.7708333333333335,7.242609760584753,13,0,0,0,11,0,0,0,0,0,2,1,0,1,1,0
37,37.0,31,264.0,2.5384615384615383,7.483068265142649,14,0,0,0,10,0,0,0,0,0,3,1,0,1,2,0
38,38.0,31,267.0,2.5673076923076925,7.286508676275228,15,0,0,0,8,0,0,0,0,0,3,1,1,1,2,0
39,39.0,33,274.0,2.537037037037037,7.349233185666252,16,0,0,0,7,0,0,0,0,0,3,1,1,1,3,1
40,40.0,34,286.0,2.6481481481481484,7.160453412513603,16,0,0,0,5,0,0,0,0,0,3,1,3,1,4,1
41,41.0,37,305.0,2.7232142857142856,7.129662198433801,16,0,0,0,4,0,0,0,1,0,4,1,3,2,5,1
42,42.0,33,302.0,2.6964285714285716,6.9781332399419265,16,0,0,0,3,0,0,0,0,0,5,0,3,2,3,1
43,43.0,30,319.0,2.658333333333333,7.4196663800793,17,0,0,0,1,0,0,0,0,0,5,0,3,2,1,1
44,44.0,29,343.0,2.8583333333333334,7.290582937908214,17,0,0,0,0,0,0,0,0,0,6,0,3,2,0,1
