,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.1351936743827538,0,0,0,0
3,3.0,1,0.0,0.0,2.2431105213938283,0,0,0,0
4,4.0,1,0.0,0.0,3.346680479677161,0,0,0,0
5,5.0,1,0.0,0.0,4.480034861327149,0,0,1,0
6,6.0,1,0.0,0.0,5.568933174790193,0,0,0,0
7,7.0,1,0.0,0.0,6.678387725772336,0,0,0,0
8,8.0,1,0.0,0.0,7.738643128611148,0,0,0,0
9,9.0,1,0.0,0.0,8.784618762311421,0,0,0,1
10,10.0,2,0.0,0.0,8.830804593131313,0,0,0,0
11,11.0,1,0.0,0.0,9.41938893506345,0,0,0,0
12,12.0,1,0.0,0.0,9.795715365751144,0,0,0,0
13,13.0,1,0.0,0.0,9.732211508852393,1,0,0,0
14,14.0,1,0.0,0.0,10.05620402173639,0,0,0,0
15,15.0,1,0.0,0.0,10.138618443116277,0,0,0,0
16,16.0,1,0.0,0.0,10.128505029997166,0,0,0,0
17,17.0,1,0.0,0.0,10.430711673098733,0,0,0,0
18,18.0,1,0.0,0.0,10.878067793363973,0,0,0,0
19,19.0,1,0.0,0.0,11.15637145193108,0,0,0,0
20,20.0,2,1.0,0.047619047619047616,11.710036308778047,0,0,1,0
21,21.0,2,2.0,0.09090909090909091,11.999484012807592,0,0,1,0
22,22.0,3,4.0,0.17391304347826086,12.201153324332225,0,0,1,1
23,23.0,3,6.0,0.25,12.49890829511476,0,0,1,1
24,24.0,3,8.0,0.32,12.496024408472662,0,0,2,1
25,25.0,3,10.0,0.38461538461538464,12.446422908853766,0,0,1,1
26,26.0,3,13.0,0.5,12.942573779813863,1,0,1,1
27,27.0,4,16.0,0.5925925925925926,12.696555763462115,1,0,1,1
28,28.0,4,19.0,0.6785714285714286,12.706332004935588,1,0,1,1
29,29.0,5,23.0,0.7931034482758621,12.520443970429252,1,1,2,1
30,30.0,5,19.0,0.6333333333333333,12.373075426150365,1,1,1,0
31,31.0,6,24.0,0.7741935483870968,12.413438824328193,1,2,1,0
32,32.0,5,26.0,0.8125,12.483610107560574,1,2,2,0
33,33.0,4,30.0,0.9375,12.64476448899331,1,2,1,0
34,34.0,6,35.0,1.0606060606060606,12.227929701957276,2,2,1,0
35,35.0,6,40.0,1.1764705882352942,11.907240329110564,2,2,1,0
36,36.0,8,46.0,1.2777777777777777,11.368569375459685,2,2,2,0
37,37.0,9,53.0,1.394736842105263,10.893804694847422,2,2,3,0
38,38.0,9,60.0,1.5,10.784018454464467,2,2,3,0
39,39.0,8,62.0,1.5121951219512195,11.367957370005499,1,3,3,0
40,40.0,9,70.0,1.6666666666666667,11.774726704947653,1,3,4,0
41,41.0,9,78.0,1.8571428571428572,11.905122480584415,1,3,4,0
42,42.0,9,86.0,2.0,12.2994954650002,1,3,4,0
43,43.0,8,94.0,2.186046511627907,12.553236268279148,1,3,4,0
44,44.0,10,102.0,2.2666666666666666,12.456471919139641,1,3,4,0
45,45.0,10,111.0,2.4130434782608696,12.77300755407577,1,3,5,0
46,46.0,9,120.0,2.608695652173913,13.11004680500437,1,3,5,0
47,47.0,12,129.0,2.63265306122449,12.512532873998698,1,3,5,0
48,48.0,10,138.0,2.76,12.594706536370156,1,3,5,1
49,49.0,10,147.0,2.8823529411764706,12.630900633514335,1,3,5,0
50,50.0,11,158.0,3.0980392156862746,12.757387183796794,2,3,6,0
51,51.0,11,169.0,3.3137254901960786,12.914771699648128,2,3,6,0
52,52.0,15,181.0,3.3518518518518516,12.23628642446456,3,3,7,0
53,53.0,13,193.0,3.5090909090909093,12.193100968696374,3,3,6,0
54,54.0,11,177.0,3.2181818181818183,12.092874330615459,3,3,4,0
55,55.0,11,182.0,3.25,12.3087464362651,4,3,3,0
56,56.0,12,192.0,3.310344827586207,12.134306217456462,4,3,3,0
57,57.0,11,202.0,3.4237288135593222,12.213000202207073,4,3,3,0
58,58.0,13,214.0,3.566666666666667,11.958414323835303,5,3,3,1
59,59.0,13,226.0,3.7049180327868854,11.703823228080175,5,4,3,1
60,60.0,12,238.0,3.901639344262295,11.57007491349327,5,3,3,1
61,61.0,15,251.0,3.984126984126984,11.172996286646653,5,4,3,2
62,62.0,15,265.0,4.140625,11.250474514539576,6,3,3,2
63,63.0,16,278.0,4.276923076923077,11.40105937166698,6,3,4,2
64,64.0,16,291.0,4.343283582089552,11.483519026937772,6,3,5,1
65,65.0,14,305.0,4.552238805970149,11.77639197524643,6,3,4,1
66,66.0,15,319.0,4.6911764705882355,11.684406130539159,6,3,4,1
67,67.0,16,334.0,4.840579710144928,11.682177693726539,6,4,5,1
68,68.0,17,350.0,5.0,11.436565479089328,6,4,4,2
69,69.0,17,366.0,5.228571428571429,11.205069035382417,6,5,4,2
70,70.0,18,383.0,5.394366197183099,10.978814850235736,7,4,4,2
71,71.0,19,402.0,5.661971830985915,11.059214824585817,7,6,4,2
72,72.0,21,418.0,5.887323943661972,10.750347552467607,8,6,5,1
73,73.0,22,438.0,6.169014084507042,10.252426827482926,8,6,5,1
74,74.0,23,460.0,6.388888888888889,10.023473545411475,9,8,5,1
75,75.0,24,483.0,6.616438356164384,9.740499491481263,9,8,5,1
76,76.0,26,507.0,6.76,9.445947087221116,10,8,5,2
77,77.0,26,532.0,7.0,9.263484935226458,10,8,5,2
78,78.0,28,557.0,7.233766233766234,9.209131627684975,10,8,7,2
79,79.0,27,582.0,7.461538461538462,9.210354958659678,10,8,6,2
80,80.0,27,608.0,7.69620253164557,9.41139717471504,10,8,6,2
81,81.0,28,634.0,7.827160493827161,9.363128782364079,10,8,7,2
82,82.0,27,660.0,8.048780487804878,9.644041025507518,10,8,6,2
83,83.0,28,688.0,8.390243902439025,9.688992249463203,10,9,7,2
84,84.0,28,689.0,8.506172839506172,9.60051989678295,11,8,8,1
85,85.0,31,718.0,8.650602409638553,9.380849330979396,11,8,8,2
86,86.0,32,748.0,8.8,9.25779249342089,11,8,10,2
