,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.6913437402108684,0,0,0,0
3,3.0,1,0.0,0.0,1.5880708686153715,0,0,0,0
4,4.0,1,0.0,0.0,2.391029877559049,0,0,0,0
5,5.0,1,0.0,0.0,3.078626267486252,0,0,1,0
6,6.0,1,0.0,0.0,4.0596707069858295,0,0,0,0
7,7.0,1,0.0,0.0,4.934469846592817,0,0,0,0
8,8.0,1,0.0,0.0,5.899153624591418,0,0,0,0
9,9.0,1,0.0,0.0,6.771521067391667,0,0,0,1
10,10.0,2,0.0,0.0,6.953686232433062,0,0,0,0
11,11.0,1,0.0,0.0,7.9379098948382305,0,0,0,0
12,12.0,1,0.0,0.0,8.892395829156108,0,0,0,0
13,13.0,1,0.0,0.0,9.380259941257476,1,0,0,0
14,14.0,1,0.0,0.0,9.247683866021184,0,0,0,0
15,15.0,1,0.0,0.0,9.566215997019418,0,0,0,0
16,16.0,1,0.0,0.0,9.880028377712193,0,0,0,0
17,17.0,1,0.0,0.0,10.033092256619701,0,0,0,0
18,18.0,1,0.0,0.0,10.217373983306583,0,0,0,0
19,19.0,2,1.0,0.05,10.3291920343567,0,0,1,0
20,20.0,2,2.0,0.09523809523809523,10.597564556418895,0,0,1,0
21,21.0,2,3.0,0.13636363636363635,11.238732121443274,0,0,1,0
22,22.0,2,4.0,0.17391304347826086,11.608259408007921,0,0,1,0
23,23.0,2,5.0,0.20833333333333334,11.73558936553465,0,0,1,0
24,24.0,3,7.0,0.28,11.868708723568183,0,0,2,1
25,25.0,3,9.0,0.34615384615384615,12.151145238766723,0,0,1,1
26,26.0,2,11.0,0.4230769230769231,12.815912744476176,0,0,1,1
27,27.0,3,13.0,0.48148148148148145,13.12295435475701,0,0,1,1
28,28.0,4,16.0,0.5714285714285714,13.097918866334407,0,1,1,1
29,29.0,5,20.0,0.6896551724137931,12.927755603668425,1,1,2,1
30,30.0,5,24.0,0.8,12.523175424426478,1,1,1,1
31,31.0,6,29.0,0.9354838709677419,12.565446930298943,1,2,1,1
32,32.0,6,34.0,1.0625,12.613170808787704,1,2,2,1
33,33.0,6,39.0,1.1818181818181819,12.639658600644422,1,2,1,1
34,34.0,6,44.0,1.2941176470588236,12.666743748655142,1,2,1,1
35,35.0,6,49.0,1.4,12.563569124132625,1,2,1,1
36,36.0,6,54.0,1.5,12.489430210462183,1,2,1,1
37,37.0,8,60.0,1.5789473684210527,12.0616015419687,1,2,2,1
38,38.0,8,67.0,1.7179487179487178,12.087400988658386,1,3,2,1
39,39.0,9,74.0,1.85,11.688840192182052,1,3,2,1
40,40.0,8,81.0,1.975609756097561,11.724371548059345,1,3,2,1
41,41.0,10,90.0,2.142857142857143,12.012471297892876,2,3,3,1
42,42.0,10,99.0,2.302325581395349,12.070237189865413,2,3,3,1
43,43.0,10,108.0,2.4545454545454546,11.893248287042518,2,3,3,1
44,44.0,11,118.0,2.6222222222222222,11.840727413493637,2,3,4,1
45,45.0,11,128.0,2.782608695652174,11.760783726926622,2,3,4,1
46,46.0,11,139.0,3.0217391304347827,11.897190340480002,2,3,5,1
47,47.0,13,150.0,3.125,11.450673466850938,2,3,5,1
48,48.0,13,162.0,3.306122448979592,11.35080191311985,3,3,5,2
49,49.0,14,175.0,3.5,11.354607255619685,4,3,5,1
50,50.0,15,190.0,3.8,11.64288252502089,5,3,6,1
51,51.0,14,191.0,3.7450980392156863,11.586732695470838,3,3,6,1
52,52.0,16,204.0,3.7777777777777777,11.258084484544993,3,3,7,1
53,53.0,15,218.0,3.963636363636364,11.304960527427507,4,3,6,1
54,54.0,15,232.0,4.142857142857143,11.220126393656688,4,3,6,1
55,55.0,15,246.0,4.315789473684211,11.101673045481272,4,3,6,1
56,56.0,15,260.0,4.482758620689655,11.075258564377103,4,3,6,1
57,57.0,16,275.0,4.661016949152542,10.94626087582228,4,3,7,1
58,58.0,16,289.0,4.816666666666666,10.829519715937657,5,3,6,1
59,59.0,16,304.0,4.983606557377049,10.524369056403717,5,4,6,1
60,60.0,17,284.0,4.580645161290323,10.236294055846507,5,3,6,2
61,61.0,18,299.0,4.671875,10.008961919999038,6,4,6,1
62,62.0,19,317.0,4.876923076923077,10.01989033721723,6,3,8,1
63,63.0,20,336.0,5.090909090909091,10.042286503052528,6,4,8,2
64,64.0,21,355.0,5.220588235294118,9.967240462549722,6,4,9,1
65,65.0,23,378.0,5.5588235294117645,10.330772750120918,7,5,10,1
66,66.0,25,402.0,5.826086956521739,10.174521813283206,8,5,10,1
67,67.0,25,426.0,6.173913043478261,9.740109840188119,8,5,11,1
68,68.0,28,453.0,6.4714285714285715,9.393051561770351,9,5,11,2
69,69.0,27,478.0,6.732394366197183,9.095688294808326,9,6,11,1
70,70.0,28,505.0,7.013888888888889,8.9398251674356,9,6,11,1
71,71.0,28,533.0,7.402777777777778,8.975207928010665,10,6,11,1
72,72.0,29,561.0,7.684931506849315,8.934859716707669,10,6,11,1
73,73.0,32,591.0,7.88,8.654932949738942,11,7,11,1
74,74.0,32,622.0,8.18421052631579,8.5636305377128,12,8,11,1
75,75.0,33,654.0,8.493506493506494,8.455368736798702,12,8,11,1
76,76.0,36,688.0,8.708860759493671,8.38390897001237,13,8,12,2
77,77.0,36,723.0,9.0375,8.460341197854806,13,8,13,1
78,78.0,36,758.0,9.358024691358025,8.584108520579738,13,8,14,1
79,79.0,36,793.0,9.790123456790123,8.464114695664454,13,8,13,1
80,80.0,37,829.0,10.109756097560975,8.392470449904414,13,9,13,1
81,81.0,39,866.0,10.30952380952381,8.052077460201005,13,9,14,2
82,82.0,38,903.0,10.623529411764705,8.102715290480571,13,9,13,2
83,83.0,38,941.0,11.070588235294117,8.237482486563033,13,10,13,2
84,84.0,40,960.0,11.294117647058824,8.238005218561536,14,9,14,3
85,85.0,41,994.0,11.425287356321839,8.083728307928697,14,8,14,3
