,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.7733752297353931,0,0,0,0
3,3.0,1,0.0,0.0,1.7065832331466178,0,0,0,0
4,4.0,1,0.0,0.0,2.810586697311374,0,0,0,0
5,5.0,1,0.0,0.0,3.8639285149192437,0,0,1,0
6,6.0,1,0.0,0.0,4.721204346631809,0,0,0,0
7,7.0,1,0.0,0.0,5.621840542860861,0,0,0,0
8,8.0,1,0.0,0.0,6.762605864371289,0,0,0,0
9,9.0,1,0.0,0.0,7.836963459313846,0,0,0,1
10,10.0,2,0.0,0.0,7.921193206981247,0,0,0,0
11,11.0,1,0.0,0.0,8.832258331845514,0,0,0,0
12,12.0,1,0.0,0.0,9.507535559366875,0,0,0,0
13,13.0,1,0.0,0.0,9.78371062878105,1,0,0,0
14,14.0,1,0.0,0.0,9.698122187042095,0,0,0,0
15,15.0,1,0.0,0.0,10.097450890405359,0,0,0,0
16,16.0,1,0.0,0.0,10.140991016600491,0,0,0,0
17,17.0,1,0.0,0.0,10.264077880306052,0,0,0,0
18,18.0,2,1.0,0.05263157894736842,10.710393706129361,0,0,1,0
19,19.0,2,2.0,0.1,11.038416419991021,0,0,1,0
20,20.0,2,3.0,0.14285714285714285,11.427578136418537,0,0,1,0
21,21.0,2,4.0,0.18181818181818182,11.80620003368409,0,0,1,0
22,22.0,2,5.0,0.21739130434782608,11.96401695526755,0,0,1,0
23,23.0,2,6.0,0.25,12.244626045567832,0,0,1,0
24,24.0,2,7.0,0.28,12.525180110824516,0,0,2,0
25,25.0,2,8.0,0.3076923076923077,12.757090268499143,0,0,1,0
26,26.0,3,11.0,0.4230769230769231,13.455679865393494,1,1,1,0
27,27.0,4,14.0,0.5185185185185185,13.685464625530788,1,1,1,0
28,28.0,4,17.0,0.6071428571428571,13.558581554787198,1,1,1,0
29,29.0,4,20.0,0.6896551724137931,13.374637417479082,1,1,2,0
30,30.0,5,24.0,0.8,13.298041371426788,1,1,1,0
31,31.0,6,29.0,0.9354838709677419,13.206081438386946,1,2,1,0
32,32.0,5,31.0,0.96875,13.195536154028817,1,2,2,0
33,33.0,5,35.0,1.0606060606060606,13.029108777114253,1,2,1,0
34,34.0,5,39.0,1.1470588235294117,12.95739700140733,1,2,1,0
35,35.0,5,43.0,1.2285714285714286,12.691749153975104,1,2,1,0
36,36.0,6,48.0,1.3333333333333333,12.443431705384546,2,2,1,0
37,37.0,9,55.0,1.4473684210526316,12.085358569078773,2,3,2,0
38,38.0,8,62.0,1.5897435897435896,12.111355540049475,2,3,2,0
39,39.0,8,65.0,1.5853658536585367,11.942026587211227,1,3,2,0
40,40.0,7,71.0,1.6904761904761905,12.483659681374109,1,3,2,0
41,41.0,8,78.0,1.813953488372093,12.813935044829659,1,3,3,0
42,42.0,9,86.0,1.9545454545454546,12.873096699520973,1,3,4,0
43,43.0,8,94.0,2.186046511627907,13.09618954496062,1,3,4,0
44,44.0,10,102.0,2.2666666666666666,12.832189254384824,1,3,4,0
45,45.0,9,110.0,2.391304347826087,12.882981958481523,1,3,4,0
46,46.0,10,119.0,2.5319148936170213,12.807945767178763,1,3,5,0
47,47.0,11,128.0,2.6122448979591835,12.385072589287052,1,3,5,0
48,48.0,10,137.0,2.74,12.417242773394786,1,3,5,1
49,49.0,11,147.0,2.8823529411764706,12.217750301417244,2,3,5,0
50,50.0,12,159.0,3.1176470588235294,12.502047522967247,3,3,6,0
51,51.0,12,171.0,3.3529411764705883,12.523941012643826,3,3,6,0
52,52.0,15,184.0,3.4716981132075473,12.155036962959732,4,3,7,0
53,53.0,14,197.0,3.6481481481481484,12.045477398316764,4,3,6,0
54,54.0,15,210.0,3.8181818181818183,11.385736657192588,4,3,6,0
55,55.0,15,224.0,4.0,11.191955061721444,5,3,6,0
56,56.0,16,238.0,4.103448275862069,10.83071542622516,5,3,6,0
57,57.0,15,252.0,4.271186440677966,10.771995264680946,5,3,6,0
58,58.0,16,267.0,4.45,10.532395977360993,5,3,6,1
59,59.0,17,283.0,4.639344262295082,10.035438064048956,6,4,6,1
60,60.0,16,254.0,4.163934426229508,9.840783310734414,5,3,7,1
61,61.0,17,249.0,3.9523809523809526,9.49142523117838,4,4,7,1
62,62.0,17,263.0,4.109375,9.520014095493314,4,3,8,1
63,63.0,17,278.0,4.276923076923077,9.840433414697833,3,3,8,3
64,64.0,20,296.0,4.417910447761194,10.024763071848982,3,3,11,2
65,65.0,19,315.0,4.701492537313433,10.492658732361097,4,3,10,2
66,66.0,19,330.0,4.925373134328358,10.338581994504864,4,3,10,1
67,67.0,20,349.0,5.132352941176471,10.258688786186369,4,4,11,1
68,68.0,20,368.0,5.333333333333333,10.097071870717551,4,4,10,1
69,69.0,21,388.0,5.542857142857143,9.924692592258564,4,6,10,1
70,70.0,22,409.0,5.76056338028169,9.724417223892134,5,5,10,1
71,71.0,24,433.0,6.098591549295775,9.575291754930984,6,5,11,2
72,72.0,27,459.0,6.375,9.34515186888543,7,5,12,2
73,73.0,29,486.0,6.5675675675675675,9.029497144885463,7,6,12,2
74,74.0,30,515.0,6.866666666666666,8.647930177678363,8,8,12,2
75,75.0,30,540.0,7.105263157894737,8.529387107367471,8,8,12,1
76,76.0,32,570.0,7.3076923076923075,8.344267083044954,9,8,12,2
77,77.0,33,602.0,7.620253164556962,8.125420197120105,10,8,13,1
78,78.0,34,635.0,8.037974683544304,8.13741551091366,10,8,15,1
79,79.0,34,668.0,8.35,8.371119535018181,10,8,14,1
80,80.0,35,702.0,8.666666666666666,8.548808702688904,10,8,14,2
81,81.0,36,736.0,8.867469879518072,8.638948887252972,10,8,15,2
82,82.0,36,771.0,9.178571428571429,8.944431198655574,10,9,14,2
83,83.0,35,806.0,9.595238095238095,9.18430678339495,10,9,14,2
84,84.0,36,842.0,10.023809523809524,9.25555282606826,10,9,15,2
85,85.0,39,879.0,10.220930232558139,8.876353168184924,11,9,15,2
