,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.665675024932716,0,0,0,0
3,3.0,1,0.0,0.0,1.3371173040087643,0,0,0,0
4,4.0,1,0.0,0.0,2.080697406927356,0,0,0,0
5,5.0,1,0.0,0.0,2.812009799699298,0,0,1,0
6,6.0,1,0.0,0.0,3.5835674278942555,0,0,0,0
7,7.0,1,0.0,0.0,4.393698429253085,0,0,0,0
8,8.0,1,0.0,0.0,5.122103633001097,0,0,0,0
9,9.0,1,0.0,0.0,5.918561925449304,0,0,0,1
10,10.0,2,0.0,0.0,6.11565241400491,0,0,0,0
11,11.0,1,0.0,0.0,7.282200612711796,0,0,0,0
12,12.0,1,0.0,0.0,8.196953170606866,0,0,0,0
13,13.0,1,0.0,0.0,8.717288597594736,1,0,0,0
14,14.0,1,0.0,0.0,9.01091694281689,0,0,0,0
15,15.0,1,0.0,0.0,9.046739461467668,0,0,0,0
16,16.0,1,0.0,0.0,9.574018632162566,0,0,0,0
17,17.0,1,0.0,0.0,9.757855723260812,0,0,0,0
18,18.0,2,1.0,0.05263157894736842,9.84750429280974,0,0,1,0
19,19.0,2,2.0,0.1,9.994999043842279,0,0,1,0
20,20.0,2,3.0,0.14285714285714285,10.111882118853785,0,0,1,0
21,21.0,1,4.0,0.19047619047619047,11.424585169009301,0,0,1,0
22,22.0,3,5.0,0.21739130434782608,11.617578189935871,0,0,1,0
23,23.0,2,6.0,0.25,11.91769362809613,0,0,1,0
24,24.0,2,7.0,0.28,12.115971515067503,0,0,2,0
25,25.0,2,8.0,0.3076923076923077,12.467754380380581,0,0,1,0
26,26.0,1,9.0,0.34615384615384615,13.29518487068913,0,0,1,0
27,27.0,3,11.0,0.4074074074074074,13.718249811089724,1,0,1,0
28,28.0,3,13.0,0.4642857142857143,14.047139841997595,1,0,1,0
29,29.0,4,15.0,0.5,13.67730400069436,1,0,2,0
30,30.0,3,18.0,0.6,14.113929022484447,1,1,1,0
31,31.0,5,22.0,0.7096774193548387,14.089279094688965,1,2,1,0
32,32.0,5,26.0,0.8125,14.088009821001352,1,2,2,0
33,33.0,5,30.0,0.9090909090909091,14.01390268946012,1,2,1,0
34,34.0,5,34.0,1.0,14.018191119094249,1,2,1,0
35,35.0,5,38.0,1.0857142857142856,14.059169717210724,1,2,1,0
36,36.0,5,43.0,1.2285714285714286,14.375203977134046,1,2,2,0
37,37.0,8,48.0,1.263157894736842,13.498611193106536,1,2,2,0
38,38.0,7,53.0,1.325,13.08223705562476,1,2,2,0
39,39.0,7,59.0,1.4390243902439024,13.105071434350158,1,3,2,0
40,40.0,8,66.0,1.5714285714285714,13.271102810648332,1,3,2,0
41,41.0,7,71.0,1.7317073170731707,12.872581362997963,1,3,2,0
42,42.0,8,78.0,1.8571428571428572,12.981378817473667,1,3,3,0
43,43.0,7,85.0,2.0238095238095237,13.147560282500582,1,3,3,0
44,44.0,8,92.0,2.13953488372093,13.011994314153359,1,3,3,0
45,45.0,7,71.0,1.6136363636363635,12.971309044184476,1,3,2,0
46,46.0,6,66.0,1.4666666666666666,12.99883287352385,1,3,1,0
47,47.0,8,67.0,1.425531914893617,12.773335331092625,2,3,1,0
48,48.0,8,74.0,1.5416666666666667,12.859851102878858,3,3,1,1
49,49.0,9,81.0,1.62,12.85379752347034,3,3,1,0
50,50.0,7,88.0,1.76,13.362535562741725,3,3,1,0
51,51.0,8,95.0,1.8627450980392157,13.41932566819131,3,3,1,0
52,52.0,10,103.0,1.9433962264150944,13.253599594759116,3,3,3,0
53,53.0,9,111.0,2.0555555555555554,13.227979458110806,3,3,2,0
54,54.0,7,108.0,1.9636363636363636,13.043467154483219,3,3,0,0
55,55.0,7,114.0,2.0357142857142856,12.958240458315933,3,3,0,0
56,56.0,8,121.0,2.1228070175438596,13.118677849178699,4,3,0,0
57,57.0,9,129.0,2.2241379310344827,13.106761245084538,4,3,0,1
58,58.0,10,138.0,2.3389830508474576,12.9789813374595,4,3,0,2
59,59.0,10,147.0,2.45,12.867404441475566,4,4,0,2
60,60.0,7,149.0,2.4833333333333334,12.999578605964254,4,3,0,0
61,61.0,9,157.0,2.5737704918032787,12.875548627772293,4,3,0,1
62,62.0,12,167.0,2.6507936507936507,12.609164483707405,5,4,0,2
63,63.0,9,86.0,1.34375,12.873770249656319,6,0,0,3
64,64.0,10,94.0,1.4242424242424243,13.076902295760405,6,0,1,2
65,65.0,8,102.0,1.5454545454545454,13.75305666211943,6,0,0,2
66,66.0,9,110.0,1.6417910447761195,13.95147293542186,6,0,0,2
67,67.0,9,118.0,1.7611940298507462,14.048241362928664,6,0,1,2
68,68.0,9,126.0,1.8529411764705883,14.07275935471555,6,0,0,2
69,69.0,10,135.0,1.9565217391304348,14.205619604063306,6,1,1,2
70,70.0,11,144.0,2.057142857142857,13.732414603500622,6,0,1,2
71,71.0,9,153.0,2.217391304347826,13.793778759373284,6,0,1,2
72,72.0,9,158.0,2.257142857142857,13.804500033220569,6,0,0,2
73,73.0,10,166.0,2.3380281690140845,13.3505021026681,6,0,0,2
74,74.0,11,176.0,2.4444444444444446,13.126488225645707,7,2,0,2
75,75.0,12,187.0,2.5616438356164384,13.070254744894518,7,2,0,2
76,76.0,13,198.0,2.64,12.703130572670135,7,2,0,3
77,77.0,12,209.0,2.75,12.489774491334293,7,2,0,2
78,78.0,12,204.0,2.72,12.314750503733745,7,2,2,1
79,79.0,14,217.0,2.9324324324324325,12.060741458588264,7,2,2,1
80,80.0,13,228.0,3.081081081081081,12.020972693923111,7,2,2,1
81,81.0,15,241.0,3.2567567567567566,11.608861877630664,7,2,3,2
82,82.0,15,255.0,3.4,11.626749289310387,7,2,3,2
83,83.0,15,270.0,3.6486486486486487,11.689630026464414,8,2,3,2
84,84.0,15,266.0,3.5945945945945947,11.787062620507761,8,2,3,2
85,85.0,17,279.0,3.6233766233766236,11.489155455062999,8,1,4,2
