,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.088045083358884,0,0,0,0
3,3.0,1,0.0,0.0,1.9564175890137754,0,0,0,0
4,4.0,1,0.0,0.0,2.9361872814188246,0,0,0,0
5,5.0,1,0.0,0.0,4.018184934705496,0,0,1,0
6,6.0,1,0.0,0.0,5.0518693251069635,0,0,0,0
7,7.0,1,0.0,0.0,6.110499007863526,0,0,0,0
8,8.0,1,0.0,0.0,7.208422964555211,0,0,0,0
9,9.0,1,0.0,0.0,8.287683745090748,0,0,0,1
10,10.0,2,0.0,0.0,8.549885907746805,0,0,0,0
11,11.0,1,0.0,0.0,9.089073263092496,0,0,0,0
12,12.0,1,0.0,0.0,9.534005300839706,0,0,0,0
13,13.0,1,0.0,0.0,9.377376709297488,1,0,0,0
14,14.0,1,0.0,0.0,9.432550563894015,0,0,0,0
15,15.0,1,0.0,0.0,9.973754347308729,0,0,0,0
16,16.0,1,0.0,0.0,10.064003745125932,0,0,0,0
17,17.0,1,0.0,0.0,10.254885610536943,0,0,0,0
18,18.0,2,1.0,0.05263157894736842,10.706642271671713,0,0,1,0
19,19.0,2,2.0,0.1,10.999495771274209,0,0,1,0
20,20.0,2,3.0,0.14285714285714285,11.223015500053751,0,0,1,0
21,21.0,2,4.0,0.18181818181818182,11.85449237970375,0,0,1,0
22,22.0,3,6.0,0.2608695652173913,12.13129140569608,0,0,1,1
23,23.0,3,8.0,0.3333333333333333,12.288436898870733,0,0,1,1
24,24.0,3,10.0,0.4,12.311565190514372,0,0,2,1
25,25.0,4,13.0,0.5,12.307109908862138,1,0,1,1
26,26.0,3,16.0,0.6153846153846154,12.742653957609447,1,0,1,1
27,27.0,4,19.0,0.7037037037037037,12.774365477339911,1,0,1,1
28,28.0,5,23.0,0.8214285714285714,12.402444635936847,1,1,1,1
29,29.0,5,27.0,0.9310344827586207,12.288137512913686,1,1,2,1
30,30.0,6,32.0,1.0666666666666667,12.060329598780434,1,1,1,1
31,31.0,7,38.0,1.2258064516129032,12.10317523785316,1,2,1,1
32,32.0,6,41.0,1.28125,11.920631347459235,1,2,2,1
33,33.0,6,46.0,1.393939393939394,11.786143660191987,1,2,1,1
34,34.0,5,51.0,1.5454545454545454,12.007475652141617,1,2,1,1
35,35.0,8,57.0,1.6285714285714286,11.377872344070882,2,2,1,1
36,36.0,8,64.0,1.7777777777777777,11.294372426732275,2,2,2,1
37,37.0,9,72.0,1.945945945945946,11.169978287757441,2,2,3,1
38,38.0,11,80.0,2.0,10.850864891719985,2,2,3,1
39,39.0,9,71.0,1.7317073170731707,11.155415845668623,2,3,3,0
40,40.0,8,79.0,1.9268292682926829,11.946754658712516,2,3,3,0
41,41.0,11,88.0,2.046511627906977,11.907802956975171,2,3,4,0
42,42.0,10,97.0,2.2045454545454546,12.049083680400884,2,3,4,0
43,43.0,9,106.0,2.409090909090909,12.339438526012048,2,3,4,0
44,44.0,10,115.0,2.6136363636363638,12.2078937738582,2,3,4,0
45,45.0,10,114.0,2.533333333333333,12.18048537952089,1,3,5,0
46,46.0,11,123.0,2.617021276595745,11.759206215919553,1,3,5,0
47,47.0,12,133.0,2.7142857142857144,11.3739477084119,2,3,5,0
48,48.0,11,143.0,2.86,11.42776398724785,2,3,5,1
49,49.0,11,153.0,3.0,11.43241815376075,2,3,5,0
50,50.0,12,165.0,3.235294117647059,11.840666236193348,3,3,6,0
51,51.0,13,177.0,3.4038461538461537,12.084776098543587,3,3,6,0
52,52.0,14,189.0,3.5,12.117993581806914,3,3,7,0
53,53.0,14,202.0,3.672727272727273,12.326563340732465,4,3,6,0
54,54.0,14,215.0,3.8392857142857144,12.478186443914662,4,3,6,0
55,55.0,14,228.0,4.0,12.588939590068861,4,3,6,0
56,56.0,15,241.0,4.084745762711864,12.337543045293238,4,3,6,0
57,57.0,14,254.0,4.233333333333333,12.05966690369926,4,3,6,0
58,58.0,15,268.0,4.39344262295082,11.63029402815407,4,3,6,1
59,59.0,16,283.0,4.564516129032258,11.168907798864486,5,4,6,1
60,60.0,15,298.0,4.885245901639344,10.797319165478925,5,3,6,1
61,61.0,18,314.0,4.984126984126984,10.250576776950323,5,5,6,1
62,62.0,18,331.0,5.171875,10.00377245978404,5,4,7,1
63,63.0,20,350.0,5.384615384615385,9.991501207893803,6,4,8,2
64,64.0,23,371.0,5.537313432835821,9.73691110639301,7,4,10,1
65,65.0,21,392.0,5.850746268656716,9.834483347704978,7,4,9,1
66,66.0,23,409.0,6.014705882352941,9.824651892416888,8,3,10,1
67,67.0,25,433.0,6.27536231884058,9.635038727779998,9,4,11,1
68,68.0,25,457.0,6.5285714285714285,9.633705700882908,9,4,10,1
69,69.0,25,481.0,6.774647887323944,9.581134901915478,9,5,10,1
70,70.0,25,505.0,7.112676056338028,9.440818890222692,9,4,10,1
71,71.0,25,530.0,7.464788732394366,9.409551558220285,10,4,10,1
72,72.0,28,557.0,7.736111111111111,9.28675711610152,11,5,10,1
73,73.0,30,585.0,7.905405405405405,9.097925234144201,11,6,10,1
74,74.0,29,613.0,8.173333333333334,8.975990301461836,11,7,10,1
75,75.0,30,642.0,8.447368421052632,8.95421674286119,11,6,11,1
76,76.0,34,674.0,8.64102564102564,8.797368636525228,13,7,11,2
77,77.0,34,707.0,8.949367088607595,8.696489401479951,13,8,11,1
78,78.0,34,740.0,9.25,8.562910517738171,13,8,12,1
79,79.0,35,774.0,9.555555555555555,8.345702340211602,13,8,12,1
80,80.0,36,809.0,9.987654320987655,8.203715710767284,13,8,13,1
81,81.0,38,845.0,10.180722891566266,8.134743002527784,13,9,14,1
82,82.0,38,882.0,10.5,8.254611120239534,13,9,13,2
83,83.0,38,920.0,10.952380952380953,8.266692339993785,14,9,13,2
84,84.0,34,780.0,9.285714285714286,8.525525718099816,14,4,14,2
85,85.0,36,791.0,9.091954022988507,8.414227137933052,15,2,15,2
