,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.8726838611066341,0,0,0,0
3,3.0,1,0.0,0.0,1.8595742039460068,0,0,0,0
4,4.0,1,0.0,0.0,3.0006025474693163,0,0,0,0
5,5.0,1,0.0,0.0,4.035675584003329,0,0,1,0
6,6.0,1,0.0,0.0,4.935449154888434,0,0,0,0
7,7.0,1,0.0,0.0,5.987684539765385,0,0,0,0
8,8.0,1,0.0,0.0,7.087750863222754,0,0,0,0
9,9.0,1,0.0,0.0,8.0971416639578,0,0,0,1
10,10.0,2,0.0,0.0,8.396742148731242,0,0,0,0
11,11.0,1,0.0,0.0,9.314712844660326,0,0,0,0
12,12.0,1,0.0,0.0,9.908777776144387,0,0,0,0
13,13.0,1,0.0,0.0,10.253990767855914,1,0,0,0
14,14.0,1,0.0,0.0,10.252331518032866,0,0,0,0
15,15.0,1,0.0,0.0,10.449413260328075,0,0,0,0
16,16.0,1,0.0,0.0,10.271525616945913,0,0,0,0
17,17.0,2,1.0,0.05555555555555555,10.557130597520594,0,0,1,0
18,18.0,2,2.0,0.10526315789473684,10.920644876400575,0,0,1,0
19,19.0,2,3.0,0.15,11.341906138130794,0,0,1,0
20,20.0,2,4.0,0.19047619047619047,11.877962336605357,0,0,1,0
21,21.0,2,5.0,0.22727272727272727,11.980252271662279,0,0,1,0
22,22.0,3,7.0,0.30434782608695654,11.943580305300967,0,0,1,1
23,23.0,3,9.0,0.375,12.170755983151182,0,0,1,1
24,24.0,3,11.0,0.44,12.3738257839168,0,0,2,1
25,25.0,5,15.0,0.5769230769230769,12.494503659367986,1,1,1,1
26,26.0,4,19.0,0.7307692307692307,13.222408399963165,1,1,1,1
27,27.0,5,23.0,0.8518518518518519,13.148553398463765,1,1,1,1
28,28.0,5,27.0,0.9642857142857143,13.08312072124787,1,1,1,1
29,29.0,5,31.0,1.0689655172413792,12.917223461342232,1,1,2,1
30,30.0,6,36.0,1.2,12.894186442107955,1,1,1,1
31,31.0,6,41.0,1.3225806451612903,13.232363581390342,1,1,1,1
32,32.0,6,44.0,1.375,13.275721175007693,1,2,2,1
33,33.0,6,49.0,1.4848484848484849,13.251523696423291,1,2,1,1
34,34.0,6,54.0,1.6363636363636365,12.487120716872413,1,2,1,1
35,35.0,6,59.0,1.7352941176470589,11.977102331302675,1,2,1,1
36,36.0,7,65.0,1.8571428571428572,11.766373303324704,1,2,2,1
37,37.0,9,72.0,1.945945945945946,11.389947513183605,1,3,2,1
38,38.0,9,79.0,2.0256410256410255,11.474681411073046,1,3,2,1
39,39.0,10,88.0,2.2,11.977886588071694,1,3,4,1
40,40.0,10,97.0,2.3658536585365852,12.3581402676873,1,3,4,1
41,41.0,10,106.0,2.5238095238095237,12.605253178949768,1,3,4,1
42,42.0,10,115.0,2.6744186046511627,12.549408813170626,1,3,4,1
43,43.0,10,124.0,2.8181818181818183,12.583635770347161,1,3,4,1
44,44.0,10,133.0,2.9555555555555557,12.643047280984758,1,3,4,1
45,45.0,10,142.0,3.0869565217391304,12.848767491770932,1,3,4,1
46,46.0,11,152.0,3.234042553191489,12.823623656712384,1,3,5,1
47,47.0,13,163.0,3.326530612244898,12.441443157569363,2,3,5,1
48,48.0,12,174.0,3.48,12.417365221923248,2,3,5,2
49,49.0,12,185.0,3.7,12.268419900783817,2,3,5,1
50,50.0,11,196.0,3.92,12.441081087634869,2,3,5,1
51,51.0,12,207.0,4.0588235294117645,12.17607895397037,2,3,5,1
52,52.0,14,219.0,4.132075471698113,11.693390242228597,3,3,6,1
53,53.0,14,232.0,4.296296296296297,11.379460137365706,3,3,6,1
54,54.0,15,246.0,4.472727272727273,11.040310066872834,4,3,6,1
55,55.0,15,260.0,4.642857142857143,10.783750927161757,4,3,6,1
56,56.0,18,276.0,4.758620689655173,10.43958176841523,5,3,6,2
57,57.0,17,257.0,4.3559322033898304,10.271427489615498,6,3,6,1
58,58.0,19,275.0,4.583333333333333,10.175028322450537,7,3,7,1
59,59.0,18,291.0,4.770491803278689,10.137314265646443,7,4,6,1
60,60.0,19,310.0,5.081967213114754,10.425588570152993,8,3,7,1
61,61.0,22,330.0,5.238095238095238,9.859262307059575,9,4,7,1
62,62.0,21,350.0,5.46875,9.535916264749233,9,3,7,1
63,63.0,23,372.0,5.723076923076923,9.296127874564375,9,3,9,2
64,64.0,25,395.0,5.895522388059701,9.007594700110438,9,3,11,1
65,65.0,25,420.0,6.268656716417911,9.115240940903483,10,4,10,1
66,66.0,26,445.0,6.544117647058823,9.087972025490924,10,4,10,1
67,67.0,27,471.0,6.826086956521739,9.143042739724104,10,5,11,1
68,68.0,28,498.0,7.114285714285714,8.966246139866563,11,5,10,1
69,69.0,29,526.0,7.408450704225352,8.911455232700863,11,6,11,1
70,70.0,31,556.0,7.722222222222222,8.764020496196938,12,6,11,1
71,71.0,30,586.0,8.13888888888889,8.7681730086994,12,6,11,1
72,72.0,33,618.0,8.583333333333334,8.314022818516134,13,7,11,1
73,73.0,34,650.0,8.783783783783784,8.04148945202395,13,7,11,1
74,74.0,35,684.0,9.12,7.920116800210444,14,9,11,1
75,75.0,35,718.0,9.447368421052632,7.89979898133785,14,8,11,1
76,76.0,38,754.0,9.666666666666666,7.52545766044784,15,9,11,2
77,77.0,37,790.0,10.0,7.463388276825176,15,9,11,1
78,78.0,38,814.0,10.175,7.6060884046068935,16,8,13,1
79,79.0,40,853.0,10.530864197530864,7.796841846741475,16,8,13,2
80,80.0,40,892.0,10.878048780487806,7.80577577499327,16,8,13,2
81,81.0,41,931.0,11.083333333333334,7.760323101838158,16,8,14,2
82,82.0,41,971.0,11.423529411764706,7.821034801044587,16,8,13,3
83,83.0,40,1011.0,11.894117647058824,7.865799201333762,16,8,13,3
84,84.0,42,1053.0,12.388235294117647,7.85633694795984,17,9,13,3
85,85.0,46,1097.0,12.60919540229885,7.814190058706502,18,9,14,3
