,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_0,phase_1,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9
0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,0,0.0,0.0,13.9017375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,0,0.0,0.0,13.169396028639003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,0,0.0,0.0,13.714230854881905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.0,0,0.0,0.0,13.207322810057526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.0,0,0.0,0.0,13.60350123501409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.0,0,0.0,0.0,12.976379608440007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.0,0,0.0,0.0,13.230659486984953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8.0,0,0.0,0.0,13.164039200997408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.0,0,0.0,0.0,13.488821284350115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10.0,0,0.0,0.0,13.409884508817498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11.0,0,0.0,0.0,12.680216606015765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12.0,0,0.0,0.0,12.390824608490178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13.0,0,0.0,0.0,12.2994910237472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14.0,0,0.0,0.0,11.967166161525805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15.0,2,2.0,0.045454545454545456,12.026486713151662,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,16.0,3,5.0,0.11363636363636363,11.678002128475805,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,17.0,4,9.0,0.1875,11.30390033894166,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,18.0,5,14.0,0.2916666666666667,10.846887358172348,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,19.0,5,19.0,0.3392857142857143,10.819065654333729,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,20.0,5,24.0,0.42857142857142855,10.743660901779512,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,21.0,6,24.0,0.4,10.892042706976314,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22.0,7,31.0,0.5166666666666667,10.591748777418152,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
