,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_0,phase_1,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9
0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,0,0.0,0.0,13.07520875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,0,0.0,0.0,13.358338064405185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,0,0.0,0.0,13.154681563076386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.0,0,0.0,0.0,13.225872146967031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.0,0,0.0,0.0,13.114937643349577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.0,0,0.0,0.0,12.716590094969225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.0,0,0.0,0.0,12.808070505863988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8.0,0,0.0,0.0,12.837932701508832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.0,0,0.0,0.0,12.909919098859328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10.0,0,0.0,0.0,12.810925539201746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11.0,0,0.0,0.0,12.357541470781275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12.0,0,0.0,0.0,11.700637703235762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13.0,0,0.0,0.0,11.02580295712228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14.0,1,1.0,0.01098901098901099,10.328222525659143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,15.0,4,5.0,0.050505050505050504,9.94689498338297,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
16,16.0,4,9.0,0.08653846153846154,9.494670459761407,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
17,17.0,7,16.0,0.14285714285714285,9.19590607320971,2,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0
18,18.0,13,29.0,0.24786324786324787,8.769251004095983,2,2,0,0,0,0,0,0,3,0,4,0,0,0,2,0
19,19.0,18,47.0,0.376,8.586177913551428,4,3,0,0,0,0,0,0,3,0,5,0,0,0,3,0
20,20.0,22,69.0,0.5307692307692308,8.313031250030885,5,3,0,0,0,0,0,0,3,0,6,0,0,0,5,0
21,21.0,26,95.0,0.6884057971014492,8.043074019022209,6,4,0,0,0,0,0,0,3,0,7,0,0,0,6,0
22,22.0,28,123.0,0.8601398601398601,7.658859042409547,6,4,0,0,0,0,0,0,4,0,8,0,0,0,6,0
23,23.0,29,121.0,0.8013245033112583,7.286810991149256,5,5,0,0,0,0,0,0,5,0,7,0,0,0,7,0
24,24.0,30,129.0,0.8269230769230769,6.749314301804534,4,5,0,0,1,0,0,0,5,0,6,0,0,0,9,0
25,25.0,33,142.0,0.8658536585365854,6.4626868573474185,4,6,0,0,1,0,0,0,6,0,5,0,0,0,11,0
26,26.0,35,163.0,0.9644970414201184,6.082110133093578,5,6,0,0,2,0,0,0,7,0,4,0,0,0,11,0
27,27.0,39,191.0,1.07909604519774,6.0087634103220235,5,7,0,0,3,0,0,0,7,0,3,0,0,1,13,0
28,28.0,44,227.0,1.2472527472527473,5.760054326284944,6,7,0,0,5,0,0,0,8,0,3,0,0,2,13,0
29,29.0,47,269.0,1.4157894736842105,5.702737926384543,6,8,0,0,5,0,0,0,8,0,2,0,0,3,15,0
30,30.0,50,316.0,1.6205128205128205,5.484279081165308,7,8,0,0,7,0,0,0,9,0,1,0,0,3,15,0
31,31.0,53,366.0,1.8029556650246306,5.43967001533104,7,9,0,0,7,0,0,0,9,0,1,0,0,3,17,0
32,32.0,59,424.0,2.0384615384615383,5.1501924734284605,9,10,0,0,8,0,0,0,9,0,0,0,0,3,20,0
33,33.0,67,477.0,2.2083333333333335,4.939964566653889,11,11,0,0,10,0,0,0,10,0,1,0,0,4,20,0
34,34.0,69,531.0,2.4027149321266967,4.518710287027085,8,11,0,0,11,0,0,0,11,0,2,0,0,4,22,0
35,35.0,74,593.0,2.589519650655022,4.434886715263484,8,11,0,0,13,0,0,0,12,0,3,0,0,4,23,0
36,36.0,83,667.0,2.8504273504273505,4.148873877704505,10,12,0,0,13,0,0,0,13,0,4,0,0,6,25,0
37,37.0,88,747.0,3.1125,4.089203927492447,11,13,0,0,14,0,0,0,13,0,5,0,0,6,26,0
38,38.0,94,834.0,3.432098765432099,3.9543555935363583,12,14,0,0,16,0,0,0,14,0,6,0,0,6,26,0
39,39.0,98,925.0,3.7298387096774195,3.9349672508330555,11,15,0,0,17,0,0,0,15,0,7,0,0,6,27,0
40,40.0,106,1024.0,4.079681274900398,3.7157466199711715,12,15,0,0,19,0,0,0,15,0,9,0,0,7,29,0
41,41.0,113,1131.0,4.400778210116732,3.6804956229627237,14,16,0,0,20,0,0,0,15,0,10,0,0,7,31,0
42,42.0,121,1247.0,4.814671814671815,3.4154233902446016,13,16,0,0,22,0,0,0,17,0,12,0,0,8,33,0
43,43.0,120,1291.0,4.871698113207547,3.356585939885633,12,16,0,0,20,0,0,0,17,0,11,0,0,9,35,0
44,44.0,119,1344.0,5.014925373134329,3.2135813613096604,9,18,0,0,20,0,0,0,17,0,10,0,0,10,35,0
45,45.0,126,1410.0,5.1838235294117645,3.267600338440511,11,18,0,0,19,0,0,1,18,0,11,0,0,12,36,0
46,46.0,128,1484.0,5.435897435897436,3.1646736580265133,13,18,0,0,19,0,1,1,19,0,9,0,0,12,36,0
47,47.0,128,1558.0,5.60431654676259,3.162632152793985,12,18,0,0,19,0,1,1,20,0,9,0,0,12,36,0
