,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_0,phase_1,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9
0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,0,0.0,0.0,13.970716249999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,0,0.0,0.0,12.861562538762985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,0,0.0,0.0,13.462692741055788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.0,0,0.0,0.0,13.413015690305706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.0,0,0.0,0.0,13.312349588237144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.0,0,0.0,0.0,13.153460992051428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.0,0,0.0,0.0,13.242289974948969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8.0,0,0.0,0.0,12.976499593957437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.0,0,0.0,0.0,13.272067862310623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10.0,0,0.0,0.0,12.983865167380035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11.0,0,0.0,0.0,12.730453541632814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12.0,0,0.0,0.0,12.066351976106084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13.0,1,1.0,0.025,11.538296739795104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,14.0,2,3.0,0.075,11.028136064041155,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15,15.0,6,9.0,0.20454545454545456,11.0031096725486,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
16,16.0,6,15.0,0.3409090909090909,10.68010910074064,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
17,17.0,6,21.0,0.4375,10.651556443660779,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
18,18.0,5,18.0,0.375,10.372599157572674,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
19,19.0,5,23.0,0.4107142857142857,10.759682675870208,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20,20.0,6,29.0,0.5178571428571429,10.413518011207904,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,21.0,3,14.0,0.23333333333333334,10.650730329981995,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,22.0,2,10.0,0.16666666666666666,10.451986502004315,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,23.0,2,11.0,0.171875,10.629609155460985,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
24,24.0,0,0.0,0.0,10.613070543900616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25.0,0,0.0,0.0,11.143791426965159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26.0,0,0.0,0.0,10.889581360169792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27.0,0,0.0,0.0,11.240196947131631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28.0,3,3.0,0.039473684210526314,11.208747506327635,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29,29.0,4,7.0,0.0875,10.995805107119562,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
30,30.0,4,9.0,0.1125,10.34817257589966,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
31,31.0,6,15.0,0.17045454545454544,9.955582101012986,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
32,32.0,10,25.0,0.2840909090909091,9.239420293371063,4,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1
33,33.0,14,39.0,0.42391304347826086,8.963099619179541,4,1,0,0,0,0,0,0,1,0,3,1,0,0,2,2
34,34.0,21,60.0,0.6521739130434783,8.54326843286731,5,1,0,0,1,0,0,0,1,0,5,3,0,0,3,2
35,35.0,25,85.0,0.8854166666666666,8.358306813426145,5,1,1,0,3,0,0,0,1,0,5,3,0,0,3,3
