,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_0,phase_1,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9
0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,0,0.0,0.0,14.4431425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,0,0.0,0.0,13.969714967922233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,0,0.0,0.0,14.010248662547196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.0,0,0.0,0.0,13.322117911582177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.0,0,0.0,0.0,14.017849048674897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.0,0,0.0,0.0,13.444339860975369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.0,0,0.0,0.0,13.61350777734107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8.0,0,0.0,0.0,13.2859003071801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.0,0,0.0,0.0,13.542217018776588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10.0,0,0.0,0.0,12.801603601605171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11.0,0,0.0,0.0,12.88666911774171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12.0,0,0.0,0.0,12.5099542467683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13.0,0,0.0,0.0,12.876205201300284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14.0,1,1.0,0.025,12.760024268990321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15.0,2,3.0,0.06818181818181818,12.824683530592575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16.0,2,5.0,0.11363636363636363,12.699263697185382,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17.0,2,7.0,0.14583333333333334,12.432822735571307,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18.0,2,9.0,0.1875,11.873926640184408,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19.0,2,11.0,0.19642857142857142,11.92145429557614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20.0,5,16.0,0.2857142857142857,11.679466708910848,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,21.0,6,22.0,0.36666666666666664,11.719654502489812,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22,22.0,6,28.0,0.4666666666666667,11.485482983378539,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23,23.0,6,34.0,0.53125,11.508662762650774,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24,24.0,6,40.0,0.625,10.939927293939121,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25,25.0,8,48.0,0.6666666666666666,10.781847925520786,2,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0
26,26.0,8,56.0,0.7777777777777778,10.355725389250948,2,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0
27,27.0,10,59.0,0.7763157894736842,10.341153878897252,3,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0
28,28.0,12,71.0,0.9342105263157895,10.32616901448004,3,3,0,0,0,2,0,0,0,2,0,0,0,1,0,1
29,29.0,13,84.0,1.05,10.340360539062877,3,3,0,0,0,2,0,0,0,2,0,0,0,1,0,2
30,30.0,13,82.0,1.025,10.105576235236724,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0,3
31,31.0,13,95.0,1.0795454545454546,10.18178872813327,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0,3
32,32.0,14,109.0,1.2386363636363635,9.84670567278086,3,3,0,0,0,4,0,0,0,0,0,0,0,1,0,3
33,33.0,14,112.0,1.2173913043478262,9.885056913582272,4,4,0,0,0,2,0,0,0,0,0,0,0,1,0,3
