,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.7739571669837461,0,0,0,0
3,3.0,1,0.0,0.0,1.7807107737210268,0,0,0,0
4,4.0,1,0.0,0.0,2.8644341548206285,0,0,0,0
5,5.0,1,0.0,0.0,3.7140934357605873,0,0,1,0
6,6.0,1,0.0,0.0,4.4866441151942125,0,0,0,0
7,7.0,1,0.0,0.0,5.503341260685453,0,0,0,0
8,8.0,1,0.0,0.0,6.593162580020726,0,0,0,0
9,9.0,1,0.0,0.0,7.581361447882632,0,0,0,1
10,10.0,2,0.0,0.0,7.735373465308328,0,0,0,0
11,11.0,1,0.0,0.0,8.742272128968034,0,0,0,0
12,12.0,1,0.0,0.0,9.564789267590285,0,0,0,0
13,13.0,1,0.0,0.0,10.084077612819241,1,0,0,0
14,14.0,1,0.0,0.0,9.872561012830577,0,0,0,0
15,15.0,1,0.0,0.0,9.868861838714807,0,0,0,0
16,16.0,1,0.0,0.0,10.084195849446164,0,0,0,0
17,17.0,1,0.0,0.0,10.540480221815931,0,0,0,0
18,18.0,1,0.0,0.0,10.879036767422411,0,0,0,0
19,19.0,1,0.0,0.0,11.191087377945227,0,0,0,0
20,20.0,1,0.0,0.0,11.617350088537034,0,0,0,0
21,21.0,1,0.0,0.0,12.224456290125547,0,0,0,0
22,22.0,1,0.0,0.0,12.60462338146628,0,0,0,0
23,23.0,1,0.0,0.0,12.897008933102803,0,0,0,0
24,24.0,1,0.0,0.0,13.136021941935317,0,0,1,0
25,25.0,1,0.0,0.0,13.126023032936248,0,0,0,0
26,26.0,1,1.0,0.038461538461538464,13.60095158071692,1,0,0,0
27,27.0,2,2.0,0.07407407407407407,13.94126427910609,1,0,0,0
28,28.0,2,3.0,0.10714285714285714,14.191074336508633,1,0,0,0
29,29.0,2,4.0,0.13793103448275862,14.391772119876904,1,0,1,0
30,30.0,2,5.0,0.16666666666666666,14.668593065368855,1,0,0,0
31,31.0,3,7.0,0.22580645161290322,14.904030327738301,1,0,0,0
32,32.0,2,7.0,0.21875,14.927563829091893,1,0,1,0
33,33.0,1,0.0,0.0,15.114770768490043,0,0,0,0
34,34.0,1,0.0,0.0,15.018309776693153,0,0,0,0
35,35.0,1,0.0,0.0,14.82512798924913,0,0,0,0
36,36.0,1,1.0,0.02857142857142857,15.060286698039977,1,0,0,0
37,37.0,3,2.0,0.05405405405405406,14.435783235044074,1,0,0,0
38,38.0,2,4.0,0.10810810810810811,15.052782063658485,1,0,1,0
39,39.0,4,6.0,0.15384615384615385,14.686041301564028,1,0,1,0
40,40.0,4,8.0,0.1951219512195122,14.293782986709754,1,0,1,0
41,41.0,5,11.0,0.2619047619047619,13.647296898879336,1,0,2,0
42,42.0,5,15.0,0.35714285714285715,13.729395964687521,1,0,2,1
43,43.0,5,19.0,0.4418604651162791,13.839703610553945,1,0,2,1
44,44.0,5,23.0,0.5348837209302325,13.812199214671205,1,0,2,1
45,45.0,6,28.0,0.6363636363636364,13.853002895099712,1,0,3,1
46,46.0,6,34.0,0.7727272727272727,14.044237591562522,2,0,3,1
47,47.0,8,40.0,0.8695652173913043,13.739989169289382,2,0,3,1
48,48.0,7,30.0,0.625,13.396225901633487,1,0,3,2
49,49.0,6,35.0,0.7142857142857143,13.197081547963982,1,0,3,1
50,50.0,5,40.0,0.8163265306122449,13.005398699557196,1,0,3,1
51,51.0,5,35.0,0.7,12.946830739172201,1,0,3,0
52,52.0,6,39.0,0.75,12.699039932686183,1,0,4,0
53,53.0,5,43.0,0.8113207547169812,12.675639639120451,1,0,3,0
54,54.0,5,47.0,0.8867924528301887,12.409295074823397,1,0,3,0
55,55.0,6,52.0,0.9629629629629629,12.637750281048572,1,1,3,0
56,56.0,8,59.0,1.0727272727272728,12.831440470766863,2,1,3,1
57,57.0,8,56.0,0.9824561403508771,12.948606084713687,0,1,4,1
58,58.0,7,62.0,1.0689655172413792,13.27197417875478,0,1,4,1
59,59.0,8,69.0,1.1694915254237288,13.30562268755388,1,2,4,1
60,60.0,6,70.0,1.1864406779661016,13.537076494080392,1,0,4,1
61,61.0,8,76.0,1.2459016393442623,13.109851565576827,1,1,4,1
62,62.0,8,83.0,1.3387096774193548,12.897594152025018,1,0,4,2
63,63.0,8,65.0,1.0317460317460319,12.673767604474527,1,0,3,3
64,64.0,9,49.0,0.765625,12.473114517814068,1,0,4,2
65,65.0,9,57.0,0.890625,12.726205205640248,2,0,4,2
66,66.0,10,62.0,0.9538461538461539,12.794453520407542,2,0,5,1
67,67.0,11,72.0,1.0909090909090908,12.910165764243631,3,0,6,1
68,68.0,11,82.0,1.2238805970149254,13.14218975698947,3,0,5,1
69,69.0,10,81.0,1.1911764705882353,13.335331343895646,2,1,5,1
70,70.0,9,77.0,1.1159420289855073,13.335905298351586,1,0,6,1
71,71.0,8,81.0,1.173913043478261,13.476638050404423,1,0,6,1
72,72.0,9,88.0,1.2571428571428571,13.401606898372677,0,0,6,2
73,73.0,10,96.0,1.352112676056338,12.825914101497531,0,0,6,2
74,74.0,11,106.0,1.4929577464788732,12.311950753978449,1,2,6,2
75,75.0,12,117.0,1.625,12.111470408285587,1,1,6,2
76,76.0,15,130.0,1.7808219178082192,11.558609257034751,1,1,7,4
77,77.0,15,143.0,1.9589041095890412,11.263953467126669,1,3,6,3
78,78.0,15,154.0,2.1095890410958904,10.990129406470196,2,3,7,3
79,79.0,17,170.0,2.2972972972972974,10.87615675752813,2,3,7,4
80,80.0,17,186.0,2.48,10.836022762144397,2,3,7,4
81,81.0,17,183.0,2.3766233766233764,10.767863466910402,1,2,9,4
82,82.0,14,190.0,2.4358974358974357,10.882427066882483,1,0,8,4
83,83.0,15,204.0,2.5822784810126582,10.84503132525651,1,0,10,4
84,84.0,9,90.0,1.139240506329114,11.242285708662282,1,1,5,2
85,85.0,9,65.0,0.8125,11.254368180965022,1,1,3,2
