,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.6557378598954529,0,0,0,0
3,3.0,1,0.0,0.0,1.5852733947181452,0,0,0,0
4,4.0,1,0.0,0.0,2.3967210634669756,0,0,0,0
5,5.0,1,0.0,0.0,3.197256018118933,0,0,1,0
6,6.0,1,0.0,0.0,4.246381944743916,0,0,0,0
7,7.0,1,0.0,0.0,5.08202043808664,0,0,0,0
8,8.0,1,0.0,0.0,6.119258604530477,0,0,0,0
9,9.0,1,0.0,0.0,7.009613938329533,0,0,0,1
10,10.0,2,0.0,0.0,7.516210138183934,0,0,0,0
11,11.0,1,0.0,0.0,8.46287094245005,0,0,0,0
12,12.0,1,0.0,0.0,9.264074671266458,0,0,0,0
13,13.0,1,0.0,0.0,9.617477825569212,1,0,0,0
14,14.0,1,0.0,0.0,9.65938783664063,0,0,0,0
15,15.0,1,0.0,0.0,10.007826648761297,0,0,0,0
16,16.0,1,0.0,0.0,10.148099936361538,0,0,0,0
17,17.0,1,0.0,0.0,10.23180556741159,0,0,0,0
18,18.0,1,0.0,0.0,10.52842198672605,0,0,0,0
19,19.0,2,1.0,0.05,10.466278649091345,0,0,1,0
20,20.0,2,2.0,0.09523809523809523,10.898453288371318,0,0,1,0
21,21.0,1,0.0,0.0,11.60442504415068,0,0,0,0
22,22.0,2,1.0,0.043478260869565216,12.193439765955356,0,0,0,1
23,23.0,2,2.0,0.08333333333333333,12.627693738284036,0,0,0,1
24,24.0,2,3.0,0.12,12.916555797686875,0,0,1,1
25,25.0,2,4.0,0.15384615384615385,13.321372876432452,0,0,0,1
26,26.0,2,6.0,0.23076923076923078,14.405429814727418,1,0,0,1
27,27.0,3,8.0,0.2962962962962963,14.884456901170562,1,0,0,1
28,28.0,3,10.0,0.35714285714285715,15.095522995167366,1,0,0,1
29,29.0,3,12.0,0.41379310344827586,15.151155732156926,1,0,1,1
30,30.0,2,5.0,0.16666666666666666,15.256991172470716,1,0,0,0
31,31.0,2,6.0,0.1935483870967742,15.336215615470943,1,0,0,0
32,32.0,2,7.0,0.21875,15.421490781217372,1,0,1,0
33,33.0,2,8.0,0.24242424242424243,15.097239970548053,1,0,0,0
34,34.0,2,9.0,0.2647058823529412,15.000307657778297,1,0,0,0
35,35.0,2,10.0,0.2857142857142857,14.444459350696235,1,0,0,0
36,36.0,3,12.0,0.34285714285714286,14.222647172153064,1,0,1,0
37,37.0,4,14.0,0.3783783783783784,13.837497443029115,1,0,1,0
38,38.0,4,17.0,0.4594594594594595,13.767674659856823,1,0,2,0
39,39.0,5,21.0,0.5526315789473685,13.819167091134169,1,0,3,0
40,40.0,5,25.0,0.6410256410256411,13.937455531544193,1,0,3,0
41,41.0,6,29.0,0.7073170731707317,13.683174973558737,1,0,3,0
42,42.0,4,28.0,0.6666666666666666,14.043053127350046,1,0,2,0
43,43.0,5,33.0,0.7857142857142857,14.424712222161764,1,0,3,1
44,44.0,7,38.0,0.8636363636363636,14.297848817649411,1,0,3,1
45,45.0,6,43.0,0.9555555555555556,14.356158315579314,1,0,3,1
46,46.0,5,48.0,1.0666666666666667,14.377413735082984,1,0,3,1
47,47.0,7,53.0,1.1521739130434783,13.7192776936826,1,0,3,1
48,48.0,7,59.0,1.2553191489361701,13.45932772364848,2,0,3,2
49,49.0,7,65.0,1.3541666666666667,13.0905660296671,2,0,3,1
50,50.0,8,73.0,1.5208333333333333,13.065782983433214,3,0,3,2
51,51.0,7,47.0,0.9591836734693877,12.722033065972514,3,0,1,1
52,52.0,6,36.0,0.7058823529411765,12.58573755468729,4,0,1,0
53,53.0,6,41.0,0.7884615384615384,12.77809691719742,4,0,0,1
54,54.0,5,11.0,0.20754716981132076,12.952154648742892,3,0,0,1
55,55.0,2,5.0,0.09615384615384616,13.370108133705012,1,0,0,1
56,56.0,4,7.0,0.1320754716981132,13.224052935031377,1,0,0,1
57,57.0,4,10.0,0.18518518518518517,13.397459808720589,2,0,0,1
58,58.0,4,13.0,0.23636363636363636,13.437653439888031,2,0,0,1
59,59.0,3,16.0,0.2909090909090909,13.62619504428499,2,0,0,1
60,60.0,3,19.0,0.34545454545454546,14.024662079260569,2,0,0,1
61,61.0,6,23.0,0.40350877192982454,13.994675496102431,3,1,0,1
62,62.0,5,27.0,0.47368421052631576,14.139386459764964,3,0,0,1
63,63.0,7,32.0,0.5423728813559322,14.050574514054851,4,1,0,2
64,64.0,8,38.0,0.6229508196721312,14.05967245177995,4,0,2,1
65,65.0,8,45.0,0.7258064516129032,14.195599627010912,5,0,1,1
66,66.0,8,52.0,0.8253968253968254,14.208791163635844,5,0,1,1
67,67.0,8,59.0,0.921875,14.178992710324255,5,0,2,1
68,68.0,8,66.0,1.03125,14.129613872060517,5,0,1,1
69,69.0,9,59.0,0.9076923076923077,14.22837781418394,6,1,1,1
70,70.0,8,53.0,0.803030303030303,14.285372940464018,5,0,1,1
71,71.0,6,49.0,0.7424242424242424,14.502559669841856,4,0,1,1
72,72.0,7,46.0,0.6865671641791045,14.383939593533569,3,0,2,1
73,73.0,7,43.0,0.6323529411764706,14.197359606327868,2,0,2,1
74,74.0,5,42.0,0.6176470588235294,14.001502796632197,1,1,2,1
75,75.0,5,40.0,0.6060606060606061,13.648358494328313,1,0,2,1
76,76.0,7,45.0,0.6617647058823529,13.22577976711529,1,0,3,2
77,77.0,7,51.0,0.7391304347826086,12.905404835905841,1,0,3,1
78,78.0,7,55.0,0.8088235294117647,12.876420479595641,1,0,3,1
79,79.0,9,59.0,0.8428571428571429,12.694365034109296,1,0,6,1
80,80.0,10,68.0,0.9577464788732394,12.686626722959419,2,0,6,1
81,81.0,9,64.0,0.8767123287671232,12.654383428363348,2,0,5,1
82,82.0,11,74.0,1.0,12.688363832564143,3,1,4,2
83,83.0,11,85.0,1.1805555555555556,12.711499132247306,4,1,4,2
84,84.0,11,96.0,1.352112676056338,12.770259215099768,4,1,4,2
