,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.7237949031521567,0,0,0,0
3,3.0,1,0.0,0.0,1.4053959710057826,0,0,0,0
4,4.0,1,0.0,0.0,2.2926904533582273,0,0,0,0
5,5.0,1,0.0,0.0,3.30338297424838,0,0,1,0
6,6.0,1,0.0,0.0,4.152380108449143,0,0,0,0
7,7.0,1,0.0,0.0,5.0254971281192935,0,0,0,0
8,8.0,1,0.0,0.0,6.0036096912401264,0,0,0,0
9,9.0,1,0.0,0.0,6.995316020844298,0,0,0,1
10,10.0,2,0.0,0.0,7.226151119473135,0,0,0,0
11,11.0,1,0.0,0.0,8.077388845452036,0,0,0,0
12,12.0,1,0.0,0.0,8.749607070211042,0,0,0,0
13,13.0,1,0.0,0.0,9.097089711597485,1,0,0,0
14,14.0,1,0.0,0.0,9.189418192779039,0,0,0,0
15,15.0,1,0.0,0.0,9.604431111989623,0,0,0,0
16,16.0,1,0.0,0.0,9.969259154802714,0,0,0,0
17,17.0,1,0.0,0.0,10.079194078022667,0,0,0,0
18,18.0,1,0.0,0.0,10.34664037074748,0,0,0,0
19,19.0,1,0.0,0.0,10.398575060896922,0,0,0,0
20,20.0,2,1.0,0.047619047619047616,10.764765563549417,0,0,1,0
21,21.0,1,0.0,0.0,11.618988915045863,0,0,0,0
22,22.0,1,0.0,0.0,12.226052071115575,0,0,0,0
23,23.0,1,0.0,0.0,12.60049695793655,0,0,0,0
24,24.0,1,0.0,0.0,13.031352911466836,0,0,1,0
25,25.0,1,0.0,0.0,13.416011659827971,0,0,0,0
26,26.0,0,0.0,0.0,14.669801825619636,0,0,0,0
27,27.0,1,0.0,0.0,15.098639423061332,0,0,0,0
28,28.0,2,1.0,0.03571428571428571,15.48186920333161,1,0,0,0
29,29.0,2,2.0,0.06896551724137931,15.546492595774138,1,0,1,0
30,30.0,1,0.0,0.0,15.632046731511847,0,0,0,0
31,31.0,1,0.0,0.0,15.65826142306408,0,0,0,0
32,32.0,2,1.0,0.03125,15.689318695196231,0,0,1,0
33,33.0,1,0.0,0.0,15.548409125998921,0,0,0,0
34,34.0,1,0.0,0.0,15.314806567460396,0,0,0,0
35,35.0,1,0.0,0.0,15.207540500874803,0,0,0,0
36,36.0,1,0.0,0.0,14.892457705934715,0,0,0,0
37,37.0,3,1.0,0.02631578947368421,14.272363444865404,0,0,1,0
38,38.0,1,2.0,0.05405405405405406,14.515533322040408,0,0,1,0
39,39.0,4,4.0,0.10526315789473684,14.33014822755717,1,0,1,0
40,40.0,3,6.0,0.15384615384615385,14.701342750346885,1,0,1,0
41,41.0,5,9.0,0.21951219512195122,14.606680181029125,1,0,2,0
42,42.0,4,9.0,0.21428571428571427,14.962753082727726,0,0,3,0
43,43.0,4,12.0,0.2857142857142857,15.03655399700869,0,0,3,0
44,44.0,4,15.0,0.3488372093023256,14.957531105730315,0,0,3,0
45,45.0,3,13.0,0.29545454545454547,15.165500317343874,0,0,2,0
46,46.0,3,15.0,0.3333333333333333,15.16673884403128,0,0,2,0
47,47.0,4,17.0,0.3617021276595745,14.772030513399367,0,0,2,0
48,48.0,3,19.0,0.3958333333333333,14.55650253797416,0,0,2,1
49,49.0,3,21.0,0.42857142857142855,14.880039876181522,0,0,2,0
50,50.0,2,23.0,0.46938775510204084,15.383285441613788,0,0,2,0
51,51.0,3,25.0,0.5,15.499738270235412,0,0,2,0
52,52.0,4,27.0,0.5192307692307693,15.222871128822598,0,0,3,0
53,53.0,3,29.0,0.5471698113207547,15.491691965155104,0,0,2,0
54,54.0,3,31.0,0.5740740740740741,15.60893414313174,0,0,2,0
55,55.0,3,33.0,0.6111111111111112,15.55134250185487,0,0,2,0
56,56.0,5,36.0,0.6428571428571429,15.071843079449323,0,0,2,1
57,57.0,5,39.0,0.6964285714285714,14.498506835684179,0,0,3,1
58,58.0,5,43.0,0.7543859649122807,14.35532169870648,0,0,3,1
59,59.0,5,47.0,0.8103448275862069,14.074027415863476,0,1,3,1
60,60.0,5,52.0,0.896551724137931,13.865233142757173,1,0,3,1
61,61.0,6,57.0,0.9827586206896551,13.49705638648113,1,0,3,1
62,62.0,7,63.0,1.0677966101694916,13.255604650383379,1,0,3,2
63,63.0,7,66.0,1.1,13.23281992279489,1,0,3,3
64,64.0,10,72.0,1.1428571428571428,13.015433754181377,1,1,5,2
65,65.0,6,77.0,1.2222222222222223,13.390354176709222,0,0,4,2
66,66.0,7,79.0,1.234375,13.692638909260081,0,0,5,1
67,67.0,8,86.0,1.3650793650793651,13.83276453773341,0,0,7,1
68,68.0,8,93.0,1.453125,14.192633133173775,0,0,6,1
69,69.0,8,100.0,1.5384615384615385,14.2863258021382,0,1,6,1
70,70.0,8,107.0,1.621212121212121,14.370270755003961,0,0,6,1
71,71.0,7,114.0,1.7272727272727273,14.407784888027628,0,0,6,1
72,72.0,9,122.0,1.8208955223880596,14.32448299162382,1,0,6,1
73,73.0,10,130.0,1.8840579710144927,14.094663181267212,1,0,6,1
74,74.0,9,138.0,1.9714285714285715,13.95225683228065,1,1,6,1
75,75.0,11,148.0,2.1142857142857143,14.007928594152283,2,0,7,1
76,76.0,13,159.0,2.2083333333333335,13.604772579365331,3,0,7,2
77,77.0,12,170.0,2.361111111111111,13.188458263295297,3,0,7,1
78,78.0,13,182.0,2.493150684931507,12.854026397018893,4,0,8,1
79,79.0,13,194.0,2.6944444444444446,12.555375429983147,4,0,7,1
80,80.0,15,208.0,2.888888888888889,12.326410868339922,4,0,8,2
81,81.0,17,223.0,3.0547945205479454,11.884046628070298,4,0,10,2
82,82.0,17,239.0,3.3194444444444446,11.488776972487829,4,0,9,2
83,83.0,17,256.0,3.657142857142857,11.353836472047936,4,0,9,3
84,84.0,16,202.0,2.8857142857142857,11.488734857040637,5,1,6,3
85,85.0,16,207.0,2.915492957746479,11.248214995050684,5,1,4,3
