,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.0616751556051895,0,0,0,0
3,3.0,1,0.0,0.0,2.247150259325281,0,0,0,0
4,4.0,1,0.0,0.0,3.1938534429762515,0,0,0,0
5,5.0,1,0.0,0.0,4.159224314210006,0,0,1,0
6,6.0,1,0.0,0.0,5.319288095571878,0,0,0,0
7,7.0,1,0.0,0.0,6.407237601077318,0,0,0,0
8,8.0,1,0.0,0.0,7.346203930003686,0,0,0,0
9,9.0,1,0.0,0.0,8.373699475475586,0,0,0,1
10,10.0,2,0.0,0.0,8.568346583216707,0,0,0,0
11,11.0,1,0.0,0.0,9.398990927619066,0,0,0,0
12,12.0,1,0.0,0.0,9.921313396932446,0,0,0,0
13,13.0,1,0.0,0.0,9.888801171733705,1,0,0,0
14,14.0,1,0.0,0.0,9.911091825916795,0,0,0,0
15,15.0,1,0.0,0.0,10.30490614971274,0,0,0,0
16,16.0,1,0.0,0.0,10.468021774398109,0,0,0,0
17,17.0,1,0.0,0.0,10.84302196525348,0,0,0,0
18,18.0,2,1.0,0.05263157894736842,10.981266592650178,0,0,1,0
19,19.0,2,2.0,0.1,11.339655955021065,0,0,1,0
20,20.0,2,3.0,0.14285714285714285,11.675795366652293,0,0,1,0
21,21.0,2,4.0,0.18181818181818182,11.963242137188073,0,0,1,0
22,22.0,2,5.0,0.21739130434782608,12.461013211779084,0,0,1,0
23,23.0,3,7.0,0.2916666666666667,12.541252788858278,0,0,1,1
24,24.0,3,9.0,0.36,12.387309254243487,0,0,2,1
25,25.0,3,11.0,0.4230769230769231,12.512284371861439,0,0,1,1
26,26.0,3,14.0,0.5384615384615384,12.894049971634555,1,0,1,1
27,27.0,4,17.0,0.6296296296296297,12.922715991233318,1,0,1,1
28,28.0,4,20.0,0.7142857142857143,12.963040123511574,1,0,1,1
29,29.0,6,25.0,0.8620689655172413,12.893877494818737,1,1,2,1
30,30.0,7,31.0,1.0333333333333334,13.033860215165914,1,2,1,1
31,31.0,6,34.0,1.096774193548387,13.147501401499381,1,2,1,1
32,32.0,6,39.0,1.21875,13.260470198902885,1,2,2,1
33,33.0,6,44.0,1.3333333333333333,13.240777582327944,1,2,1,1
34,34.0,6,49.0,1.4411764705882353,13.086297519492463,1,2,1,1
35,35.0,6,54.0,1.542857142857143,12.999905752808928,1,2,1,1
36,36.0,6,59.0,1.6388888888888888,12.957869762231795,1,2,1,1
37,37.0,8,65.0,1.7105263157894737,12.698763820879474,1,2,2,1
38,38.0,9,72.0,1.8,12.508642383327341,1,3,2,1
39,39.0,9,80.0,2.0,12.50280272906559,1,3,3,1
40,40.0,9,88.0,2.2,12.442470530706547,1,3,3,1
41,41.0,9,96.0,2.341463414634146,12.741292192310455,1,3,3,1
42,42.0,9,104.0,2.4761904761904763,13.056080388106839,1,3,3,1
43,43.0,8,112.0,2.6666666666666665,13.423624742259895,1,3,3,1
44,44.0,11,121.0,2.75,13.075064885709514,1,3,4,1
45,45.0,10,130.0,2.888888888888889,13.237056670761133,1,3,4,1
46,46.0,10,139.0,3.0217391304347827,13.149749417631611,1,3,4,1
47,47.0,11,148.0,3.0833333333333335,12.847836613824567,1,3,4,1
48,48.0,9,131.0,2.673469387755102,12.651613311168308,1,3,4,1
49,49.0,10,140.0,2.8,12.539257352156291,2,3,4,0
50,50.0,10,150.0,3.0,12.617209516157166,3,3,4,0
51,51.0,9,118.0,2.3137254901960786,12.418811513734392,3,3,2,0
52,52.0,9,110.0,2.0754716981132075,11.76222737145766,3,3,2,0
53,53.0,7,102.0,1.9245283018867925,11.314821511401998,3,3,0,0
54,54.0,10,111.0,2.0555555555555554,11.145057266047703,3,3,0,3
55,55.0,10,121.0,2.240740740740741,11.284912340196396,4,3,0,3
56,56.0,11,131.0,2.381818181818182,11.388164466735189,4,3,0,3
57,57.0,9,130.0,2.3214285714285716,11.69765185472489,4,3,0,0
58,58.0,12,140.0,2.456140350877193,11.90562778308068,5,3,2,1
59,59.0,12,151.0,2.603448275862069,11.979910051854521,5,4,2,1
60,60.0,9,156.0,2.689655172413793,12.471332884424392,5,3,0,1
61,61.0,11,165.0,2.75,12.504013741350692,5,3,0,1
62,62.0,12,175.0,2.8225806451612905,12.363179496107511,5,4,0,2
63,63.0,11,185.0,2.9365079365079363,12.580718282526322,5,3,0,3
64,64.0,13,195.0,2.9545454545454546,12.312170079391086,5,3,1,2
65,65.0,11,206.0,3.121212121212121,12.475728231749011,6,3,0,2
66,66.0,10,114.0,1.7014925373134329,12.66931943803527,6,0,1,2
67,67.0,10,123.0,1.835820895522388,12.594245256196322,6,0,2,2
68,68.0,10,132.0,1.9411764705882353,12.605247617496811,6,0,1,2
69,69.0,9,133.0,1.9275362318840579,12.545431059354375,6,1,1,1
70,70.0,9,141.0,2.0142857142857142,12.7762524913085,6,0,1,1
71,71.0,9,150.0,2.142857142857143,13.180559723021252,6,0,1,2
72,72.0,10,159.0,2.23943661971831,13.468787601605177,6,0,1,2
73,73.0,13,170.0,2.361111111111111,13.560906452859886,7,0,2,2
74,74.0,12,181.0,2.4794520547945207,13.611051386478684,7,1,2,2
75,75.0,13,193.0,2.608108108108108,13.384754197582442,7,0,2,2
76,76.0,14,205.0,2.7333333333333334,12.797151661867028,7,0,2,3
77,77.0,15,219.0,2.9594594594594597,12.122601986500698,8,0,2,3
78,78.0,11,196.0,2.6133333333333333,11.899788324702673,8,0,2,0
79,79.0,10,201.0,2.6447368421052633,11.920717766922076,8,0,1,0
80,80.0,10,210.0,2.727272727272727,11.950091133724156,8,0,1,0
81,81.0,12,220.0,2.8205128205128207,11.764451960444957,8,0,3,0
82,82.0,11,230.0,2.948717948717949,11.945741435652272,8,0,2,0
83,83.0,12,242.0,3.142857142857143,12.366081064194836,8,1,2,1
84,84.0,13,255.0,3.4,12.57478443835633,8,1,3,1
85,85.0,15,268.0,3.6216216216216215,12.419475902726104,8,1,3,1
