,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.2890456418390386,0,0,0,0
3,3.0,1,0.0,0.0,2.220169372926466,0,0,0,0
4,4.0,1,0.0,0.0,3.2938179617282,0,0,0,0
5,5.0,1,0.0,0.0,4.627910486082547,0,0,1,0
6,6.0,1,0.0,0.0,5.583685998378011,0,0,0,0
7,7.0,1,0.0,0.0,6.409223067344698,0,0,0,0
8,8.0,1,0.0,0.0,7.5967205327557155,0,0,0,0
9,9.0,1,0.0,0.0,8.81991799351397,0,0,0,1
10,10.0,2,0.0,0.0,8.755139295737054,0,0,0,0
11,11.0,1,0.0,0.0,9.265863701760427,0,0,0,0
12,12.0,1,0.0,0.0,10.261019543911475,0,0,0,0
13,13.0,1,0.0,0.0,10.247575414639089,1,0,0,0
14,14.0,1,0.0,0.0,10.350311662901241,0,0,0,0
15,15.0,1,0.0,0.0,10.479958050423154,0,0,0,0
16,16.0,1,0.0,0.0,10.786193081684274,0,0,0,0
17,17.0,1,0.0,0.0,11.109147882133676,0,0,0,0
18,18.0,1,0.0,0.0,11.758931714815743,0,0,0,0
19,19.0,1,0.0,0.0,11.775360366086655,0,0,0,0
20,20.0,1,0.0,0.0,12.098757294854515,0,0,0,0
21,21.0,2,1.0,0.045454545454545456,12.54559122142536,0,0,0,1
22,22.0,3,3.0,0.13043478260869565,12.785190403485224,0,0,0,1
23,23.0,3,5.0,0.20833333333333334,13.205003355466445,0,0,0,1
24,24.0,3,7.0,0.28,13.493099534366852,0,0,1,1
25,25.0,3,6.0,0.23076923076923078,13.652205743061984,1,0,0,1
26,26.0,2,8.0,0.3076923076923077,14.634483966531494,1,0,0,1
27,27.0,3,10.0,0.37037037037037035,14.598922953268422,1,0,0,1
28,28.0,3,12.0,0.42857142857142855,14.585152463893126,1,0,0,1
29,29.0,4,15.0,0.5172413793103449,14.813395214222684,1,0,1,1
30,30.0,4,18.0,0.6,14.784059445333806,1,0,0,1
31,31.0,3,18.0,0.5806451612903226,15.180036397690186,1,0,0,1
32,32.0,2,20.0,0.6451612903225806,15.888743198608832,1,0,0,1
33,33.0,3,22.0,0.6875,15.764323909780558,1,0,0,1
34,34.0,3,24.0,0.7272727272727273,15.508395597052367,1,0,0,1
35,35.0,3,26.0,0.7647058823529411,15.274351497689812,1,0,0,1
36,36.0,3,28.0,0.8235294117647058,14.818302330746262,1,0,1,1
37,37.0,5,31.0,0.8857142857142857,13.961044917703106,1,0,1,1
38,38.0,5,35.0,0.9722222222222222,14.153848776547969,1,1,1,1
39,39.0,5,37.0,0.9736842105263158,13.943182194734016,1,0,1,1
40,40.0,5,40.0,1.0,13.893612967715594,1,0,1,1
41,41.0,4,43.0,1.048780487804878,13.956653447393936,1,0,1,1
42,42.0,3,40.0,0.9523809523809523,14.05513596564381,1,0,0,1
43,43.0,3,42.0,0.9767441860465116,14.3414588218288,1,0,0,1
44,44.0,3,44.0,1.0232558139534884,14.531352667669937,1,0,0,1
45,45.0,3,46.0,1.0454545454545454,14.49261844559727,1,0,0,1
46,46.0,3,49.0,1.1136363636363635,14.854877312179584,2,0,0,1
47,47.0,5,52.0,1.1304347826086956,14.30519559200946,2,0,0,1
48,48.0,4,55.0,1.1702127659574468,14.26900827386206,2,0,0,2
49,49.0,5,58.0,1.183673469387755,14.113811450563398,2,0,0,1
50,50.0,5,63.0,1.2857142857142858,14.810385363460892,3,1,0,1
51,51.0,6,68.0,1.36,15.018417855824184,3,1,0,1
52,52.0,7,73.0,1.4038461538461537,14.933547165923885,3,1,1,1
53,53.0,7,79.0,1.490566037735849,14.988995781991138,4,1,0,1
54,54.0,7,85.0,1.6037735849056605,14.944520196293123,4,1,0,1
55,55.0,7,91.0,1.7169811320754718,14.83148642761278,4,1,0,1
56,56.0,7,97.0,1.7962962962962963,14.560043862611519,4,1,0,1
57,57.0,6,95.0,1.7272727272727273,14.480418573482353,4,0,0,1
58,58.0,7,101.0,1.8035714285714286,14.303357690015401,4,0,0,2
59,59.0,6,107.0,1.9107142857142858,14.225930951575169,4,0,0,2
60,60.0,8,115.0,2.0535714285714284,14.355772387511763,5,0,0,3
61,61.0,10,123.0,2.1206896551724137,14.037938282838782,5,1,0,3
62,62.0,10,132.0,2.2758620689655173,14.120129053376186,6,0,0,3
63,63.0,9,135.0,2.288135593220339,14.146470828896604,6,0,0,3
64,64.0,11,143.0,2.306451612903226,13.747530434954696,6,1,1,2
65,65.0,8,151.0,2.435483870967742,14.0978850066377,6,0,0,2
66,66.0,9,159.0,2.5238095238095237,14.008967064183766,6,0,0,2
67,67.0,10,168.0,2.6666666666666665,13.816738673958579,6,0,2,2
68,68.0,11,178.0,2.78125,13.632085928394735,6,0,2,2
69,69.0,11,188.0,2.8923076923076922,13.347235598116615,6,1,2,2
70,70.0,13,199.0,3.015151515151515,12.930090314883367,6,1,2,2
71,71.0,11,210.0,3.1818181818181817,12.946252255668858,6,1,2,2
72,72.0,10,210.0,3.1818181818181817,12.880569332831563,6,1,0,2
73,73.0,11,219.0,3.2686567164179103,12.60966955892224,6,1,0,2
74,74.0,10,228.0,3.3529411764705883,12.548869104219113,6,2,0,2
75,75.0,11,238.0,3.449275362318841,12.257681150371543,6,2,0,2
76,76.0,13,249.0,3.557142857142857,11.75359513926366,6,3,0,3
77,77.0,15,263.0,3.704225352112676,11.342922879376971,8,3,0,2
78,78.0,16,193.0,2.6805555555555554,11.131418025242851,6,4,3,2
79,79.0,13,148.0,2.0273972602739727,11.11723487255528,4,4,2,2
80,80.0,14,138.0,1.864864864864865,11.253603137442752,2,5,3,3
81,81.0,12,123.0,1.64,11.376865280061667,1,5,2,3
82,82.0,13,133.0,1.7972972972972974,11.55765789934848,1,7,0,4
83,83.0,12,145.0,1.9594594594594594,11.91903472676239,1,7,0,4
84,84.0,11,154.0,2.1095890410958904,12.198343342223517,1,6,0,4
