,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.0533124423935079,0,0,0,0
3,3.0,1,0.0,0.0,2.0636132903940356,0,0,0,0
4,4.0,1,0.0,0.0,2.979715487587964,0,0,0,0
5,5.0,1,0.0,0.0,4.007009858805686,0,0,1,0
6,6.0,1,0.0,0.0,5.153438528607755,0,0,0,0
7,7.0,1,0.0,0.0,6.070166463391589,0,0,0,0
8,8.0,1,0.0,0.0,6.956729196029482,0,0,0,0
9,9.0,1,0.0,0.0,7.975066681823667,0,0,0,1
10,10.0,2,0.0,0.0,8.043326483642916,0,0,0,0
11,11.0,1,0.0,0.0,8.616214133475276,0,0,0,0
12,12.0,1,0.0,0.0,9.21890118354415,0,0,0,0
13,13.0,1,0.0,0.0,9.531635317318615,1,0,0,0
14,14.0,1,0.0,0.0,9.620389347961696,0,0,0,0
15,15.0,1,0.0,0.0,9.98156954757602,0,0,0,0
16,16.0,1,0.0,0.0,10.191381853583136,0,0,0,0
17,17.0,1,0.0,0.0,10.36977946636041,0,0,0,0
18,18.0,2,1.0,0.05263157894736842,10.599066323129243,0,0,1,0
19,19.0,2,2.0,0.1,10.801067990423103,0,0,1,0
20,20.0,2,3.0,0.14285714285714285,11.037084206376502,0,0,1,0
21,21.0,2,4.0,0.18181818181818182,11.504881681398201,0,0,1,0
22,22.0,2,5.0,0.21739130434782608,11.805692260916222,0,0,1,0
23,23.0,3,7.0,0.2916666666666667,12.115903498585041,0,0,1,1
24,24.0,3,9.0,0.36,12.412927099066032,0,0,2,1
25,25.0,3,11.0,0.4230769230769231,12.615536868802396,0,0,1,1
26,26.0,2,13.0,0.5,13.505395329405614,0,0,1,1
27,27.0,4,16.0,0.5925925925925926,13.58217835999885,1,0,1,1
28,28.0,4,19.0,0.6785714285714286,13.471774791964537,1,0,1,1
29,29.0,4,22.0,0.7586206896551724,13.187159378507799,1,0,2,1
30,30.0,5,26.0,0.8666666666666667,12.843352430385321,1,0,1,1
31,31.0,6,31.0,1.0,12.768835564949875,1,1,1,1
32,32.0,6,36.0,1.125,12.915637857521574,1,1,2,1
33,33.0,5,37.0,1.121212121212121,12.719144695493863,1,1,1,1
34,34.0,6,42.0,1.2352941176470589,12.47199687872156,1,2,1,1
35,35.0,6,47.0,1.3428571428571427,12.147380822136066,1,2,1,1
36,36.0,6,52.0,1.4444444444444444,12.017150910089581,1,2,1,1
37,37.0,9,59.0,1.5945945945945945,11.421300750530559,1,3,2,1
38,38.0,10,67.0,1.7179487179487178,11.41137962078679,1,3,3,1
39,39.0,9,75.0,1.875,11.802523796433762,1,3,3,1
40,40.0,11,85.0,2.073170731707317,12.061277405427198,1,3,4,1
41,41.0,10,93.0,2.2142857142857144,12.275482186171262,1,3,4,1
42,42.0,10,102.0,2.372093023255814,12.265525214094705,1,3,4,1
43,43.0,10,111.0,2.5813953488372094,11.85494210215532,1,3,4,1
44,44.0,11,121.0,2.75,11.544514905154186,1,3,5,1
45,45.0,9,96.0,2.1333333333333333,11.66534491735453,1,0,6,1
46,46.0,9,105.0,2.3333333333333335,11.853018341758679,1,0,6,1
47,47.0,11,114.0,2.425531914893617,11.535024679707563,1,0,6,1
48,48.0,9,109.0,2.2708333333333335,11.669475675562675,1,0,5,2
49,49.0,11,117.0,2.34,11.759613773398364,3,0,4,1
50,50.0,9,126.0,2.52,12.166787843261815,3,0,4,1
51,51.0,10,135.0,2.6470588235294117,12.211910712486516,3,0,4,1
52,52.0,11,144.0,2.7169811320754715,12.163624959707292,3,0,5,1
53,53.0,11,154.0,2.8518518518518516,12.213335630276276,4,0,4,1
54,54.0,11,163.0,2.963636363636364,12.299759777501562,4,0,4,1
55,55.0,11,173.0,3.0892857142857144,12.351083038181812,4,0,4,1
56,56.0,11,183.0,3.210526315789474,12.202353544040871,4,0,4,1
57,57.0,11,193.0,3.3275862068965516,12.17756996855157,4,0,4,1
58,58.0,11,203.0,3.440677966101695,12.037841030539132,4,0,4,1
59,59.0,12,214.0,3.6271186440677967,11.764808020948342,5,1,4,1
60,60.0,11,225.0,3.8135593220338984,11.727368177141942,5,0,4,1
61,61.0,14,237.0,3.95,11.181307818857379,5,1,4,2
62,62.0,16,251.0,4.048387096774194,10.969522389373255,6,0,5,2
63,63.0,15,265.0,4.2063492063492065,11.045661219352162,6,0,5,3
64,64.0,16,279.0,4.428571428571429,11.039286048206252,6,0,6,2
65,65.0,17,296.0,4.698412698412699,11.397795707728454,7,0,7,2
66,66.0,16,306.0,4.78125,11.577121760706302,7,0,5,2
67,67.0,17,322.0,4.953846153846154,11.483383321571017,8,0,6,2
68,68.0,17,338.0,5.121212121212121,11.444045775100816,8,0,5,2
69,69.0,17,354.0,5.2835820895522385,11.275269176824802,8,1,5,2
70,70.0,18,371.0,5.455882352941177,11.115839313026628,9,0,5,2
71,71.0,17,388.0,5.705882352941177,11.214802304167453,9,0,5,2
72,72.0,20,407.0,5.898550724637682,11.244179280599035,10,1,5,2
73,73.0,22,427.0,6.1,10.917862937936391,11,1,5,2
74,74.0,21,419.0,5.901408450704225,10.783646196136468,11,3,5,2
75,75.0,21,428.0,5.944444444444445,10.424203071553794,11,2,5,2
76,76.0,21,438.0,5.918918918918919,10.093462327947837,10,2,5,3
77,77.0,21,451.0,6.013333333333334,10.099277222822396,9,3,6,2
78,78.0,19,454.0,5.973684210526316,10.1897013029614,8,1,8,2
79,79.0,21,472.0,6.293333333333333,10.155094256066228,8,0,8,3
80,80.0,21,492.0,6.473684210526316,10.210907493259903,8,0,8,3
81,81.0,22,512.0,6.564102564102564,10.218872673171179,8,0,9,3
82,82.0,23,534.0,6.846153846153846,10.306491039845184,9,0,8,4
83,83.0,24,558.0,7.153846153846154,10.697091224373183,9,1,9,4
84,84.0,24,582.0,7.657894736842105,10.868098574833732,9,1,9,4
85,85.0,26,606.0,7.769230769230769,10.826757152553029,9,1,9,4
