,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.9733876662794501,0,0,0,0
3,3.0,1,0.0,0.0,1.8874710999196394,0,0,0,0
4,4.0,1,0.0,0.0,2.720253699616296,0,0,0,0
5,5.0,1,0.0,0.0,3.684375031800009,0,0,1,0
6,6.0,1,0.0,0.0,4.601153446718429,0,0,0,0
7,7.0,1,0.0,0.0,5.330919020812559,0,0,0,0
8,8.0,1,0.0,0.0,6.142225832195255,0,0,0,0
9,9.0,1,0.0,0.0,7.14502125847826,0,0,0,1
10,10.0,2,0.0,0.0,7.3013350388733675,0,0,0,0
11,11.0,1,0.0,0.0,8.28304529429297,0,0,0,0
12,12.0,1,0.0,0.0,8.89881584040663,0,0,0,0
13,13.0,1,0.0,0.0,9.365689044076774,1,0,0,0
14,14.0,1,0.0,0.0,9.446911684851269,0,0,0,0
15,15.0,1,0.0,0.0,9.623115032929146,0,0,0,0
16,16.0,1,0.0,0.0,9.868178723716932,0,0,0,0
17,17.0,1,0.0,0.0,9.949165017952517,0,0,0,0
18,18.0,1,0.0,0.0,10.19846216996354,0,0,0,0
19,19.0,2,1.0,0.05,10.460941340678469,0,0,1,0
20,20.0,2,2.0,0.09523809523809523,10.60570411631989,0,0,1,0
21,21.0,2,3.0,0.13636363636363635,11.069380466586606,0,0,1,0
22,22.0,3,5.0,0.21739130434782608,11.639486133098224,0,0,1,1
23,23.0,3,7.0,0.2916666666666667,11.984306625340887,0,0,1,1
24,24.0,3,9.0,0.36,12.226661331492991,0,0,2,1
25,25.0,3,11.0,0.4230769230769231,12.518485373284626,0,0,1,1
26,26.0,2,13.0,0.5,13.059082724187526,0,0,1,1
27,27.0,4,16.0,0.5925925925925926,12.899469848132847,1,0,1,1
28,28.0,5,20.0,0.7142857142857143,12.629315843502383,1,1,1,1
29,29.0,5,24.0,0.8275862068965517,12.432677608446447,1,1,2,1
30,30.0,5,28.0,0.9333333333333333,12.637344048225778,1,1,1,1
31,31.0,5,32.0,1.032258064516129,12.779149599794312,1,1,1,1
32,32.0,6,37.0,1.15625,12.604215398000349,1,2,2,1
33,33.0,6,42.0,1.2727272727272727,12.567679651053199,1,2,1,1
34,34.0,6,47.0,1.3823529411764706,12.654037953662082,1,2,1,1
35,35.0,6,52.0,1.4857142857142858,12.509805013489164,1,2,1,1
36,36.0,5,57.0,1.6285714285714286,12.796044811413232,1,2,1,1
37,37.0,8,63.0,1.75,12.017347268047532,1,2,2,1
38,38.0,9,69.0,1.7692307692307692,11.308349471999271,1,2,2,1
39,39.0,8,76.0,1.9,11.535106875197064,1,3,2,1
40,40.0,9,85.0,2.125,12.144472218295125,1,3,3,1
41,41.0,10,92.0,2.2439024390243905,11.769928337771518,1,3,3,1
42,42.0,10,101.0,2.4047619047619047,11.961046975170696,1,3,4,1
43,43.0,10,110.0,2.558139534883721,12.256222754043751,1,3,4,1
44,44.0,10,119.0,2.7045454545454546,12.459594587351358,1,3,4,1
45,45.0,10,128.0,2.8444444444444446,12.753638137402223,1,3,4,1
46,46.0,9,137.0,3.0444444444444443,13.179643473320436,1,3,4,1
47,47.0,11,146.0,3.106382978723404,12.839110148683957,1,3,4,1
48,48.0,8,118.0,2.4583333333333335,12.823586363639478,1,3,2,2
49,49.0,7,112.0,2.2857142857142856,12.608593792055716,1,3,1,1
50,50.0,5,107.0,2.183673469387755,12.732236162599245,1,3,0,1
51,51.0,5,112.0,2.2857142857142856,12.911713994247233,1,3,0,1
52,52.0,11,120.0,2.3076923076923075,12.351825227877098,4,3,1,1
53,53.0,9,128.0,2.4150943396226414,12.24647210625498,4,3,0,1
54,54.0,11,137.0,2.4909090909090907,11.806617202981114,5,3,0,1
55,55.0,10,147.0,2.7222222222222223,11.819740835186638,5,3,1,1
56,56.0,12,157.0,2.8035714285714284,11.433145169583115,5,3,1,1
57,57.0,10,159.0,2.789473684210526,11.368150510997161,5,3,0,1
58,58.0,10,167.0,2.8793103448275863,11.43582911975989,5,3,0,1
59,59.0,11,177.0,3.0,11.431150256703908,5,4,0,2
60,60.0,9,148.0,2.5084745762711864,11.843384589497465,5,3,0,1
61,61.0,11,157.0,2.5737704918032787,11.654687279202989,5,4,0,1
62,62.0,10,166.0,2.6774193548387095,11.617124813451884,5,3,0,1
63,63.0,11,175.0,2.734375,11.505436181152024,5,3,0,2
64,64.0,11,184.0,2.787878787878788,11.654041293862125,5,3,1,1
65,65.0,9,193.0,2.9242424242424243,12.274742112354694,5,3,0,1
66,66.0,9,102.0,1.5223880597014925,12.717033992959964,6,0,1,1
67,67.0,9,110.0,1.6176470588235294,12.930139089445666,6,0,2,1
68,68.0,9,118.0,1.710144927536232,13.119868840040013,6,0,1,1
69,69.0,9,126.0,1.8,13.297391758714769,6,1,1,1
70,70.0,9,134.0,1.8873239436619718,13.500513291345383,6,0,1,1
71,71.0,8,142.0,2.0,13.980056078781393,6,0,1,1
72,72.0,9,150.0,2.112676056338028,14.137604637385841,6,0,1,1
73,73.0,10,158.0,2.164383561643836,14.101460713279058,6,0,1,1
74,74.0,9,166.0,2.2432432432432434,14.121911232285719,6,1,1,1
75,75.0,10,175.0,2.3333333333333335,14.117492017341755,7,0,1,1
76,76.0,11,184.0,2.3896103896103895,13.623221474724247,7,0,1,2
77,77.0,10,193.0,2.4743589743589745,13.27058704595966,7,0,1,1
78,78.0,11,203.0,2.569620253164557,12.977117893721497,7,0,3,1
79,79.0,13,215.0,2.721518987341772,12.779686672417625,7,1,3,1
80,80.0,14,228.0,2.85,12.679188816341078,8,1,3,1
81,81.0,16,242.0,3.025,12.391025333237872,8,1,5,1
82,82.0,15,256.0,3.2,12.284169384891324,8,1,4,1
83,83.0,17,272.0,3.4,12.065349750842447,9,2,5,1
84,84.0,14,270.0,3.4615384615384617,12.188264882420176,9,1,3,1
85,85.0,15,279.0,3.5316455696202533,11.968684800227114,9,1,2,1
