,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.2162408449919895,0,0,0,0
3,3.0,1,0.0,0.0,2.060706050662945,0,0,0,0
4,4.0,1,0.0,0.0,3.049505761626642,0,0,0,0
5,5.0,1,0.0,0.0,4.146024859687314,0,0,1,0
6,6.0,1,0.0,0.0,5.065138691256289,0,0,0,0
7,7.0,1,0.0,0.0,5.994069730477143,0,0,0,0
8,8.0,1,0.0,0.0,7.042642003469518,0,0,0,0
9,9.0,1,0.0,0.0,8.062943783720645,0,0,0,1
10,10.0,2,0.0,0.0,8.092599288710732,0,0,0,0
11,11.0,1,0.0,0.0,9.07591960488724,0,0,0,0
12,12.0,1,0.0,0.0,9.60623281313242,0,0,0,0
13,13.0,1,0.0,0.0,9.53481668391615,1,0,0,0
14,14.0,1,0.0,0.0,9.590883685760902,0,0,0,0
15,15.0,1,0.0,0.0,10.10837712852506,0,0,0,0
16,16.0,1,0.0,0.0,10.371010032978134,0,0,0,0
17,17.0,1,0.0,0.0,10.68983036070266,0,0,0,0
18,18.0,1,0.0,0.0,11.253109556743892,0,0,0,0
19,19.0,1,0.0,0.0,11.645545078536774,0,0,0,0
20,20.0,1,0.0,0.0,11.861110106086004,0,0,0,0
21,21.0,1,0.0,0.0,12.483070991167404,0,0,0,0
22,22.0,1,0.0,0.0,12.805381124661869,0,0,0,0
23,23.0,1,0.0,0.0,13.02046273886714,0,0,0,0
24,24.0,2,1.0,0.04,13.052165568424844,0,0,1,1
25,25.0,2,2.0,0.07692307692307693,13.1891891779797,0,0,0,1
26,26.0,2,4.0,0.15384615384615385,14.16186718005585,1,0,0,1
27,27.0,3,6.0,0.2222222222222222,14.304570113404347,1,0,0,1
28,28.0,3,8.0,0.2857142857142857,14.437739852879616,1,0,0,1
29,29.0,3,10.0,0.3448275862068966,14.551437955991082,1,0,1,1
30,30.0,4,13.0,0.43333333333333335,14.836738266505554,1,0,0,1
31,31.0,3,14.0,0.45161290322580644,15.021032580613335,1,0,0,1
32,32.0,3,16.0,0.5,15.152482924968124,1,0,1,1
33,33.0,3,18.0,0.5454545454545454,15.383536618037951,1,0,0,1
34,34.0,3,20.0,0.5882352941176471,15.211566508086268,1,0,0,1
35,35.0,3,22.0,0.6285714285714286,15.00502541212546,1,0,0,1
36,36.0,2,24.0,0.6857142857142857,15.274850299380896,1,0,0,1
37,37.0,5,27.0,0.75,14.60563762094885,1,0,1,1
38,38.0,6,30.0,0.7692307692307693,13.970293637873912,1,0,1,1
39,39.0,4,33.0,0.825,14.216413555071313,1,0,1,1
40,40.0,6,38.0,0.95,14.035596928493357,1,0,2,1
41,41.0,5,41.0,1.0,14.030817071312477,1,0,2,1
42,42.0,4,39.0,0.9512195121951219,14.181058757296489,1,0,1,1
43,43.0,2,38.0,0.926829268292683,14.59464402642415,1,0,0,1
44,44.0,4,40.0,0.9302325581395349,14.27084402372698,1,0,0,1
45,45.0,3,42.0,0.9545454545454546,14.202661225402437,1,0,0,1
46,46.0,4,45.0,1.0227272727272727,13.837892536816533,1,0,1,1
47,47.0,5,48.0,1.0434782608695652,13.35457036123678,1,0,1,1
48,48.0,5,52.0,1.1063829787234043,13.57948395549563,2,0,1,2
49,49.0,6,57.0,1.1875,13.70322400741672,2,0,2,1
50,50.0,5,62.0,1.2916666666666667,14.000649839156686,2,0,2,1
51,51.0,4,59.0,1.2291666666666667,14.42387577408835,3,0,0,1
52,52.0,6,63.0,1.26,14.30268953341617,3,0,1,1
53,53.0,6,68.0,1.3333333333333333,14.466291120469782,4,0,0,1
54,54.0,7,73.0,1.3773584905660377,14.192530380846206,4,0,0,1
55,55.0,5,78.0,1.471698113207547,14.498182346609651,4,0,0,1
56,56.0,6,83.0,1.537037037037037,14.46416309086091,4,0,0,1
57,57.0,7,88.0,1.5714285714285714,14.155872013240165,4,0,0,1
58,58.0,6,93.0,1.631578947368421,14.179031223291235,4,0,0,1
59,59.0,7,99.0,1.736842105263158,13.907301690096384,5,1,0,1
60,60.0,6,105.0,1.8421052631578947,14.371097019886362,5,0,0,1
61,61.0,7,111.0,1.9473684210526316,14.312457516751723,5,0,0,1
62,62.0,9,118.0,2.0,14.049660736937707,5,1,0,2
63,63.0,7,85.0,1.4406779661016949,14.011512781913595,5,0,0,2
64,64.0,7,88.0,1.4426229508196722,14.029326357895794,5,0,1,0
65,65.0,6,94.0,1.540983606557377,14.469042902470132,5,0,1,0
66,66.0,7,100.0,1.6129032258064515,14.501392897196352,5,0,1,0
67,67.0,7,106.0,1.7096774193548387,14.290061805002678,5,0,2,0
68,68.0,9,113.0,1.765625,13.979869494274574,6,0,1,0
69,69.0,8,116.0,1.7846153846153847,13.497107404054889,6,1,0,1
70,70.0,8,123.0,1.8923076923076922,13.090067603489294,6,0,0,1
71,71.0,9,132.0,2.0307692307692307,12.980708754011346,6,1,0,2
72,72.0,7,133.0,2.015151515151515,12.66980632017451,6,0,0,0
73,73.0,8,139.0,2.074626865671642,12.27158238381075,6,0,0,0
74,74.0,8,146.0,2.1470588235294117,12.344146286282415,7,1,0,0
75,75.0,6,75.0,1.1029411764705883,12.290218081892808,5,0,0,0
76,76.0,5,30.0,0.42857142857142855,12.255821083826197,3,0,0,1
77,77.0,4,12.0,0.17142857142857143,12.459561181112635,2,0,1,0
78,78.0,3,3.0,0.04225352112676056,12.741060440970672,1,0,1,0
79,79.0,2,3.0,0.04225352112676056,12.950880723240026,1,0,0,0
80,80.0,4,6.0,0.08333333333333333,13.082253704506494,1,0,1,0
81,81.0,4,7.0,0.0945945945945946,13.164464971767396,1,0,2,0
82,82.0,3,9.0,0.12,13.405654229062419,1,0,1,0
83,83.0,3,12.0,0.16,13.704737640286313,1,0,1,1
84,84.0,4,16.0,0.21621621621621623,14.045204161784135,1,0,1,2
85,85.0,8,21.0,0.27631578947368424,13.773885444345263,1,0,3,2
