,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_0,phase_1,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9
0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,0,0.0,0.0,13.6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,0,0.0,0.0,12.871454347809218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,0,0.0,0.0,13.885731907102665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.0,0,0.0,0.0,13.346055022269253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.0,0,0.0,0.0,13.733585129230377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.0,0,0.0,0.0,13.512035666976915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.0,0,0.0,0.0,13.787994618580454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8.0,0,0.0,0.0,13.444504941963523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.0,0,0.0,0.0,13.801987109542726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10.0,0,0.0,0.0,13.318837833988868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11.0,0,0.0,0.0,12.86216089090036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12.0,0,0.0,0.0,12.296936387810687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13.0,0,0.0,0.0,11.839442100862644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14.0,0,0.0,0.0,11.080629965278685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15.0,3,3.0,0.06818181818181818,11.21548257470834,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,16.0,4,7.0,0.1590909090909091,10.889289760193908,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,17.0,4,11.0,0.22916666666666666,10.92674935827045,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,18.0,5,16.0,0.3333333333333333,10.606135631801317,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,19.0,5,21.0,0.375,10.850539669501302,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,20.0,6,27.0,0.48214285714285715,10.555026950918448,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
21,21.0,8,35.0,0.5833333333333334,10.656120879122824,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
22,22.0,10,45.0,0.75,10.29527816906042,5,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0
23,23.0,10,55.0,0.859375,10.052646120500627,5,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0
24,24.0,12,67.0,1.046875,9.425868600912443,6,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0
25,25.0,14,81.0,1.125,9.454568162191887,7,2,0,0,2,0,0,0,2,0,1,0,0,0,0,0
26,26.0,16,97.0,1.3472222222222223,9.015243867601404,7,2,0,0,2,0,0,0,3,0,1,0,0,1,0,0
27,27.0,16,90.0,1.1842105263157894,8.904775430058521,5,2,0,0,3,1,0,0,3,0,1,0,0,1,0,0
28,28.0,17,90.0,1.1842105263157894,8.373659759821535,3,3,0,0,4,2,0,0,3,0,1,0,0,1,0,0
29,29.0,19,98.0,1.225,8.120407988241826,3,3,0,0,5,3,0,0,3,0,1,0,0,1,0,0
30,30.0,14,86.0,1.075,7.482391788627389,1,3,0,0,3,3,0,0,3,0,0,0,0,1,0,0
31,31.0,16,94.0,1.0681818181818181,7.589089204705681,1,3,0,0,2,4,0,0,3,0,0,2,0,1,0,0
32,32.0,17,106.0,1.2045454545454546,7.453227806640469,2,3,0,0,0,4,0,0,3,0,0,3,0,2,0,0
33,33.0,19,125.0,1.358695652173913,7.762246766902623,2,3,0,0,0,4,0,0,4,0,1,3,0,2,0,0
34,34.0,22,147.0,1.5978260869565217,7.671367269974601,2,4,0,0,0,4,0,0,4,0,2,4,0,2,0,0
35,35.0,24,171.0,1.78125,7.895344220673071,2,4,0,0,0,4,0,0,4,0,2,6,0,2,0,0
36,36.0,20,145.0,1.5104166666666667,7.656573212213821,0,4,0,0,0,4,0,0,2,0,2,6,0,2,0,0
37,37.0,21,151.0,1.4519230769230769,7.850101292357548,2,4,0,0,0,4,0,0,0,0,2,7,0,2,0,0
38,38.0,23,174.0,1.6730769230769231,7.582848798407773,2,4,0,0,0,4,0,0,0,0,4,7,0,2,0,0
39,39.0,24,187.0,1.7314814814814814,7.648782194013262,4,5,0,0,0,4,0,0,0,0,2,7,0,2,0,0
40,40.0,26,209.0,1.9351851851851851,7.494650653092901,4,5,0,0,2,4,0,0,0,0,0,8,0,3,0,0
41,41.0,29,238.0,2.125,7.719579529233734,5,5,0,0,4,4,0,0,0,0,0,8,0,3,0,0
42,42.0,31,269.0,2.4017857142857144,7.570017139902262,6,5,0,0,4,4,0,0,0,0,0,9,0,3,0,0
43,43.0,33,302.0,2.5166666666666666,7.770681516571687,8,5,0,0,4,4,0,0,0,0,0,9,0,3,0,0
44,44.0,37,339.0,2.825,7.353323022116239,10,5,0,0,6,4,0,0,0,0,0,9,0,3,0,0
45,45.0,37,360.0,2.903225806451613,7.167482895696344,8,6,0,0,6,5,0,0,0,0,0,9,0,3,0,0
46,46.0,40,386.0,3.1129032258064515,6.856185606641008,7,6,0,0,7,6,0,0,0,0,0,9,0,3,2,0
