,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.0035372402402571,0,0,0,0
3,3.0,1,0.0,0.0,1.959872228760893,0,0,0,0
4,4.0,1,0.0,0.0,2.78064887218643,0,0,0,0
5,5.0,1,0.0,0.0,3.6049443214060743,0,0,1,0
6,6.0,1,0.0,0.0,4.510787864025528,0,0,0,0
7,7.0,1,0.0,0.0,5.463213184875037,0,0,0,0
8,8.0,1,0.0,0.0,6.367003610052052,0,0,0,0
9,9.0,1,0.0,0.0,7.204036554727809,0,0,0,1
10,10.0,2,0.0,0.0,7.455219272204555,0,0,0,0
11,11.0,1,0.0,0.0,8.487418138228092,0,0,0,0
12,12.0,1,0.0,0.0,8.922156082230279,0,0,0,0
13,13.0,1,0.0,0.0,9.317306701367338,1,0,0,0
14,14.0,1,0.0,0.0,9.292910203450775,0,0,0,0
15,15.0,1,0.0,0.0,9.449538604644193,0,0,0,0
16,16.0,1,0.0,0.0,9.77338453193731,0,0,0,0
17,17.0,1,0.0,0.0,9.962421540738664,0,0,0,0
18,18.0,2,1.0,0.05263157894736842,10.090416377108893,0,0,1,0
19,19.0,2,2.0,0.1,10.30739326752676,0,0,1,0
20,20.0,2,3.0,0.14285714285714285,10.636780829113789,0,0,1,0
21,21.0,2,4.0,0.18181818181818182,11.26589224812432,0,0,1,0
22,22.0,2,5.0,0.21739130434782608,11.762082470882502,0,0,1,0
23,23.0,3,7.0,0.2916666666666667,12.18895855989742,0,0,1,1
24,24.0,3,9.0,0.36,12.53699615716866,0,0,2,1
25,25.0,3,11.0,0.4230769230769231,12.830152053953391,0,0,1,1
26,26.0,2,13.0,0.5,13.634947046889303,0,0,1,1
27,27.0,4,16.0,0.5925925925925926,13.663321007711854,1,0,1,1
28,28.0,4,19.0,0.6785714285714286,13.620846572371738,1,0,1,1
29,29.0,4,22.0,0.7586206896551724,13.645593321878488,1,0,2,1
30,30.0,4,25.0,0.8333333333333334,13.683937003232305,1,0,1,1
31,31.0,4,28.0,0.9032258064516129,13.91098425789327,1,0,1,1
32,32.0,4,31.0,0.96875,14.037185460652761,1,0,2,1
33,33.0,2,23.0,0.71875,14.560622861123012,1,0,1,0
34,34.0,4,25.0,0.7352941176470589,14.032595731041047,1,0,1,0
35,35.0,3,27.0,0.7714285714285715,13.713646857776089,1,0,1,0
36,36.0,2,29.0,0.8285714285714286,13.875255839170494,1,0,1,0
37,37.0,6,32.0,0.8421052631578947,12.899957118298373,1,0,2,0
38,38.0,5,35.0,0.8974358974358975,12.25913897875984,1,0,2,0
39,39.0,4,38.0,0.95,12.494492706098736,1,0,2,0
40,40.0,8,45.0,1.0975609756097562,12.85559108235544,2,0,3,1
41,41.0,7,50.0,1.2195121951219512,12.909435254527219,2,0,3,1
42,42.0,8,57.0,1.3571428571428572,13.2650341338092,2,0,4,1
43,43.0,8,64.0,1.4883720930232558,13.417990593053007,2,0,4,1
44,44.0,8,71.0,1.6136363636363635,13.661687167985205,2,0,4,1
45,45.0,8,78.0,1.7727272727272727,13.59401814573036,2,0,4,1
46,46.0,8,85.0,1.8888888888888888,13.473422449305236,2,0,4,1
47,47.0,9,92.0,1.9574468085106382,12.98494096981427,2,0,4,1
48,48.0,6,68.0,1.4166666666666667,12.937642920570072,1,0,4,1
49,49.0,6,73.0,1.489795918367347,12.738076077122754,1,0,4,0
50,50.0,5,78.0,1.5918367346938775,12.829280700133962,1,0,4,0
51,51.0,6,83.0,1.66,12.911071905064126,1,0,4,0
52,52.0,9,90.0,1.7307692307692308,12.682619110919454,3,0,5,0
53,53.0,8,97.0,1.830188679245283,12.772340839319915,3,0,4,0
54,54.0,9,105.0,1.9811320754716981,12.685641328669524,3,0,4,1
55,55.0,9,113.0,2.0925925925925926,12.968940824773279,3,0,4,1
56,56.0,10,121.0,2.1607142857142856,12.785855870116633,3,0,4,1
57,57.0,10,129.0,2.263157894736842,12.668905952778884,3,0,4,2
58,58.0,11,139.0,2.396551724137931,12.78021757383739,4,0,4,2
59,59.0,10,149.0,2.6140350877192984,12.823585968885764,4,0,4,2
60,60.0,11,160.0,2.807017543859649,12.910664252039345,5,0,4,2
61,61.0,12,171.0,2.9482758620689653,12.76718882531682,5,0,4,2
62,62.0,12,182.0,3.0847457627118646,12.603840034244133,5,0,4,2
63,63.0,15,195.0,3.19672131147541,12.318250278205321,7,1,4,3
64,64.0,15,208.0,3.3015873015873014,12.041913624178294,7,0,5,2
65,65.0,15,222.0,3.46875,12.072628091153234,7,1,5,2
66,66.0,14,227.0,3.4923076923076923,12.05761148985008,7,0,5,1
67,67.0,15,241.0,3.6515151515151514,12.034994603537623,8,0,6,1
68,68.0,15,255.0,3.8059701492537314,12.03043475147982,8,0,5,1
69,69.0,15,263.0,3.8676470588235294,12.105092486168816,7,2,5,1
70,70.0,15,277.0,4.0144927536231885,12.203077829180216,7,1,5,1
71,71.0,15,292.0,4.231884057971015,12.481617220254382,8,1,5,1
72,72.0,17,308.0,4.4,12.531477157079529,8,2,5,1
73,73.0,18,324.0,4.5,12.349300030640668,8,2,5,1
74,74.0,18,341.0,4.736111111111111,12.204809450576246,9,3,5,1
75,75.0,17,348.0,4.767123287671233,12.263374069465897,9,1,5,1
76,76.0,17,362.0,4.826666666666667,11.855301126341173,9,0,5,2
77,77.0,17,378.0,5.04,11.566440477256249,9,0,6,1
78,78.0,17,330.0,4.45945945945946,11.427195266369022,8,0,8,1
79,79.0,16,318.0,4.297297297297297,11.390729645992957,7,0,7,1
80,80.0,15,310.0,4.2465753424657535,11.292916727240486,6,0,7,1
81,81.0,17,304.0,4.053333333333334,11.210527945380782,5,0,9,1
82,82.0,16,299.0,3.9342105263157894,11.428812436265838,4,0,9,2
83,83.0,14,297.0,3.9078947368421053,11.768028294183948,3,0,9,2
84,84.0,15,299.0,3.9342105263157894,11.93324895874293,3,1,9,2
