,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.1719265543157236,0,0,0,0
3,3.0,1,0.0,0.0,2.060536294189903,0,0,0,0
4,4.0,1,0.0,0.0,2.90419824460405,0,0,0,0
5,5.0,1,0.0,0.0,3.8544572423445067,0,0,1,0
6,6.0,1,0.0,0.0,4.762002120066124,0,0,0,0
7,7.0,1,0.0,0.0,5.658145117809598,0,0,0,0
8,8.0,1,0.0,0.0,6.49664444505761,0,0,0,0
9,9.0,1,0.0,0.0,7.3670307951849985,0,0,0,1
10,10.0,2,0.0,0.0,7.468392783710311,0,0,0,0
11,11.0,1,0.0,0.0,8.653748108953772,0,0,0,0
12,12.0,1,0.0,0.0,9.126364342397666,0,0,0,0
13,13.0,1,0.0,0.0,9.242779533401213,1,0,0,0
14,14.0,1,0.0,0.0,9.62058805820495,0,0,0,0
15,15.0,1,0.0,0.0,9.97688770640559,0,0,0,0
16,16.0,1,0.0,0.0,10.066759380726602,0,0,0,0
17,17.0,1,0.0,0.0,10.395004675627549,0,0,0,0
18,18.0,1,0.0,0.0,10.708756868444945,0,0,0,0
19,19.0,1,0.0,0.0,11.083562145908035,0,0,0,0
20,20.0,1,0.0,0.0,11.136172726000641,0,0,0,0
21,21.0,1,0.0,0.0,11.913698429616325,0,0,0,0
22,22.0,2,1.0,0.043478260869565216,12.399765178907261,0,0,0,1
23,23.0,2,2.0,0.08333333333333333,12.654140267311112,0,0,0,1
24,24.0,2,3.0,0.12,12.969261177184837,0,0,1,1
25,25.0,2,4.0,0.15384615384615385,13.200477024269627,0,0,0,1
26,26.0,2,6.0,0.23076923076923078,14.079645822587734,1,0,0,1
27,27.0,3,8.0,0.2962962962962963,14.15547349846128,1,0,0,1
28,28.0,3,10.0,0.35714285714285715,14.35077100000593,1,0,0,1
29,29.0,3,12.0,0.41379310344827586,14.508990617933929,1,0,1,1
30,30.0,3,14.0,0.4666666666666667,14.714147134125856,1,0,0,1
31,31.0,4,17.0,0.5483870967741935,14.802794324569076,1,0,0,1
32,32.0,3,18.0,0.5625,15.019696311394004,1,0,1,1
33,33.0,3,20.0,0.6060606060606061,14.960896528733963,1,0,0,1
34,34.0,3,22.0,0.6470588235294118,14.821959712146384,1,0,0,1
35,35.0,3,24.0,0.6857142857142857,14.685789207775422,1,0,0,1
36,36.0,2,26.0,0.7428571428571429,14.91740515939039,1,0,0,1
37,37.0,6,29.0,0.7631578947368421,13.97723046947398,1,0,1,1
38,38.0,5,32.0,0.8421052631578947,13.39444114649738,1,0,1,1
39,39.0,5,36.0,0.9230769230769231,13.551008710704604,2,0,1,1
40,40.0,5,40.0,1.0,13.58818501283896,2,0,1,1
41,41.0,5,44.0,1.0731707317073171,13.739002543863531,2,0,1,1
42,42.0,5,43.0,1.0238095238095237,13.69583355128688,2,0,1,1
43,43.0,4,45.0,1.0714285714285714,13.547434128097466,2,0,0,1
44,44.0,4,48.0,1.1162790697674418,13.499780026070594,2,0,0,1
45,45.0,3,44.0,1.0,13.533187399805241,1,0,0,1
46,46.0,3,47.0,1.0681818181818181,13.664748490435812,1,0,1,1
47,47.0,5,50.0,1.0869565217391304,13.344714934182143,1,0,1,1
48,48.0,4,27.0,0.574468085106383,13.34296147002726,2,0,1,1
49,49.0,7,32.0,0.6530612244897959,12.96620397747399,3,0,2,0
50,50.0,5,37.0,0.7551020408163265,13.22543133138706,3,0,2,0
51,51.0,6,42.0,0.84,13.353366743965546,3,0,2,0
52,52.0,7,47.0,0.9038461538461539,13.110759832522755,3,0,3,0
53,53.0,6,52.0,0.9811320754716981,13.121305688166292,3,0,2,0
54,54.0,8,59.0,1.0925925925925926,13.403514908629878,3,0,2,2
55,55.0,11,68.0,1.2142857142857142,13.36081932576626,4,0,2,3
56,56.0,10,77.0,1.3508771929824561,13.407030433208597,4,0,2,3
57,57.0,6,57.0,0.9827586206896551,13.575850805817641,4,0,0,1
58,58.0,6,62.0,1.0689655172413792,13.34270433081781,4,0,0,1
59,59.0,6,67.0,1.1355932203389831,13.151705825371076,4,1,0,1
60,60.0,5,72.0,1.2413793103448276,13.015301405928476,4,0,0,1
61,61.0,7,78.0,1.3448275862068966,12.507372264039233,5,0,0,1
62,62.0,9,85.0,1.4166666666666667,12.119053291406608,5,1,0,2
63,63.0,8,93.0,1.55,12.212249620429896,5,0,0,2
64,64.0,12,102.0,1.619047619047619,11.96584114712815,6,0,1,3
65,65.0,10,112.0,1.7777777777777777,12.401751915493671,7,0,0,2
66,66.0,12,119.0,1.859375,12.811916112136627,9,0,0,1
67,67.0,12,130.0,2.0,12.984486463327887,9,0,1,1
68,68.0,12,141.0,2.1363636363636362,12.994126103517557,9,0,0,1
69,69.0,11,146.0,2.212121212121212,12.90128287130876,8,1,0,1
70,70.0,11,152.0,2.2686567164179103,13.03899003296412,7,0,1,1
71,71.0,9,156.0,2.328358208955224,13.210830192870407,6,0,1,1
72,72.0,10,165.0,2.426470588235294,13.12522037474575,6,0,1,1
73,73.0,12,175.0,2.536231884057971,12.895219035791591,6,0,1,2
74,74.0,11,174.0,2.5588235294117645,12.788617911989183,7,1,1,2
75,75.0,12,185.0,2.681159420289855,12.576938928619123,7,0,2,2
76,76.0,13,196.0,2.76056338028169,11.99675542276536,7,0,2,3
77,77.0,13,208.0,2.9295774647887325,11.334968725031214,7,0,3,2
78,78.0,12,191.0,2.6527777777777777,11.07935190982521,7,0,5,0
79,79.0,13,203.0,2.780821917808219,10.902381725161357,7,1,4,0
80,80.0,14,216.0,2.918918918918919,11.112268618495936,7,2,4,0
81,81.0,17,231.0,3.039473684210526,10.910674981347293,8,2,6,0
82,82.0,18,248.0,3.263157894736842,10.868183498229822,10,2,5,0
83,83.0,17,265.0,3.486842105263158,10.798764170382551,10,2,5,0
84,84.0,13,246.0,3.28,10.988975551447002,10,0,3,0
85,85.0,16,259.0,3.3636363636363638,10.410014733601766,10,0,4,0
