system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
72.0,107,872.0,2.1372549019607843,6.059962895094122
73.0,106,835.0,2.002398081534772,6.005166982610573
74.0,107,805.0,1.9350961538461537,5.954423526022142
75.0,107,790.0,1.8632075471698113,5.961262512067317
76.0,110,809.0,1.903529411764706,5.941355966105344
77.0,115,855.0,1.9745958429561201,5.932965117665095
78.0,117,920.0,2.119815668202765,5.874991312667025
79.0,123,984.0,2.2414578587699316,5.865688720999529
80.0,126,991.0,2.2522727272727274,5.76355422864102
81.0,128,1005.0,2.2635135135135136,5.711470652789445
82.0,128,987.0,2.213004484304933,5.5664869071101
83.0,121,983.0,2.1844444444444444,5.467312432664209
84.0,126,989.0,2.188053097345133,5.306436345700473
85.0,123,1027.0,2.2472647702407,5.184048285996438
86.0,125,1069.0,2.3239130434782607,5.074218160233396
87.0,133,1127.0,2.4288793103448274,5.035785596250351
88.0,137,1133.0,2.4313304721030042,4.919842923419343
89.0,139,1165.0,2.4734607218683653,4.892251204160073
90.0,145,1201.0,2.544491525423729,4.786659231953108
91.0,153,1294.0,2.7242105263157894,4.748794552681094
92.0,156,1292.0,2.702928870292887,4.689558949063217
93.0,161,1286.0,2.66804979253112,4.683607306786255
94.0,162,1297.0,2.690871369294606,4.664591313350286
95.0,165,1319.0,2.708418891170431,4.758720492197537
96.0,164,1361.0,2.81198347107438,4.8036716991326
97.0,163,1409.0,2.887295081967213,4.930907806052124
98.0,168,1468.0,3.0143737166324436,4.924481757070607
99.0,170,1539.0,3.1408163265306124,5.005303271683594
100.0,166,1566.0,3.209016393442623,5.087583905261232
101.0,168,1595.0,3.24847250509165,5.227126668955109
102.0,168,1638.0,3.3565573770491803,5.3271187220094065
103.0,164,1613.0,3.2585858585858585,5.39317355256675
104.0,158,1570.0,3.1781376518218623,5.391840864889695
105.0,154,1555.0,3.1287726358148893,5.468861164465952
106.0,153,1570.0,3.1526104417670684,5.428280431445818
107.0,157,1575.0,3.143712574850299,5.441293569119766
108.0,158,1550.0,3.081510934393638,5.332988203680693
109.0,161,1550.0,3.057199211045365,5.24226825812194
110.0,166,1563.0,3.0707269155206287,5.112604646897377
111.0,164,1548.0,3.017543859649123,5.081365047138954
112.0,162,1503.0,2.9184466019417474,4.903635510819112
113.0,167,1503.0,2.8903846153846153,4.872198216457368
114.0,174,1529.0,2.9235181644359463,4.77911270103683
115.0,174,1525.0,2.8992395437262357,4.756364540474081
116.0,169,1473.0,2.8110687022900764,4.708654986189879
117.0,171,1440.0,2.722117202268431,4.695098607235774
118.0,172,1435.0,2.7178030303030303,4.643260133671929
119.0,181,1486.0,2.8143939393939394,4.6610915771564745
120.0,177,1398.0,2.6278195488721803,4.63863717110543
121.0,176,1375.0,2.579737335834897,4.663320903932287
122.0,178,1382.0,2.588014981273408,4.7031065464951265
123.0,174,1387.0,2.5780669144981414,4.7559432088323685
124.0,171,1426.0,2.635859519408503,4.791930323225571
125.0,175,1478.0,2.731977818853974,4.854156947330862
126.0,178,1564.0,2.875,4.905718272904557
127.0,181,1631.0,2.9871794871794872,5.024369356789804
128.0,181,1672.0,3.051094890510949,5.050062320102111
129.0,181,1700.0,3.090909090909091,5.044287881453837
130.0,186,1727.0,3.128623188405797,4.996933721326949
131.0,185,1678.0,3.0288808664259927,4.977266513868297
132.0,184,1646.0,2.9818840579710146,4.944998330703694
133.0,183,1625.0,2.9174147217235187,4.973193452797995
134.0,191,1619.0,2.922382671480144,4.924414972370919
135.0,191,1658.0,2.971326164874552,4.981154631947126
136.0,194,1650.0,2.956989247311828,4.861352694670802
137.0,190,1669.0,2.9910394265232974,4.843596578587078
138.0,196,1712.0,3.068100358422939,4.7662066651409205
139.0,196,1724.0,3.084078711985689,4.713744146506382
140.0,196,1772.0,3.175627240143369,4.59806216528547
141.0,201,1839.0,3.27807486631016,4.598725088781268
142.0,204,1933.0,3.4517857142857142,4.587407115571007
143.0,208,2026.0,3.5858407079646017,4.577346561685774
144.0,204,1982.0,3.5079646017699115,4.481364624114128
145.0,206,1972.0,3.471830985915493,4.455467602929452
146.0,203,1956.0,3.4558303886925796,4.4082670431402216
147.0,210,1973.0,3.4614035087719297,4.489634495185526
148.0,204,1904.0,3.3345008756567425,4.478592604663373
149.0,202,1831.0,3.1898954703832754,4.552947860057195
150.0,201,1787.0,3.129597197898424,4.5294959320404615
151.0,200,1737.0,3.0103986135181975,4.644853440971561
152.0,199,1699.0,2.9599303135888504,4.699524580278584
153.0,196,1681.0,2.9083044982698962,4.8629753478930136
154.0,195,1698.0,2.9377162629757785,4.920922660005352
155.0,196,1701.0,2.922680412371134,5.006404502119961
156.0,194,1729.0,2.960616438356164,4.9967559219456374
157.0,196,1727.0,2.9470989761092152,5.065187565600406
158.0,202,1799.0,3.069965870307167,5.024722792423035
159.0,205,1802.0,3.0803418803418805,4.982212168935316
160.0,199,1831.0,3.119250425894378,4.963516876019324
161.0,202,1852.0,3.1443123938879456,4.921999108490616
162.0,206,1908.0,3.2448979591836733,4.884312536843934
163.0,213,2004.0,3.3966101694915256,4.846147288094166
164.0,213,2011.0,3.4142614601018675,4.757829758450205
165.0,220,2050.0,3.4686971235194584,4.727858647610307
166.0,225,2084.0,3.562393162393162,4.623061296414794
167.0,228,2154.0,3.663265306122449,4.638063950708191
168.0,226,2153.0,3.667802385008518,4.544804852818628
169.0,228,2217.0,3.7768313458262353,4.507166505176609
170.0,235,2302.0,3.9485420240137223,4.439833754075344
171.0,237,2340.0,4.006849315068493,4.447119357086953
172.0,233,2319.0,3.9641025641025642,4.413676821463478
173.0,230,2278.0,3.887372013651877,4.38319276277378
174.0,231,2232.0,3.8219178082191783,4.399074539317202
175.0,226,2164.0,3.7118353344768438,4.4054096001668865
176.0,222,2024.0,3.4716981132075473,4.409507694627074
177.0,206,1928.0,3.3241379310344827,4.45585988870936
178.0,212,1891.0,3.282986111111111,4.468793615923261
179.0,213,1868.0,3.220689655172414,4.612621960727899
180.0,204,1824.0,3.1666666666666665,4.626763319179313
181.0,204,1820.0,3.14878892733564,4.7458164536632585
182.0,200,1826.0,3.164644714038128,4.816202576368523
183.0,201,1882.0,3.2616984402079723,4.845259897858878
184.0,203,1922.0,3.3368055555555554,4.869970756080564
185.0,208,1985.0,3.434256055363322,4.896530054560573
186.0,208,2019.0,3.5052083333333335,4.875892153332791
187.0,207,1968.0,3.387263339070568,4.968695719428419
188.0,199,1939.0,3.3546712802768166,4.912979417573091
189.0,198,1906.0,3.286206896551724,4.937616163754908
190.0,197,1894.0,3.2881944444444446,4.8685630715621055
191.0,202,1914.0,3.3229166666666665,4.84566451973814
192.0,202,1835.0,3.185763888888889,4.817708332500301
193.0,201,1823.0,3.1649305555555554,4.847332831877214
194.0,204,1814.0,3.1657940663176265,4.8195766884188185
195.0,206,1831.0,3.1843478260869564,4.7903339546663135
196.0,201,1823.0,3.170434782608696,4.7558195500694795
197.0,208,1920.0,3.3449477351916377,4.731098496210525
198.0,212,2017.0,3.501736111111111,4.700496920250266
199.0,212,2117.0,3.6563039723661483,4.645808775050174
200.0,209,2133.0,3.690311418685121,4.571997910577145
201.0,213,2166.0,3.7409326424870466,4.478710749849572
202.0,212,2157.0,3.7447916666666665,4.3348610928197315
203.0,214,2156.0,3.717241379310345,4.36521887441589
204.0,212,2097.0,3.621761658031088,4.282622701050815
205.0,212,1992.0,3.422680412371134,4.328391166775853
206.0,211,1947.0,3.333904109589041,4.355417068918334
207.0,209,1908.0,3.255972696245734,4.437389002177134
208.0,210,1885.0,3.20578231292517,4.514190969445423
209.0,208,1909.0,3.2355932203389832,4.576031590684788
210.0,210,1929.0,3.269491525423729,4.645244566611889
211.0,210,1948.0,3.2739495798319327,4.763103222498062
212.0,206,1917.0,3.216442953020134,4.791535841324006
213.0,206,1935.0,3.241206030150754,4.83424098693291
214.0,211,1993.0,3.338358458961474,4.816704386421259
215.0,213,1969.0,3.2981574539363483,4.806882984137592
216.0,214,2008.0,3.3634840871021776,4.805803956136324
217.0,215,2035.0,3.403010033444816,4.775965309378072
218.0,215,2100.0,3.511705685618729,4.768839807459626
219.0,224,2198.0,3.6451077943615258,4.735954010725866
220.0,225,2209.0,3.6939799331103678,4.591957159780403
221.0,227,2227.0,3.6993355481727574,4.567306087192554
222.0,229,2276.0,3.7933333333333334,4.447203085753542
223.0,236,2332.0,3.867330016583748,4.3915375665333585
224.0,236,2350.0,3.9101497504159735,4.355422252382924
225.0,237,2393.0,3.9816971713810316,4.3243231882765505
226.0,237,2461.0,4.101666666666667,4.32293151869158
227.0,243,2491.0,4.151666666666666,4.334943671528592
228.0,242,2428.0,4.046666666666667,4.325809079411755
229.0,232,2387.0,3.958540630182421,4.37472639640417
230.0,235,2360.0,3.9267886855241265,4.3304762361779146
231.0,234,2298.0,3.83,4.344431886572571
232.0,229,2169.0,3.621035058430718,4.330956508070916
233.0,220,2022.0,3.375626043405676,4.38532115210788
234.0,214,1947.0,3.2667785234899327,4.4293862738994845
235.0,210,1913.0,3.2205387205387206,4.527371115648292
236.0,210,1887.0,3.1928934010152283,4.597879062352402
237.0,209,1881.0,3.1720067453625633,4.7351958244650385
238.0,208,1861.0,3.159592529711375,4.8095654423321745
239.0,204,1859.0,3.1455160744500845,4.91866544118705
240.0,200,1871.0,3.1765704584040746,4.985262731750762
241.0,201,1899.0,3.2186440677966104,4.995861620596149
242.0,209,2011.0,3.4084745762711863,4.970146264997675
243.0,208,1966.0,3.3322033898305086,4.943229260864079
244.0,205,1923.0,3.264855687606112,4.888630296261004
245.0,202,1908.0,3.233898305084746,4.90037775684603
246.0,202,1898.0,3.227891156462585,4.858628693235809
247.0,202,1901.0,3.2385008517887566,4.82903514276606
248.0,200,1830.0,3.1228668941979523,4.790023429866943
249.0,202,1837.0,3.13481228668942,4.802028242002112
250.0,207,1832.0,3.1262798634812285,4.7909382410565655
251.0,208,1826.0,3.110732538330494,4.761732732795639
252.0,203,1803.0,3.0611205432937183,4.758063607868551
253.0,206,1868.0,3.1822827938671208,4.719938545621011
254.0,208,1955.0,3.3476027397260273,4.6748808338091505
255.0,211,2012.0,3.421768707482993,4.645070015303697
256.0,205,2018.0,3.4436860068259385,4.506408990255953
257.0,205,2073.0,3.5255102040816326,4.493222394859001
258.0,208,2121.0,3.6256410256410256,4.39109061355346
259.0,216,2194.0,3.724957555178268,4.394637949027315
260.0,210,2120.0,3.5993208828522922,4.335361993954006
261.0,202,2007.0,3.36744966442953,4.335092075711312
262.0,207,1965.0,3.302521008403361,4.341215528574202
263.0,210,1936.0,3.2428810720268006,4.421833931522194
264.0,211,1905.0,3.190954773869347,4.440675439595817
265.0,209,1902.0,3.180602006688963,4.529446397471758
266.0,210,1909.0,3.1816666666666666,4.574487471432718
267.0,208,1926.0,3.1993355481727574,4.680286508163465
268.0,214,1905.0,3.1435643564356437,4.73447410917509
269.0,212,1904.0,3.1367380560131797,4.781679807880168
270.0,211,1971.0,3.2686567164179103,4.778970401161493
271.0,209,1974.0,3.2520593080724876,4.840683484712846
272.0,209,1950.0,3.2231404958677685,4.8261764622865035
273.0,206,1933.0,3.18976897689769,4.867150300044822
274.0,211,2003.0,3.3107438016528925,4.802578708193761
275.0,215,2072.0,3.4135090609555188,4.73129320055468
276.0,214,2071.0,3.4231404958677687,4.6491125497285966
277.0,220,2089.0,3.4358552631578947,4.588555135457345
278.0,228,2163.0,3.5634266886326196,4.505863737080927
279.0,230,2222.0,3.6486042692939247,4.469158230441872
280.0,233,2242.0,3.6935749588138385,4.411467273280513
281.0,237,2315.0,3.807565789473684,4.400851100756481
282.0,239,2391.0,3.9390444810543657,4.355092755592206
283.0,239,2398.0,3.9440789473684212,4.403180138059689
284.0,239,2328.0,3.8226600985221677,4.406962132904528
285.0,233,2273.0,3.7384868421052633,4.425543412245587
286.0,235,2266.0,3.7454545454545456,4.377272783137066
287.0,239,2273.0,3.7508250825082508,4.4224393209380946
288.0,233,2214.0,3.659504132231405,4.386556936246509
289.0,220,2090.0,3.448844884488449,4.471275216056569
290.0,221,2025.0,3.375,4.467377890987444
291.0,217,1976.0,3.2878535773710484,4.54722363331532
292.0,219,1981.0,3.3127090301003346,4.547922992064062
293.0,224,1984.0,3.317725752508361,4.721036877966894
294.0,222,2022.0,3.3926174496644297,4.721725042192266
295.0,216,2021.0,3.3852596314907872,4.7876732045420685
296.0,213,1995.0,3.3361204013377925,4.86162086604293
297.0,213,2026.0,3.3766666666666665,4.880719430550024
298.0,216,2085.0,3.4808013355592653,4.8096487053186445
299.0,215,2039.0,3.3983333333333334,4.7989373106176245
300.0,212,2038.0,3.4023372287145244,4.7950863962250585
301.0,208,2018.0,3.368948247078464,4.764655143483832
302.0,209,1995.0,3.3529411764705883,4.7131151244117095
303.0,208,1982.0,3.319932998324958,4.731596657743628
304.0,207,1928.0,3.2403361344537815,4.696120549752493
305.0,208,1937.0,3.2445561139028474,4.719103892729647
306.0,212,1933.0,3.259696458684654,4.649330197193066
307.0,215,1943.0,3.254606365159129,4.678990604938378
308.0,211,1898.0,3.206081081081081,4.6329605040408985
309.0,209,1927.0,3.2278056951423784,4.6219451968791105
310.0,210,2007.0,3.373109243697479,4.548481290060044
311.0,210,2055.0,3.425,4.528225597853546
312.0,214,2053.0,3.421666666666667,4.433040107872649
313.0,214,2081.0,3.4683333333333333,4.4199045197307045
314.0,214,2136.0,3.5659432387312187,4.3981386863418965
315.0,221,2239.0,3.7316666666666665,4.410379065205834
316.0,219,2218.0,3.709030100334448,4.321669051748241
317.0,221,2156.0,3.5813953488372094,4.344946270174162
318.0,218,2115.0,3.525,4.31444971161887
319.0,222,2102.0,3.474380165289256,4.337378449821638
320.0,221,2066.0,3.4205298013245033,4.330250947127237
321.0,226,2052.0,3.375,4.388801208953616
322.0,221,2037.0,3.355848434925865,4.426527476277765
323.0,225,2069.0,3.380718954248366,4.530211238014797
324.0,226,2046.0,3.3376835236541598,4.584231381957442
325.0,224,2028.0,3.2815533980582523,4.646367512189342
326.0,225,2077.0,3.3827361563517915,4.611580586966688
327.0,226,2069.0,3.353322528363047,4.64933259177895
328.0,224,2063.0,3.3490259740259742,4.6239504907072
329.0,222,2056.0,3.3268608414239482,4.6205711455576495
330.0,221,2111.0,3.432520325203252,4.596883046695191
331.0,223,2182.0,3.5250403877221324,4.546137477657203
332.0,222,2180.0,3.53322528363047,4.465114506254175
333.0,232,2249.0,3.6215780998389695,4.4178081330776315
334.0,233,2281.0,3.690938511326861,4.346763877944565
335.0,238,2364.0,3.8067632850241546,4.352678461500624
336.0,242,2382.0,3.854368932038835,4.283191922098084
337.0,246,2408.0,3.8838709677419354,4.319884460067498
338.0,248,2483.0,4.03739837398374,4.2934178681583495
339.0,254,2499.0,4.050243111831443,4.343349396376997
340.0,249,2418.0,3.9317073170731707,4.324298932801526
341.0,247,2408.0,3.896440129449838,4.392371446722755
342.0,244,2391.0,3.8878048780487804,4.390266477373333
343.0,241,2394.0,3.892682926829268,4.480765891122177
344.0,240,2333.0,3.8058727569331157,4.434157405225507
345.0,233,2283.0,3.718241042345277,4.491523278463411
346.0,228,2236.0,3.65359477124183,4.51263519285839
347.0,228,2203.0,3.6233552631578947,4.529931646937776
348.0,229,2170.0,3.5867768595041323,4.5464473700941985
349.0,229,2173.0,3.6096345514950166,4.635316819821436
350.0,224,2160.0,3.6,4.696922968955945
351.0,221,2179.0,3.631666666666667,4.731077328995255
352.0,222,2150.0,3.5893155258764606,4.775665803840034
353.0,220,2126.0,3.5492487479131887,4.771877990630728
354.0,220,2140.0,3.5845896147403686,4.703401612675731
355.0,217,2132.0,3.5415282392026577,4.719844507654219
356.0,217,2111.0,3.5242070116861437,4.676204617176077
357.0,218,2083.0,3.4716666666666667,4.68940133279472
358.0,217,2106.0,3.5217391304347827,4.650323056343278
359.0,221,2106.0,3.533557046979866,4.637413501785455
360.0,219,2041.0,3.4187604690117253,4.6022390506406685
361.0,219,2043.0,3.422110552763819,4.598786189282568
362.0,216,2019.0,3.3762541806020065,4.581738413800864
363.0,219,2038.0,3.408026755852843,4.587817328652482
364.0,219,1986.0,3.321070234113712,4.593633750735813
365.0,217,2009.0,3.359531772575251,4.594266392597991
366.0,224,2088.0,3.491638795986622,4.536343144609886
367.0,223,2121.0,3.535,4.468681552843082
368.0,220,2109.0,3.5033222591362128,4.399512462597062
369.0,218,2157.0,3.595,4.3429209584329085
370.0,221,2214.0,3.6777408637873754,4.3269872607240565
371.0,220,2295.0,3.7996688741721854,4.3518288177869415
372.0,221,2283.0,3.7735537190082646,4.3770756869346075
373.0,221,2224.0,3.6639209225700164,4.367731707300947
374.0,217,2219.0,3.6436781609195403,4.3561064151076545
375.0,225,2229.0,3.648117839607201,4.355818962857375
376.0,226,2206.0,3.6104746317512273,4.369331444801305
377.0,231,2236.0,3.6416938110749184,4.39679756791888
378.0,229,2241.0,3.6498371335504887,4.4218222159121625
379.0,232,2233.0,3.607431340872375,4.466694800133005
380.0,233,2230.0,3.614262560777958,4.432069458732291
381.0,233,2177.0,3.516962843295638,4.449442288158133
382.0,231,2174.0,3.5064516129032257,4.456177090418072
383.0,234,2131.0,3.4260450160771705,4.463968212119425
384.0,235,2112.0,3.395498392282958,4.477744240876143
385.0,228,2090.0,3.365539452495974,4.4762619075916525
386.0,231,2123.0,3.418679549114332,4.490944405360828
387.0,236,2201.0,3.532905296950241,4.456824809650044
388.0,241,2216.0,3.579967689822294,4.371406323957528
389.0,246,2253.0,3.610576923076923,4.374027252058018
390.0,247,2335.0,3.7722132471728593,4.320852544323996
391.0,254,2407.0,3.8760064412238324,4.281175368256556
392.0,256,2442.0,3.9450726978998385,4.240169223910699
393.0,256,2497.0,4.033925686591276,4.196699296084039
394.0,258,2581.0,4.176375404530744,4.210289016826942
395.0,256,2597.0,4.209076175040519,4.204486833800334
396.0,256,2540.0,4.110032362459547,4.2457963814692565
397.0,254,2531.0,4.102106969205835,4.24410100375791
398.0,250,2540.0,4.116693679092383,4.297817638778309
399.0,253,2554.0,4.132686084142395,4.359660836259251
400.0,244,2492.0,4.019354838709678,4.388774898240498
401.0,241,2440.0,3.935483870967742,4.493363321748266
402.0,238,2424.0,3.935064935064935,4.493990956149706
403.0,238,2434.0,3.964169381107492,4.547311523296689
404.0,236,2431.0,3.95928338762215,4.553143361215449
405.0,231,2385.0,3.9034369885433717,4.613973088502812
406.0,231,2375.0,3.8998357963875203,4.654297405465531
407.0,226,2374.0,3.9046052631578947,4.708441577046284
408.0,226,2338.0,3.839080459770115,4.750444203810423
409.0,220,2284.0,3.7442622950819673,4.773523129941267
410.0,220,2282.0,3.7471264367816093,4.729097316514078
411.0,222,2190.0,3.5901639344262297,4.700308121432975
412.0,223,2167.0,3.5524590163934424,4.640702982156543
413.0,219,2127.0,3.4926108374384235,4.653253715780857
414.0,218,2102.0,3.4629324546952223,4.636208414490438
415.0,223,2128.0,3.5115511551155114,4.628465868211042
416.0,222,2062.0,3.397034596375618,4.665209107210389
417.0,220,2038.0,3.357495881383855,4.6149702786314
418.0,224,2045.0,3.3690280065897857,4.635347724921398
419.0,228,2045.0,3.3690280065897857,4.598451293516028
420.0,226,2025.0,3.330592105263158,4.5613684258619145
421.0,225,2088.0,3.4398682042833606,4.500405167440928
422.0,228,2170.0,3.5690789473684212,4.443535132906598
423.0,228,2218.0,3.636065573770492,4.353221675067148
424.0,225,2234.0,3.674342105263158,4.317914701533611
425.0,228,2299.0,3.77504105090312,4.295114012171838
426.0,232,2351.0,3.8604269293924465,4.262542260906377
427.0,230,2426.0,3.9705400981996726,4.213553216391538
428.0,231,2407.0,3.9523809523809526,4.168406630022539
429.0,227,2353.0,3.8198051948051948,4.251268535486445
430.0,226,2340.0,3.8048780487804876,4.232296798086196
431.0,231,2351.0,3.785829307568438,4.2730828551999815
432.0,234,2384.0,3.8389694041867957,4.221578341724436
433.0,236,2428.0,3.9035369774919615,4.258169265788264
434.0,242,2449.0,3.9184,4.3077535338262
435.0,241,2459.0,3.928115015974441,4.355508040771524
436.0,240,2454.0,3.882911392405063,4.37447160839529
437.0,242,2424.0,3.8476190476190477,4.353811881193291
438.0,241,2403.0,3.8264331210191083,4.344541759481255
439.0,238,2290.0,3.634920634920635,4.397402597775565
440.0,236,2252.0,3.5802861685214626,4.404234954715691
441.0,239,2244.0,3.5675675675675675,4.437500964906675
442.0,232,2232.0,3.5598086124401913,4.433169902511681
443.0,241,2283.0,3.623809523809524,4.418870379684804
444.0,238,2223.0,3.539808917197452,4.365791837721326
445.0,246,2240.0,3.5443037974683542,4.357469846681085
446.0,244,2279.0,3.611727416798732,4.341465933835584
447.0,250,2366.0,3.7615262321144676,4.255076253869293
448.0,252,2392.0,3.7968253968253967,4.241472304934746
449.0,259,2443.0,3.8839427662957076,4.249049049650205
450.0,259,2542.0,4.054226475279107,4.2696558546794
451.0,261,2538.0,4.0608,4.278135324666115
452.0,257,2480.0,3.961661341853035,4.26646857281222
453.0,251,2437.0,3.8682539682539683,4.3100542804130075
454.0,251,2414.0,3.850079744816587,4.274117652163831
455.0,250,2465.0,3.9251592356687897,4.310757279064402
456.0,251,2479.0,3.9349206349206347,4.308565531713232
457.0,242,2396.0,3.809220985691574,4.405983955211876
458.0,241,2381.0,3.7914012738853504,4.491662229601314
459.0,242,2381.0,3.815705128205128,4.5689351589499125
460.0,242,2432.0,3.8912,4.6699915357141855
461.0,243,2465.0,3.969404186795491,4.708245345654131
462.0,242,2513.0,4.059773828756058,4.747164041932714
463.0,239,2504.0,4.064935064935065,4.754321888665818
464.0,231,2445.0,3.9885807504078303,4.729640694448887
465.0,229,2391.0,3.900489396411093,4.7143534614363
466.0,229,2417.0,3.955810147299509,4.641561064140167
467.0,223,2329.0,3.8055555555555554,4.627781767690643
468.0,222,2224.0,3.633986928104575,4.61860796439745
469.0,222,2209.0,3.603588907014682,4.649665619330991
470.0,225,2221.0,3.658978583196046,4.577422444550787
471.0,226,2208.0,3.625615763546798,4.571450815158537
472.0,221,2111.0,3.4720394736842106,4.520218098805462
473.0,220,2076.0,3.40327868852459,4.524204508497913
474.0,222,2056.0,3.3760262725779966,4.5081347399074065
475.0,222,2040.0,3.3552631578947367,4.47435935530365
476.0,226,2021.0,3.3131147540983608,4.43982307824709
477.0,227,2084.0,3.4108019639934533,4.447276837131061
478.0,231,2176.0,3.5789473684210527,4.359197717254814
479.0,234,2240.0,3.6661211129296234,4.330589678982678
480.0,233,2238.0,3.662847790507365,4.2785733606887995
481.0,233,2308.0,3.758957654723127,4.307505474129332
482.0,233,2368.0,3.831715210355987,4.293157294559427
483.0,237,2449.0,3.9756493506493507,4.253548612563521
484.0,234,2414.0,3.918831168831169,4.251022463652315
485.0,233,2368.0,3.831715210355987,4.256112331654679
486.0,234,2358.0,3.821717990275527,4.261401442717424
487.0,237,2371.0,3.824193548387097,4.289462708688894
488.0,237,2388.0,3.8578352180936997,4.289913938290261
489.0,240,2430.0,3.9067524115755625,4.315100684213545
490.0,240,2481.0,3.995169082125604,4.323875520588865
491.0,241,2564.0,4.122186495176849,4.334284067740043
492.0,245,2540.0,4.064,4.31145624790581
493.0,243,2488.0,3.9681020733652312,4.312185230308527
494.0,246,2481.0,3.9887459807073955,4.2338001733258475
495.0,247,2396.0,3.821371610845295,4.252506317811147
496.0,243,2315.0,3.7278582930756845,4.193093333818728
497.0,241,2276.0,3.6474358974358974,4.271612789155676
498.0,245,2280.0,3.6538461538461537,4.277248892432261
499.0,243,2296.0,3.6444444444444444,4.287553309578205
500.0,240,2224.0,3.547049441786284,4.271240039658696
501.0,238,2239.0,3.5539682539682538,4.306151609633822
502.0,246,2329.0,3.7027027027027026,4.2770735429112685
503.0,249,2378.0,3.768621236133122,4.244890755792922
504.0,250,2381.0,3.7853736089030208,4.206897567057
505.0,251,2435.0,3.8712241653418125,4.141206648319308
506.0,256,2518.0,4.003179650238474,4.125036207622113
507.0,251,2492.0,3.9618441971383147,4.152054477071206
508.0,250,2440.0,3.873015873015873,4.218551349448638
509.0,248,2388.0,3.784469096671949,4.269515475215397
510.0,246,2382.0,3.780952380952381,4.319600156209673
