,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_0,phase_1,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9
0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,0,0.0,0.0,13.87619625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,0,0.0,0.0,13.547959090053997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,0,0.0,0.0,13.726652764659027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.0,0,0.0,0.0,14.011143035129296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.0,0,0.0,0.0,13.283420577661879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.0,0,0.0,0.0,13.336286397393838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.0,0,0.0,0.0,13.411311972246859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8.0,0,0.0,0.0,13.437841704663242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.0,0,0.0,0.0,12.861400883554465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10.0,0,0.0,0.0,12.780030650065173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11.0,0,0.0,0.0,12.149161800533049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12.0,0,0.0,0.0,11.210123301205469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13.0,0,0.0,0.0,11.56140112059483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14.0,2,2.0,0.05,10.699365664817043,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,15.0,4,5.0,0.11363636363636363,10.764762006077177,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
16,16.0,4,9.0,0.20454545454545456,10.602206035363178,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
17,17.0,6,15.0,0.3125,10.29578423658397,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0
18,18.0,8,23.0,0.4791666666666667,9.61449919305762,1,0,0,0,2,0,0,0,1,1,0,0,0,0,3,0
19,19.0,8,31.0,0.5535714285714286,9.848164388541916,1,0,0,0,2,0,0,0,1,1,0,0,0,0,3,0
20,20.0,10,41.0,0.7321428571428571,9.258953489490263,1,0,0,0,3,0,0,0,1,1,0,0,0,0,4,0
21,21.0,14,55.0,0.9166666666666666,9.160192320371594,2,0,0,0,4,0,0,0,2,2,0,0,0,0,4,0
22,22.0,14,69.0,1.15,8.63251599709738,2,0,0,0,4,0,0,0,2,2,0,0,0,0,4,0
23,23.0,14,83.0,1.296875,8.398762898666952,2,0,0,0,4,0,0,0,2,2,0,0,0,0,4,0
24,24.0,16,99.0,1.546875,7.841998130808886,2,0,0,0,5,0,0,0,2,2,0,0,0,0,5,0
