,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,1.2795989327016286,0,0,0,0
3,3.0,1,0.0,0.0,2.46974838435029,0,0,0,0
4,4.0,1,0.0,0.0,3.6916173576319125,0,0,0,0
5,5.0,1,0.0,0.0,4.913021671790629,0,0,1,0
6,6.0,1,0.0,0.0,6.083168600200829,0,0,0,0
7,7.0,1,0.0,0.0,7.174759076818424,0,0,0,0
8,8.0,1,0.0,0.0,8.286601055110804,0,0,0,0
9,9.0,1,0.0,0.0,9.36698203680571,0,0,0,1
10,10.0,2,0.0,0.0,9.227813602919495,0,0,0,0
11,11.0,1,0.0,0.0,9.737305457892697,0,0,0,0
12,12.0,1,0.0,0.0,9.922966056179757,0,0,0,0
13,13.0,1,0.0,0.0,9.939893513221666,1,0,0,0
14,14.0,1,0.0,0.0,10.313067231493484,0,0,0,0
15,15.0,1,0.0,0.0,10.496814068861589,0,0,0,0
16,16.0,1,0.0,0.0,10.629820572932282,0,0,0,0
17,17.0,1,0.0,0.0,10.997855465919734,0,0,0,0
18,18.0,2,1.0,0.05263157894736842,11.48876026653824,0,0,1,0
19,19.0,2,2.0,0.1,11.858031357102357,0,0,1,0
20,20.0,2,3.0,0.14285714285714285,12.488722775812372,0,0,1,0
21,21.0,2,4.0,0.18181818181818182,13.01526297936191,0,0,1,0
22,22.0,2,5.0,0.21739130434782608,13.191662643995869,0,0,1,0
23,23.0,2,6.0,0.25,13.400090972641124,0,0,1,0
24,24.0,2,7.0,0.28,13.862241384319782,0,0,2,0
25,25.0,2,8.0,0.3076923076923077,14.276109806216937,0,0,1,0
26,26.0,1,9.0,0.34615384615384615,15.458764036665904,0,0,1,0
27,27.0,2,10.0,0.37037037037037035,15.935733877015856,0,0,1,0
28,28.0,2,11.0,0.39285714285714285,16.09573371483734,0,0,1,0
29,29.0,2,12.0,0.41379310344827586,16.066222960063673,0,0,2,0
30,30.0,2,13.0,0.43333333333333335,16.281596969007275,0,0,1,0
31,31.0,2,14.0,0.45161290322580644,16.33531789237135,0,0,1,0
32,32.0,2,15.0,0.46875,16.33281516776676,0,0,2,0
33,33.0,2,16.0,0.48484848484848486,16.023097665763398,0,0,1,0
34,34.0,2,17.0,0.5,15.577292031293291,0,0,1,0
35,35.0,3,19.0,0.5428571428571428,14.83067882287159,1,0,1,0
36,36.0,4,22.0,0.6111111111111112,14.393484095169388,1,0,2,0
37,37.0,5,25.0,0.6756756756756757,13.83447997513119,1,0,2,0
38,38.0,4,28.0,0.7368421052631579,13.794270053904466,1,0,2,0
39,39.0,4,27.0,0.6923076923076923,14.114275973763128,0,0,3,0
40,40.0,5,31.0,0.775,14.174630190804162,0,0,4,0
41,41.0,7,36.0,0.8780487804878049,13.549905980919792,0,0,4,1
42,42.0,5,39.0,0.9512195121951219,13.397583621197475,0,0,4,0
43,43.0,5,43.0,1.0238095238095237,13.43548088081487,0,0,4,0
44,44.0,6,48.0,1.1162790697674418,13.720662654725146,0,0,5,0
45,45.0,7,54.0,1.2272727272727273,13.830841826646077,0,0,6,0
46,46.0,7,61.0,1.3863636363636365,13.786432783855167,1,0,6,0
47,47.0,9,68.0,1.4782608695652173,13.261800237999177,1,0,6,0
48,48.0,7,44.0,0.9361702127659575,13.223395448209361,1,0,5,1
49,49.0,6,36.0,0.75,13.224451234882432,1,0,4,0
50,50.0,5,30.0,0.6122448979591837,13.188289935987436,1,0,3,0
51,51.0,6,35.0,0.7,13.168218030494302,2,0,3,0
52,52.0,8,41.0,0.7884615384615384,12.850095573047103,3,0,4,0
53,53.0,8,48.0,0.9056603773584906,12.697970140205491,4,0,3,0
54,54.0,8,55.0,1.0377358490566038,12.525703333418845,4,0,3,0
55,55.0,8,63.0,1.2115384615384615,12.692865636147143,4,0,4,0
56,56.0,12,73.0,1.3518518518518519,12.632558000081966,5,0,4,1
57,57.0,12,72.0,1.2857142857142858,12.539970741219207,5,0,4,1
58,58.0,9,67.0,1.1754385964912282,12.668527883308128,3,0,4,1
59,59.0,8,72.0,1.2413793103448276,12.618244972404053,2,1,4,1
60,60.0,7,79.0,1.3620689655172413,12.814012415979535,2,0,4,1
61,61.0,8,86.0,1.4576271186440677,12.81420952194623,2,0,4,1
62,62.0,10,94.0,1.540983606557377,12.433893460553792,3,1,4,1
63,63.0,9,102.0,1.6451612903225807,12.294536203544935,3,0,4,2
64,64.0,11,111.0,1.734375,12.049694888542295,3,0,6,1
65,65.0,12,123.0,1.921875,12.216613413918889,3,0,8,1
66,66.0,13,122.0,1.876923076923077,12.050338959777175,3,0,8,1
67,67.0,12,122.0,1.8484848484848484,12.093699256026408,2,0,9,1
68,68.0,14,129.0,1.9253731343283582,11.988772606510466,2,0,8,3
69,69.0,12,122.0,1.7941176470588236,12.234163718576088,2,1,9,0
70,70.0,11,130.0,1.8840579710144927,12.408992454376657,1,0,9,0
71,71.0,10,140.0,2.028985507246377,12.51539509190673,1,0,9,0
72,72.0,11,150.0,2.142857142857143,12.287814401886925,1,0,9,0
73,73.0,12,160.0,2.2857142857142856,11.879326450892144,1,0,9,0
74,74.0,11,170.0,2.3943661971830985,11.798033985961398,1,1,9,0
75,75.0,9,92.0,1.2777777777777777,11.750178250333319,1,2,5,0
76,76.0,9,46.0,0.6216216216216216,11.642469471034627,1,2,4,1
77,77.0,8,41.0,0.5616438356164384,11.938605808852161,2,2,4,0
78,78.0,12,40.0,0.5333333333333333,12.19183566247407,3,3,4,1
79,79.0,12,51.0,0.6710526315789473,12.447607330502949,3,3,4,1
80,80.0,12,62.0,0.8157894736842105,12.427616251358826,3,3,4,1
81,81.0,11,59.0,0.7564102564102564,12.356704759524117,3,1,5,1
82,82.0,10,64.0,0.8205128205128205,12.45515285233573,3,1,4,1
83,83.0,12,75.0,0.9493670886075949,12.194656107020315,4,1,5,2
84,84.0,7,29.0,0.3670886075949367,12.52290434952337,2,1,2,2
