,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.7117141157737933,0,0,0,0
3,3.0,1,0.0,0.0,1.6011160085831457,0,0,0,0
4,4.0,1,0.0,0.0,2.6833264954446348,0,0,0,0
5,5.0,1,0.0,0.0,3.6694107206445183,0,0,1,0
6,6.0,1,0.0,0.0,4.604534028932297,0,0,0,0
7,7.0,1,0.0,0.0,5.752057112999528,0,0,0,0
8,8.0,1,0.0,0.0,6.9839816738676745,0,0,0,0
9,9.0,1,0.0,0.0,8.159216671879403,0,0,0,1
10,10.0,2,0.0,0.0,8.502673435416497,0,0,0,0
11,11.0,1,0.0,0.0,9.507886063959619,0,0,0,0
12,12.0,1,0.0,0.0,10.094790368636493,0,0,0,0
13,13.0,1,0.0,0.0,10.243819327861237,1,0,0,0
14,14.0,1,0.0,0.0,9.99889368768582,0,0,0,0
15,15.0,1,0.0,0.0,10.369943681138786,0,0,0,0
16,16.0,1,0.0,0.0,10.451463015804745,0,0,0,0
17,17.0,1,0.0,0.0,10.820018212836448,0,0,0,0
18,18.0,1,0.0,0.0,11.020230708653246,0,0,0,0
19,19.0,1,0.0,0.0,11.419819194191595,0,0,0,0
20,20.0,1,0.0,0.0,12.394434800398043,0,0,0,0
21,21.0,1,0.0,0.0,13.11244808585452,0,0,0,0
22,22.0,1,0.0,0.0,13.423717614169156,0,0,0,0
23,23.0,1,0.0,0.0,13.897558111079219,0,0,0,0
24,24.0,1,0.0,0.0,14.541993550429984,0,0,1,0
25,25.0,1,0.0,0.0,15.075959407429675,0,0,0,0
26,26.0,0,0.0,0.0,16.068456102368817,0,0,0,0
27,27.0,1,0.0,0.0,16.567515947263825,0,0,0,0
28,28.0,1,0.0,0.0,16.63303865658487,0,0,0,0
29,29.0,1,0.0,0.0,16.441791366165976,0,0,1,0
30,30.0,2,1.0,0.03333333333333333,16.263243874238924,0,0,0,0
31,31.0,2,2.0,0.06451612903225806,16.272353539961568,0,0,0,0
32,32.0,1,0.0,0.0,16.11251624456621,0,0,1,0
33,33.0,1,0.0,0.0,15.636272748675074,0,0,0,0
34,34.0,1,0.0,0.0,15.07286593049258,0,0,0,0
35,35.0,1,0.0,0.0,14.635477697163676,0,0,0,0
36,36.0,2,1.0,0.02857142857142857,13.965578444166,1,0,0,0
37,37.0,4,3.0,0.08108108108108109,13.38857385097411,1,0,1,0
38,38.0,5,7.0,0.18421052631578946,13.212936489456688,1,1,2,0
39,39.0,4,9.0,0.23684210526315788,13.036362957610248,1,0,2,0
40,40.0,7,15.0,0.38461538461538464,13.429308558522807,1,0,3,1
41,41.0,7,19.0,0.4634146341463415,13.18864384152548,1,0,3,1
42,42.0,5,21.0,0.5,13.41252357084559,1,0,3,0
43,43.0,4,25.0,0.5952380952380952,13.74333901386976,1,0,3,0
44,44.0,6,29.0,0.6590909090909091,13.433886418536895,1,0,3,0
45,45.0,6,34.0,0.7555555555555555,13.60668376554892,1,0,4,0
46,46.0,7,41.0,0.9111111111111111,13.96693374095425,2,0,4,0
47,47.0,9,48.0,1.0212765957446808,13.60136019292331,2,0,4,0
48,48.0,8,55.0,1.1458333333333333,13.690631997234442,2,0,4,1
49,49.0,10,63.0,1.26,13.446904436206774,2,0,5,0
50,50.0,8,71.0,1.42,13.632328559147748,2,0,5,0
51,51.0,9,79.0,1.5490196078431373,13.59892389031567,2,0,5,0
52,52.0,10,87.0,1.6415094339622642,13.204663495948887,2,0,6,0
53,53.0,9,95.0,1.7592592592592593,12.998177712959391,2,0,5,0
54,54.0,10,104.0,1.9259259259259258,12.69403189577035,2,0,6,0
55,55.0,11,113.0,2.0925925925925926,12.548502078590982,3,0,5,1
56,56.0,12,123.0,2.1964285714285716,12.37579962966409,3,0,5,1
57,57.0,12,134.0,2.3508771929824563,12.433196689832062,3,0,5,1
58,58.0,12,144.0,2.4827586206896552,12.266236722462041,4,0,5,1
59,59.0,14,157.0,2.6610169491525424,12.207212335144511,4,1,6,1
60,60.0,12,164.0,2.7796610169491527,12.294761749909089,4,0,6,0
61,61.0,12,173.0,2.8833333333333333,11.915245057575428,4,0,6,0
62,62.0,14,185.0,2.9838709677419355,11.678676045203984,4,1,6,1
63,63.0,14,199.0,3.2096774193548385,11.71837601490975,4,0,7,1
64,64.0,17,212.0,3.2615384615384615,11.397553527531082,4,0,9,2
65,65.0,14,226.0,3.53125,11.612807600061931,4,0,8,1
66,66.0,14,189.0,2.9076923076923076,11.721603802788238,2,0,9,1
67,67.0,13,189.0,2.9076923076923076,11.545352593009854,1,0,10,1
68,68.0,13,191.0,2.893939393939394,11.408020929667241,1,0,9,1
69,69.0,12,194.0,2.8955223880597014,11.353141671953196,1,1,9,0
70,70.0,11,203.0,2.985294117647059,11.47042932077892,0,0,9,0
71,71.0,10,213.0,3.1323529411764706,11.692034890973815,0,0,9,0
72,72.0,13,225.0,3.260869565217391,11.919104658781512,1,0,10,0
73,73.0,14,237.0,3.3380281690140845,11.936550637203549,1,0,10,0
74,74.0,14,250.0,3.4722222222222223,11.710942947444362,1,1,10,1
75,75.0,14,263.0,3.6527777777777777,11.30277512548046,1,0,10,1
76,76.0,16,277.0,3.7432432432432434,10.843286751634512,1,0,10,3
77,77.0,16,292.0,3.945945945945946,10.64909721996897,2,0,10,2
78,78.0,17,308.0,4.277777777777778,10.37427616350698,2,0,12,2
79,79.0,20,327.0,4.47945205479452,10.516463591529423,3,0,12,3
80,80.0,22,348.0,4.767123287671233,10.301288679097805,3,0,13,4
81,81.0,23,360.0,4.864864864864865,9.725818163390278,2,0,15,4
82,82.0,24,383.0,5.175675675675675,9.578678370001597,3,0,15,4
83,83.0,25,408.0,5.513513513513513,9.630803302404146,3,1,15,5
84,84.0,23,413.0,5.581081081081081,9.720743495001566,3,1,15,3
85,85.0,25,425.0,5.592105263157895,9.630677752769351,4,1,16,1
86,86.0,24,444.0,5.842105263157895,9.39869696641861,4,1,17,0
