,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.8451827992801555,0,0,0,0
3,3.0,1,0.0,0.0,1.5665936363240085,0,0,0,0
4,4.0,1,0.0,0.0,2.3080326606228483,0,0,0,0
5,5.0,1,0.0,0.0,3.181920852246694,0,0,1,0
6,6.0,1,0.0,0.0,4.008513683449322,0,0,0,0
7,7.0,1,0.0,0.0,4.8630993145617785,0,0,0,0
8,8.0,1,0.0,0.0,5.836601874604821,0,0,0,0
9,9.0,1,0.0,0.0,6.719384466419513,0,0,0,1
10,10.0,2,0.0,0.0,6.986784776406023,0,0,0,0
11,11.0,1,0.0,0.0,8.223385365400462,0,0,0,0
12,12.0,1,0.0,0.0,9.057748307679644,0,0,0,0
13,13.0,1,0.0,0.0,9.488981754345232,1,0,0,0
14,14.0,1,0.0,0.0,9.623316382488163,0,0,0,0
15,15.0,1,0.0,0.0,9.830086193536467,0,0,0,0
16,16.0,1,0.0,0.0,10.091246257679975,0,0,0,0
17,17.0,1,0.0,0.0,10.419147772982958,0,0,0,0
18,18.0,1,0.0,0.0,10.69921462176508,0,0,0,0
19,19.0,1,0.0,0.0,10.697014692141304,0,0,0,0
20,20.0,1,0.0,0.0,10.96800308854934,0,0,0,0
21,21.0,1,0.0,0.0,11.418259733755253,0,0,0,0
22,22.0,1,0.0,0.0,12.198135186360535,0,0,0,0
23,23.0,2,1.0,0.041666666666666664,12.533312662551396,0,0,0,1
24,24.0,2,2.0,0.08,12.85400370081694,0,0,1,1
25,25.0,2,3.0,0.11538461538461539,13.270514287671357,0,0,0,1
26,26.0,1,4.0,0.15384615384615385,14.343142280266923,0,0,0,1
27,27.0,3,6.0,0.2222222222222222,14.679443567702341,1,0,0,1
28,28.0,3,8.0,0.2857142857142857,14.619025765221556,1,0,0,1
29,29.0,3,10.0,0.3448275862068966,14.773499499537552,1,0,1,1
30,30.0,3,12.0,0.4,14.706902339027597,1,0,0,1
31,31.0,3,14.0,0.45161290322580644,14.83129971215918,1,0,0,1
32,32.0,3,16.0,0.5,14.880573846895448,1,0,1,1
33,33.0,3,18.0,0.5454545454545454,14.774415977718487,1,0,0,1
34,34.0,3,20.0,0.6060606060606061,14.669252053730501,1,0,0,1
35,35.0,3,22.0,0.6470588235294118,14.506314274755317,1,0,0,1
36,36.0,2,14.0,0.4,14.37464791942086,0,0,0,1
37,37.0,4,16.0,0.43243243243243246,13.793891215575297,0,0,1,1
38,38.0,3,18.0,0.47368421052631576,13.792395799389855,0,0,1,1
39,39.0,4,21.0,0.5526315789473685,13.765566143098765,0,1,1,1
40,40.0,5,25.0,0.6410256410256411,13.942089585784874,0,1,1,1
41,41.0,5,27.0,0.6585365853658537,13.807929364073777,0,1,1,1
42,42.0,4,27.0,0.6585365853658537,13.567848913018102,0,0,2,1
43,43.0,4,30.0,0.7142857142857143,13.680378737131658,0,0,2,1
44,44.0,4,33.0,0.7674418604651163,14.0469220849831,0,0,2,1
45,45.0,5,37.0,0.8409090909090909,14.350437566240451,0,0,3,1
46,46.0,4,41.0,0.9318181818181818,14.856585961023825,0,0,3,1
47,47.0,6,45.0,0.9782608695652174,14.489692888728758,0,0,3,1
48,48.0,4,23.0,0.48936170212765956,14.580713944685952,0,0,3,1
49,49.0,5,26.0,0.5306122448979592,14.007798235605573,0,0,3,0
50,50.0,3,29.0,0.5918367346938775,14.090981206394908,0,0,3,0
51,51.0,5,33.0,0.66,13.991238781741677,1,0,3,0
52,52.0,7,38.0,0.7307692307692307,13.470628836715822,1,0,5,0
53,53.0,7,44.0,0.8301886792452831,13.378923691550053,1,0,4,1
54,54.0,8,51.0,0.9444444444444444,13.457479017426763,1,0,4,2
55,55.0,9,59.0,1.0925925925925926,13.361496343915219,2,0,4,2
56,56.0,10,67.0,1.1964285714285714,13.0438365590145,2,0,4,2
57,57.0,8,67.0,1.1754385964912282,13.049550295996438,2,0,4,1
58,58.0,8,74.0,1.2758620689655173,12.893226959948965,2,0,4,1
59,59.0,8,81.0,1.396551724137931,12.687285772081074,2,1,4,1
60,60.0,9,90.0,1.5517241379310345,12.591177552092052,3,0,5,1
61,61.0,13,101.0,1.6833333333333333,11.966840257951674,4,1,5,2
62,62.0,12,112.0,1.8666666666666667,11.49179803669029,4,0,5,2
63,63.0,12,97.0,1.5901639344262295,11.225360456705832,5,0,4,3
64,64.0,13,86.0,1.3650793650793651,11.092864105741048,5,0,5,2
65,65.0,13,99.0,1.5714285714285714,11.355405988479369,7,0,4,2
66,66.0,10,78.0,1.2380952380952381,11.79153527428539,5,0,4,1
67,67.0,13,84.0,1.3125,12.279548350583042,5,0,7,1
68,68.0,13,90.0,1.3636363636363635,12.256771819806053,4,0,6,1
69,69.0,11,94.0,1.4029850746268657,12.453316930797815,4,1,5,1
70,70.0,10,100.0,1.492537313432836,12.633980767010222,3,0,5,1
71,71.0,8,106.0,1.5820895522388059,12.805094055144165,2,0,5,1
72,72.0,5,50.0,0.7352941176470589,12.98605839157437,2,0,1,1
73,73.0,5,40.0,0.5714285714285714,13.059741800526808,2,0,0,1
74,74.0,4,43.0,0.6056338028169014,13.227834859687977,2,1,0,1
75,75.0,4,46.0,0.647887323943662,13.379251871308526,2,0,0,1
76,76.0,7,51.0,0.6986301369863014,13.071093729503636,3,0,0,3
77,77.0,8,58.0,0.8055555555555556,12.95215957815602,3,0,1,3
78,78.0,5,38.0,0.5277777777777778,13.194532807443855,3,0,2,0
79,79.0,7,44.0,0.6111111111111112,13.262932357732288,4,0,2,0
80,80.0,8,51.0,0.6986301369863014,13.458965301329897,4,0,3,0
81,81.0,11,60.0,0.8,13.303516252568917,4,1,4,1
82,82.0,10,69.0,0.9078947368421053,13.279716845987844,4,1,3,1
83,83.0,11,80.0,1.0666666666666667,13.662632018790907,5,1,3,2
84,84.0,11,91.0,1.2133333333333334,14.04870742703735,5,1,3,2
