,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_i_cr30_101,phase_i_cr30_gln,phase_i_cr30_lln,phase_i_cr30_tln
0,0.0,0,0.0,0.0,0.0,0,0,0,0
1,1.0,1,0.0,0.0,0.0,0,0,0,0
2,2.0,1,0.0,0.0,0.7978954561869614,0,0,0,0
3,3.0,1,0.0,0.0,1.5001617373588185,0,0,0,0
4,4.0,1,0.0,0.0,2.472572881932137,0,0,0,0
5,5.0,1,0.0,0.0,3.513245428977534,0,0,1,0
6,6.0,1,0.0,0.0,4.345422397542278,0,0,0,0
7,7.0,1,0.0,0.0,5.184724609114761,0,0,0,0
8,8.0,1,0.0,0.0,6.264276867269654,0,0,0,0
9,9.0,1,0.0,0.0,7.411120034154091,0,0,0,1
10,10.0,2,0.0,0.0,7.585995947745488,0,0,0,0
11,11.0,1,0.0,0.0,8.537679630477395,0,0,0,0
12,12.0,1,0.0,0.0,9.208260038346808,0,0,0,0
13,13.0,1,0.0,0.0,9.664667349811811,1,0,0,0
14,14.0,1,0.0,0.0,9.463488225866085,0,0,0,0
15,15.0,1,0.0,0.0,9.72587564792984,0,0,0,0
16,16.0,1,0.0,0.0,10.080201643037684,0,0,0,0
17,17.0,1,0.0,0.0,9.899618207498394,0,0,0,0
18,18.0,2,1.0,0.05263157894736842,10.256549864506674,0,0,1,0
19,19.0,2,2.0,0.1,10.506046392139964,0,0,1,0
20,20.0,2,3.0,0.14285714285714285,10.874909162901247,0,0,1,0
21,21.0,2,4.0,0.18181818181818182,11.457088078180908,0,0,1,0
22,22.0,2,5.0,0.21739130434782608,12.258035612197805,0,0,1,0
23,23.0,2,6.0,0.25,12.703020466725517,0,0,1,0
24,24.0,2,7.0,0.28,13.126222361780883,0,0,2,0
25,25.0,2,8.0,0.3076923076923077,13.739243820796927,0,0,1,0
26,26.0,1,9.0,0.34615384615384615,14.77568824603718,0,0,1,0
27,27.0,2,10.0,0.37037037037037035,15.155191461931915,0,0,1,0
28,28.0,2,11.0,0.39285714285714285,15.415178691062517,0,0,1,0
29,29.0,2,12.0,0.41379310344827586,15.467758758028127,0,0,2,0
30,30.0,2,13.0,0.43333333333333335,15.275666924733617,0,0,1,0
31,31.0,2,14.0,0.45161290322580644,15.090653880007494,0,0,1,0
32,32.0,2,15.0,0.46875,15.303138038583173,0,0,2,0
33,33.0,2,16.0,0.48484848484848486,15.006373689001192,0,0,1,0
34,34.0,2,17.0,0.5,14.79258028912043,0,0,1,0
35,35.0,2,18.0,0.5142857142857142,14.435420768733717,0,0,1,0
36,36.0,4,21.0,0.5833333333333334,14.255333700454583,1,0,2,0
37,37.0,5,24.0,0.631578947368421,13.502268622929009,1,0,2,0
38,38.0,4,28.0,0.7368421052631579,13.989040309995756,1,0,3,0
39,39.0,5,28.0,0.717948717948718,13.704153323956334,0,0,3,0
40,40.0,5,31.0,0.775,13.37309815529818,0,0,3,0
41,41.0,4,34.0,0.8292682926829268,13.355213716519653,0,0,3,0
42,42.0,5,38.0,0.9047619047619048,13.319127548241564,0,0,4,0
43,43.0,5,42.0,0.9767441860465116,13.355700871661677,0,0,4,0
44,44.0,6,47.0,1.0681818181818181,13.476889792393505,0,0,5,0
45,45.0,5,44.0,0.9777777777777777,13.638788449254799,0,0,4,0
46,46.0,5,48.0,1.0434782608695652,13.964291223482052,0,0,4,0
47,47.0,7,53.0,1.1041666666666667,13.562948006557695,1,0,4,0
48,48.0,5,56.0,1.1428571428571428,13.62254370116141,0,0,4,1
49,49.0,5,60.0,1.2,13.578766842226694,0,0,4,0
50,50.0,4,64.0,1.28,13.975870394189192,0,0,4,0
51,51.0,6,69.0,1.3529411764705883,14.0860408022809,1,0,4,0
52,52.0,7,74.0,1.3962264150943395,14.053314074691233,1,0,5,0
53,53.0,6,79.0,1.5192307692307692,14.121690700505551,1,0,4,0
54,54.0,7,85.0,1.6346153846153846,14.176686990347482,2,0,4,0
55,55.0,7,91.0,1.7169811320754718,14.075684957442514,2,0,4,0
56,56.0,8,97.0,1.7636363636363637,13.721090333987123,2,0,4,0
57,57.0,8,104.0,1.8571428571428572,13.650250640795955,2,0,4,1
58,58.0,8,111.0,1.9473684210526316,13.411749515406607,2,0,4,1
59,59.0,8,119.0,2.087719298245614,13.316002788256442,2,0,5,1
60,60.0,8,127.0,2.2280701754385963,13.174517080853288,2,0,5,1
61,61.0,12,138.0,2.4210526315789473,12.682150264944982,3,0,6,2
62,62.0,13,149.0,2.5254237288135593,12.106773043565394,3,1,6,2
63,63.0,12,155.0,2.6271186440677967,12.167229539629194,3,0,8,1
64,64.0,16,168.0,2.7096774193548385,11.70396498558585,4,1,9,1
65,65.0,15,182.0,2.888888888888889,11.593574233189909,5,0,8,2
66,66.0,16,197.0,3.078125,11.492927788969329,6,0,8,1
67,67.0,16,212.0,3.2615384615384615,11.24743588527955,6,0,9,1
68,68.0,16,227.0,3.4393939393939394,11.271622725462835,6,0,8,1
69,69.0,15,208.0,3.1044776119402986,11.230453111229057,5,1,8,1
70,70.0,15,213.0,3.1323529411764706,11.207961893196325,5,0,8,1
71,71.0,15,221.0,3.298507462686567,11.396835177118549,4,1,9,1
72,72.0,16,230.0,3.3823529411764706,11.485831540058419,3,1,10,1
73,73.0,17,241.0,3.442857142857143,11.333418655250364,3,1,10,1
74,74.0,15,251.0,3.585714285714286,11.08959807979866,2,2,10,1
75,75.0,13,257.0,3.619718309859155,11.104808445028837,1,0,10,1
76,76.0,16,271.0,3.763888888888889,10.747991553582652,2,0,11,2
77,77.0,17,287.0,3.986111111111111,10.52446246237303,3,0,12,1
78,78.0,15,286.0,3.9722222222222223,10.361683498035335,1,0,13,1
79,79.0,17,302.0,4.136986301369863,10.412412837449567,2,0,13,1
80,80.0,18,319.0,4.3108108108108105,10.532190393689287,2,0,14,1
81,81.0,23,340.0,4.473684210526316,10.540256771494233,3,0,16,2
82,82.0,23,362.0,4.7631578947368425,10.469195491391236,3,1,15,2
83,83.0,23,385.0,5.065789473684211,10.709400646755352,4,1,15,2
84,84.0,23,385.0,5.133333333333334,10.654240348191186,4,1,16,1
